序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,香山股份,002870,0天0板,1.9964165687561035,39.85,42.98,3.43亿,51.39亿,52.63亿,6.450207710266113,0.0,093000,1,9.239825248718262,汽车零部
2,世茂能源,605028,2天1板,7.0988922119140625,26.1,26.81,2.69亿,41.76亿,41.76亿,6.464344501495361,0.0,093250,1,8.45301628112793,电力
3,风华高科,000636,0天0板,4.624697208404541,43.21,45.43,62.50亿,499.95亿,499.95亿,12.25367546081543,0.0,093333,1,7.142857551574707,元件
4,飞龙股份,002536,0天0板,4.266388893127441,50.1,52.86,24.61亿,272.74亿,287.97亿,8.83595085144043,0.0,093442,1,7.99167537689209,汽车零部
5,火炬电子,603678,0天0板,1.909524917602539,44.83,48.39,14.97亿,213.20亿,213.20亿,6.858304977416992,0.0,093456,1,10.206865310668945,军工电子
6,冰轮环境,000811,0天0板,-0.2560521364212036,42.85,47.26,28.55亿,419.24亿,425.28亿,6.6204400062561035,0.0,093512,1,13.873370170593262,通用设备
7,昀冢科技,688260,0天0板,9.373649597167969,75.96,83.34,6.75亿,91.15亿,91.15亿,7.163306713104248,0.0,093616,1,16.573074340820312,消费电子
8,博迁新材,605376,0天0板,0.9584885239601135,146.41,159.52,25.40亿,383.01亿,383.01亿,6.456369876861572,0.0,093705,1,10.701972007751465,金属新材
9,奥瑞德,600666,0天0板,6.918238639831543,3.4,3.5,10.32亿,85.07亿,93.54亿,12.083272933959961,0.0,094122,2,11.949685096740723,IT服务Ⅱ
10,海星股份,603115,0天0板,4.8454084396362305,68.16,71.51,9.07亿,164.87亿,164.87亿,5.397248268127441,0.0,094203,1,9.244731903076172,元件
11,鸿合科技,002955,0天0板,7.692307949066162,31.5,32.18,4.38亿,61.63亿,74.54亿,7.1427483558654785,0.0,094418,2,10.35897445678711,光学光电
12,杭电股份,603618,0天0板,6.510721206665039,27.32,28.22,29.62亿,188.88亿,188.88亿,15.752486228942871,0.0,094457,1,10.214425086975098,电网设备
13,贤丰控股,002141,0天0板,7.156672954559326,5.54,5.69,16.75亿,57.22亿,57.22亿,29.611309051513672,0.0,094936,2,13.733075141906738,元件
14,红板科技,603459,0天0板,6.227630615234375,89.04,92.2,22.50亿,70.39亿,671.14亿,31.86833953857422,0.0,095155,1,10.37938404083252,元件
15,黄河旋风,600172,0天0板,4.858657360076904,11.87,12.45,25.94亿,151.49亿,171.19亿,17.02642822265625,0.0,095317,1,9.275618553161621,通用设备
16,利通电子,603629,3天2板,1.9773533344268799,120.68,130.17,81.32亿,435.32亿,442.57亿,17.974245071411133,0.0,095426,1,9.160046577453613,消费电子
17,新亚制程,002388,0天0板,6.738544464111328,3.96,4.08,2.39亿,20.04亿,20.22亿,11.990869522094727,0.0,095439,2,9.43396282196045,其他电子
18,金海高科,603311,0天0板,6.994171619415283,25.7,26.42,2.64亿,60.62亿,60.62亿,4.36769962310791,0.0,095632,1,9.991673469543457,家电零部
19,京投发展,600683,0天0板,3.5110533237457275,7.96,8.46,2.32亿,58.97亿,58.97亿,3.8835272789001465,0.0,100033,1,10.143043518066406,房地产开
20,鲁北化工,600727,0天0板,8.554573059082031,7.36,7.46,2.57亿,38.90亿,38.90亿,6.780068874359131,0.0,131051,1,10.471976280212402,化学原料
21,高乐股份,002348,0天0板,7.529162406921387,10.14,10.37,4.02亿,91.62亿,100.70亿,4.405550003051758,0.0,132818,1,10.816542625427246,文娱用品
22,天富能源,600509,0天0板,4.7430830001831055,7.95,8.35,4.69亿,109.26亿,109.26亿,4.337502479553223,0.0,141509,1,11.594202995300293,电力
23,华电能源,600726,4天2板,5.757575988769531,6.98,7.26,30.13亿,521.78亿,551.93亿,5.852837085723877,0.0,141921,1,11.969696998596191,电力
24,厦工股份,600815,0天0板,9.54356861114502,2.64,2.65,1.79亿,46.84亿,46.84亿,3.9410526752471924,0.0,145440,1,10.373444557189941,工程机械
25,通源环境,688679,0天0板,19.98824119567871,40.82,40.82,2.68亿,53.76亿,53.76亿,5.514309406280518,0.0,145651,1,23.95649528503418,环境治理
