序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,立新能源,001258,6,6天6板,9.990917205810547,12.11,12.71亿,113.03亿,113.03亿,11.303661346435547,195278594,093145,094806,7,电力
2,美利云,000815,4,4天4板,9.981401443481445,17.74,21.02亿,123.34亿,123.34亿,17.62148094177246,222136909,093703,094103,3,IT服务Ⅱ
3,证通电子,002197,3,3天3板,10.043041229248047,7.67,8.17亿,40.96亿,47.12亿,20.3686580657959,34106956,093127,103333,6,计算机设
4,爱丽家居,603221,3,3天3板,10.025928497314453,12.73,238.94万,30.84亿,31.13亿,0.07747554033994675,219910750,092500,092500,0,家居用品
5,长缆科技,002879,3,3天3板,9.986595153808594,16.41,4.21亿,22.50亿,31.69亿,19.16669273376465,143200224,093445,094557,2,电网设备
6,盛达资源,000603,3,3天3板,10.01329231262207,24.83,16.56亿,165.55亿,171.32亿,10.374778747558594,239527561,100733,101112,1,贵金属
7,五洲医疗,301234,2,2天2板,20.0,48.96,2126.82万,19.67亿,33.29亿,1.0813875198364258,469991520,092500,092500,0,医疗器械
8,新中港,605162,2,2天2板,10.026041030883789,8.45,1.14亿,37.42亿,37.42亿,3.0816848278045654,76307294,093135,093135,0,电力
9,中曼石油,603619,2,8天4板,9.981255531311035,23.47,3.76亿,108.51亿,108.51亿,3.496105909347534,78636141,093111,093111,0,油服工程
10,中电电机,603988,2,2天2板,9.9935941696167,17.17,8191.05万,40.38亿,40.38亿,2.05263614654541,63930778,093112,093112,0,电机Ⅱ
11,汉森制药,002412,2,2天2板,9.98509693145752,7.38,2.36亿,36.74亿,37.14亿,6.693945407867432,95943114,093848,093848,0,中药Ⅱ
12,新能股份,000595,2,2天2板,9.960159301757812,5.52,2725.28万,62.85亿,62.85亿,0.43358999490737915,81157800,092500,092500,0,电力
13,哈三联,002900,2,2天2板,10.0,12.1,2.89亿,19.50亿,38.28亿,15.623880386352539,46589840,100548,100548,0,化学制药
14,金牛化工,600722,2,5天4板,9.989909172058105,10.9,13.65亿,74.15亿,74.15亿,19.40188217163086,64433584,110157,110436,2,化学原料
15,华电辽能,600396,2,4天3板,9.986595153808594,16.41,53.52亿,241.67亿,241.67亿,23.207611083984375,105174972,135334,135334,0,电力
16,北矿科技,600980,1,首板,10.024907112121582,17.67,3446.58万,33.44亿,34.15亿,1.0325264930725098,27786145,093004,093004,0,专用设备
17,积成电子,002339,1,首板,10.0,7.04,3.04亿,33.70亿,35.49亿,9.344040870666504,32140627,093324,133736,1,电网设备
18,舒华体育,605299,1,首板,9.981851577758789,12.12,1.18亿,49.41亿,49.41亿,2.3802881240844727,44591104,093000,093000,0,文娱用品
19,鲁阳节能,002088,1,首板,10.029069900512695,7.57,4784.51万,38.30亿,38.58亿,1.262094497680664,10426070,093024,093100,1,装修建材
20,国投中鲁,600962,1,首板,10.0,22.11,6161.68万,57.97亿,57.97亿,1.0714045763015747,39344081,093139,093218,1,农产品加
21,鸿博股份,002229,1,首板,10.010649681091309,10.33,2.40亿,50.94亿,51.26亿,4.840738296508789,106753319,093612,093612,0,IT服务Ⅱ
22,深物业A,000011,1,首板,9.956075668334961,7.51,9519.01万,39.54亿,44.76亿,2.4321868419647217,10753246,093342,095330,2,房地产开
23,拓日新能,002218,1,首板,10.086455345153809,3.82,1.99亿,53.01亿,53.80亿,3.807368516921997,89064033,093230,093915,1,电力
24,滨化股份,601678,1,首板,10.088496208190918,6.22,8.14亿,127.10亿,149.84亿,6.4678826332092285,129200795,093730,103124,1,化学原料
25,中电鑫龙,002298,1,首板,10.014947891235352,7.36,2.14亿,48.63亿,54.47亿,4.505865573883057,105071691,094339,094339,0,电网设备
26,快意电梯,002774,1,首板,10.032573699951172,16.89,1.48亿,47.59亿,56.87亿,3.1937601566314697,74586240,094509,094509,0,专用设备
