序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000426,兴业银锡,33.59,21.34,30133.7448,951475.2466,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000595,新能股份,5.52,21.24,1970.77,10049.7999,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000603,盛达资源,24.83,21.19,11100.3868,257632.4656,连续三个交易日内，涨幅偏离值累计达20%的证券
4,001337,四川黄金,40.26,20.56,5929.0319,215984.2731,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002412,汉森制药,7.38,21.17,7160.611,48426.5253,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002879,长缆科技,16.41,21.2,5718.6598,86966.4207,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002900,哈三联,12.1,21.18,3433.6721,38677.4982,连续三个交易日内，涨幅偏离值累计达20%的证券
8,600711,盛屯矿业,11.26,21.61,55571.2279,581051.13,连续三个交易日内，涨幅偏离值累计达20%的证券
9,600722,金牛化工,10.9,20.65,27048.2311,269488.25,连续三个交易日内，涨幅偏离值累计达20%的证券
10,603118,共进股份,16.6,20.2,45838.7289,725246.28,连续三个交易日内，涨幅偏离值累计达20%的证券
11,603221,爱丽家居,12.73,20.69,31.25,383.34,连续三个交易日内，涨幅偏离值累计达20%的证券
12,603619,中曼石油,23.47,20.66,6388.8951,137563.69,连续三个交易日内，涨幅偏离值累计达20%的证券
13,603988,中电电机,17.17,20.68,1879.1576,29279.59,连续三个交易日内，涨幅偏离值累计达20%的证券
14,605162,新中港,8.45,20.74,2391.1259,19054.43,连续三个交易日内，涨幅偏离值累计达20%的证券
15,605288,凯迪股份,67.52,20.15,509.4271,31161.35,连续三个交易日内，涨幅偏离值累计达20%的证券
16,000596,古井贡酒,90.89,-7.76,1077.7495,98778.2931,跌幅偏离值达7%的证券
17,001872,招商港口,21.42,-7.52,646.9959,13818.7733,跌幅偏离值达7%的证券
18,002156,通富微电,69.82,-7.71,20571.0483,1498278.0765,跌幅偏离值达7%的证券
19,002432,九安医疗,73.48,-10.93,5058.2435,378800.1416,跌幅偏离值达7%的证券
20,002558,巨人网络,25.26,-10.78,15640.7672,404981.5212,跌幅偏离值达7%的证券
21,600246,万通发展,14.47,-7.85,23156.9162,334752.2,跌幅偏离值达7%的证券
22,603075,热威股份,19.09,-7.94,616.6226,11868.25,跌幅偏离值达7%的证券
23,603222,济民健康,8.02,-8.7,4356.9862,35682.06,跌幅偏离值达7%的证券
24,603823,百合花,73.74,-10.25,1857.2546,143839.74,跌幅偏离值达7%的证券
25,000815,美利云,17.74,9.07,12251.5644,210180.6934,涨幅偏离值达7%的证券
26,001258,立新能源,12.11,9.07,10549.974,127056.717,涨幅偏离值达7%的证券
27,002240,盛新锂能,30.42,9.07,5904.2321,174061.1299,涨幅偏离值达7%的证券
28,002379,宏桥控股,20.45,9.07,7434.0262,147231.3931,涨幅偏离值达7%的证券
29,600219,南山铝业,4.79,9.86,40407.5597,187450.23,涨幅偏离值达7%的证券
30,600698,湖南天雁,6.22,9.84,3915.5032,23612.87,涨幅偏离值达7%的证券
31,601678,滨化股份,6.22,9.84,13216.0595,81351.09,涨幅偏离值达7%的证券
32,000779,甘咨询,9.4,22.87,10630.6224,94719.5582,换手率达20%的证券
33,002141,贤丰控股,5.54,29.61,30586.58,167475.3794,换手率达20%的证券
34,002396,星网锐捷,33.93,22.93,17368.5467,599226.25,换手率达20%的证券
35,003001,中岩大地,18.54,24.44,2794.3785,50243.5512,换手率达20%的证券
36,600396,华电辽能,16.41,23.21,34178.0059,535235.54,换手率达20%的证券
37,603407,长裕集团,64.01,32.65,1172.4388,76650.34,换手率达20%的证券
38,603459,红板科技,89.04,31.87,2519.2515,225029.7,换手率达20%的证券
39,603683,晶华新材,15.88,28.66,8262.1037,127827.7,换手率达20%的证券
40,920079,乔路铭,15.81,57.95,2607.833,40649.33,换手率达20%的证券
41,920117,龙鑫智能,25.99,30.7,620.5384,16223.36,换手率达20%的证券
42,920193,吉和昌,33.98,32.84,827.6862,28135.13,换手率达20%的证券
43,920222,益坤电气,28.6,48.31,558.6063,15092.84,换手率达20%的证券
44,920305,云创退,1.63,35.15,2249.8647,3178.25,换手率达20%的证券
45,001206,依依股份,19.33,16.49,2019.0114,36847.4722,振幅值达15%的证券
46,001388,信通电子,23.82,17.51,1874.0737,40811.5711,振幅值达15%的证券
47,600227,赤天化,3.34,17.69,25251.8484,82029.68,振幅值达15%的证券
48,600744,华银电力,7.88,16.8,40422.2628,329083.26,振幅值达15%的证券
49,603519,立霸股份,14.4,16.68,1761.1008,24818.22,振幅值达15%的证券
50,603567,珍宝岛,6.5,16.49,10764.3927,66667.66,振幅值达15%的证券
51,300164,通源石油,12.49,37.05,21608.718,275680.716,
52,301520,万邦医药,51.45,49.9,1631.7841,86779.7026,
53,301583,托伦斯,145.0,55.72,1717.8624,264498.6535,
54,300214,日科化学,10.26,20.0,5014.29,48249.3252,
55,300444,双杰电气,9.54,20.0,10706.1282,94438.2065,
56,300510,金冠股份,3.66,20.0,9849.1058,34355.487,
57,301292,海科新源,62.69,20.0,2016.7006,115213.306,
58,301357,北方长龙,86.33,20.0,703.5608,56472.0361,
59,688618,三旺通信,30.07,19.99,398.6145,11439.46,
60,688679,通源环境,40.82,19.99,726.1776,26812.21,
61,300643,万通智控,20.79,30.17,6168.1948,120425.5497,
62,300688,创业黑马,26.08,34.0,5888.2201,139079.0691,
63,301012,扬电科技,28.4,35.65,9644.6851,251036.3754,
64,301234,五洲医疗,48.96,45.75,97.3,4324.3104,
65,920018,宏远股份,16.24,25.02,807.5595,12077.32,
