序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4027.2095,0.584,0.015,4026.6256,4039.4711,4050.6208,4020.9039,569458589.0,1028851871452,10288.52 亿
2,sz399001,深证成指,14498.455,-141.497,-0.967,14639.952,14736.009,14738.533,14440.209,69692870680.0,1386380508812,13863.81 亿
3,Total,沪深总成交额,,,,,,,,,2415232380264,24152.32 亿
