序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1432,000088,盐 田 港,4.6,0.44,0.02,203598.0,93343639.08,0.87,4.6,4.56,4.59,4.58,0.79,0.64,16.58,1.33,23917623392.0,14549314553.0,0.22,0.0,1.55,3.37
1433,300455,航天智装,24.91,0.44,0.11,202625.0,511092582.4,2.82,25.58,24.88,25.0,24.8,1.89,2.86,-99.36,10.73,17879599286.0,17651784881.0,0.0,-0.32,-37.88,-17.08
1434,688513,苑东生物,66.86,0.44,0.29,51591.0,340423902.0,4.33,67.52,64.64,67.0,66.57,1.02,2.92,41.67,4.03,11802946636.0,11802946636.0,0.32,0.63,6.98,8.63
1435,300617,安靠智电,59.01,0.44,0.26,106618.0,640806631.29,5.65,61.86,58.54,59.09,58.75,1.34,7.67,99.35,3.35,9778409253.0,8197888953.0,-0.19,-0.15,68.79,84.98
1436,600348,华阳股份,9.23,0.44,0.04,289142.0,265565873.0,2.29,9.27,9.06,9.2,9.19,0.78,0.8,22.21,1.21,33297225000.0,33297225000.0,-0.11,-0.22,7.33,11.74
1437,000661,长春高新,86.77,0.44,0.38,49004.0,426856378.66,1.42,87.89,86.66,87.64,86.39,1.19,1.23,22.79,1.54,35396739391.0,34674556065.0,-0.02,-0.05,-16.22,-6.25
1438,920110,雷特科技,34.12,0.44,0.15,827.0,2809725.35,1.59,34.22,33.68,34.01,33.97,0.46,0.51,29.43,3.6,1330680000.0,554074680.0,0.09,0.09,-10.07,-4.56
1439,920753,天纺标,18.41,0.44,0.08,3110.0,5730462.84,1.47,18.57,18.3,18.57,18.33,0.83,0.96,45.58,3.7,1498654415.0,596143875.0,0.11,0.16,-21.83,-17.81
1440,688038,中科通达,22.63,0.44,0.1,25430.0,57884434.0,2.44,23.05,22.5,22.51,22.53,0.82,2.19,-661.66,4.43,2633530042.0,2633530042.0,0.09,0.04,7.56,28.07
1441,688569,铁科轨道,20.36,0.44,0.09,8407.0,17128043.0,0.94,20.49,20.3,20.3,20.27,0.67,0.4,25.04,1.46,4289174012.0,4289174012.0,0.1,0.05,-8.29,-7.33
1442,000858,五 粮 液,103.55,0.44,0.45,115713.0,1196292314.27,1.27,103.99,102.68,102.9,103.1,1.03,0.3,14.01,2.82,401940508918.0,401923579218.0,0.03,0.05,-4.61,-2.26
1443,920496,许昌智能,9.19,0.44,0.04,24035.0,22261703.52,2.3,9.36,9.15,9.25,9.15,1.17,1.66,140.63,2.7,1521634250.0,1332535590.0,0.11,-0.11,-14.43,-8.01
1444,301009,可靠股份,11.76,0.43,0.05,13248.0,15563846.0,1.54,11.83,11.65,11.76,11.71,0.69,0.88,85.68,2.4,3197073600.0,1776171929.0,0.09,0.26,-10.3,-7.26
1445,920599,同力股份,18.52,0.43,0.08,33525.0,57733190.01,1.25,18.68,18.45,18.45,18.44,0.88,0.96,10.21,2.38,8565963000.0,6492636888.0,0.0,0.11,-16.43,-10.66
1446,300044,ST赛为,7.03,0.43,0.03,527389.0,360800950.18,10.71,7.25,6.5,6.98,7.0,1.24,7.37,-75.02,74.67,5370000673.0,5029108767.0,-0.28,-0.14,25.09,76.19
1447,301382,蜂助手,35.0,0.43,0.15,83697.0,292000900.04,3.99,35.83,34.44,34.96,34.85,1.03,4.75,55.77,5.4,9995786605.0,6170098830.0,-0.2,0.14,-15.25,-1.24
1448,601328,交通银行,6.93,0.43,0.03,1475374.0,1020794211.0,1.3,6.96,6.87,6.88,6.9,1.3,0.57,6.4,0.54,612361024665.0,180682006213.0,0.0,0.0,-2.39,-4.41
1449,600138,中青旅,9.31,0.43,0.04,94809.0,88173313.0,1.29,9.36,9.24,9.29,9.27,1.33,1.31,80.33,1.06,6738950400.0,6738950400.0,0.0,0.0,-8.09,-5.77
1450,300268,*ST佳沃,14.23,0.42,0.06,11399.0,16297196.0,2.33,14.45,14.12,14.18,14.17,1.12,0.85,-5.8,-2.42,2478866000.0,1902657725.0,0.14,-0.07,8.71,11.52
1451,603893,瑞芯微,170.48,0.42,0.71,86598.0,1482024595.0,3.17,174.4,169.01,170.64,169.77,1.01,2.06,69.01,16.38,71771159408.0,71751042768.0,0.02,0.05,-13.33,-4.21
1452,600126,杭钢股份,9.53,0.42,0.04,1950244.0,1857736753.0,3.48,9.7,9.37,9.55,9.49,0.72,5.77,239.94,1.65,32184611961.0,32184611961.0,-0.1,0.0,3.59,16.79
1453,688176,亚虹医药-U,14.2,0.42,0.06,216556.0,307101539.0,5.02,14.59,13.88,14.46,14.14,1.7,4.97,-19.34,5.05,8110620901.0,6186740476.0,0.0,-0.07,12.7,23.37
1454,603701,德宏股份,24.06,0.42,0.1,38199.0,91990122.0,1.5,24.26,23.9,24.03,23.96,0.59,1.46,545.07,7.83,6288367338.0,6288367338.0,-0.04,-0.08,16.97,19.35
1455,300005,探路者,14.5,0.42,0.06,209982.0,303121800.77,2.35,14.58,14.24,14.44,14.44,0.98,2.4,290.89,6.11,12813681697.0,12710464172.0,-0.07,0.0,13.73,33.89
1456,600587,新华医疗,14.46,0.42,0.06,51430.0,74467522.0,0.9,14.55,14.42,14.49,14.4,1.09,0.85,15.15,1.11,8772080179.0,8772080179.0,0.0,-0.07,-12.36,0.42
1457,603721,*ST天择,21.74,0.42,0.09,20828.0,45097949.0,1.99,21.9,21.47,21.65,21.65,0.97,1.6,-189.17,6.14,2826200000.0,2826200000.0,0.05,0.14,3.28,13.05
1458,603615,茶花股份,19.16,0.42,0.08,39099.0,74710303.0,3.25,19.43,18.81,19.09,19.08,0.79,1.62,590.85,4.05,4633271200.0,4633271200.0,0.16,0.37,-21.99,-18.05
1459,688330,宏力达,50.8,0.42,0.21,28224.0,144460752.0,2.57,51.81,50.51,51.05,50.59,0.87,2.02,11.13,1.61,7112000000.0,7112000000.0,0.02,0.08,27.03,40.6
1460,002638,勤上股份,4.73,0.42,0.02,665251.0,314172073.0,4.25,4.8,4.6,4.68,4.71,0.91,4.92,-20.77,3.55,6795091271.0,6398187085.0,-0.42,-0.42,51.12,53.07
1461,002622,皓宸医疗,2.47,0.41,0.01,289703.0,71072356.6,4.88,2.52,2.4,2.51,2.46,1.19,3.45,-58.92,5.69,2074800000.0,2074738868.0,0.0,0.0,-21.84,-16.84
1462,300644,南京聚隆,29.55,0.41,0.12,37769.0,113191914.0,3.3,30.42,29.45,29.89,29.43,1.03,4.26,24.68,3.11,3269589950.0,2617608502.0,0.1,0.07,-21.03,-19.94
1463,300725,药石科技,38.95,0.41,0.16,94176.0,367790492.6,3.3,39.73,38.45,39.53,38.79,1.24,4.65,60.24,1.27,9106795932.0,7895706483.0,-0.05,-0.03,-14.43,1.01
1464,002827,高争民爆,32.18,0.41,0.13,26724.0,86362454.61,1.5,32.58,32.1,32.1,32.05,1.0,0.97,45.02,8.36,8915340280.0,8881638971.0,-0.09,-0.03,-16.52,-14.71
1465,300022,吉峰科技,9.71,0.41,0.04,214858.0,208681890.88,1.65,9.79,9.63,9.67,9.67,0.66,4.35,-153.72,9.48,4799074090.0,4798932324.0,0.0,0.0,18.85,24.17
1466,000949,新乡化纤,7.4,0.41,0.03,577601.0,424869463.15,5.02,7.54,7.17,7.39,7.37,0.68,3.49,61.92,1.88,12261059423.0,12257692430.0,0.14,0.0,20.13,34.55
1467,301213,观想科技,70.87,0.41,0.29,20432.0,144976097.87,2.54,71.87,70.08,70.59,70.58,1.57,3.95,5572.71,7.23,5669599929.0,3664762043.0,0.0,0.06,-34.15,2.64
1468,301538,骏鼎达,80.0,0.4,0.32,10788.0,87384433.07,3.29,82.3,79.68,80.35,79.68,1.0,3.46,32.15,4.38,6272000000.0,2497573680.0,0.13,0.24,-3.38,-0.22
1469,002424,ST百灵,5.03,0.4,0.02,65242.0,32855100.0,1.4,5.08,5.01,5.05,5.01,0.65,0.54,92.8,2.15,7029919952.0,6102468995.0,0.0,0.2,20.33,15.63
1470,605268,王力安防,12.46,0.4,0.05,80925.0,101195879.0,2.18,12.65,12.38,12.42,12.41,0.78,1.84,35.08,3.31,5560929150.0,5488536550.0,0.0,0.16,15.91,16.78
1471,603014,威高血净,37.68,0.4,0.15,7820.0,29442495.0,0.88,37.83,37.5,37.58,37.53,1.01,1.99,32.64,2.21,15740973207.0,1483361070.0,-0.03,0.0,-9.38,-4.92
1472,300652,雷迪克,43.2,0.4,0.17,24273.0,106615969.16,3.97,44.76,43.05,43.5,43.03,1.37,2.03,31.4,3.81,5762472710.0,5171814446.0,0.0,-0.14,-29.63,-21.25
1473,605166,聚合顺,10.12,0.4,0.04,50985.0,51766933.0,2.98,10.3,10.0,10.07,10.08,0.84,1.62,21.99,1.63,3185095329.0,3185095329.0,-0.3,-0.2,-4.62,-2.41
1474,002507,涪陵榨菜,12.41,0.4,0.05,78177.0,96725612.8,0.89,12.44,12.33,12.38,12.36,1.09,0.68,18.65,1.64,14320135137.0,14281169041.0,0.0,0.08,-5.05,-2.36
1475,603391,力聚热能,67.61,0.4,0.27,8735.0,59281089.0,2.45,68.56,66.91,67.02,67.34,0.6,3.84,27.23,2.72,6152510000.0,1538127500.0,0.1,0.13,7.27,3.27
1476,301033,迈普医学,58.5,0.39,0.23,8871.0,52037967.0,2.66,59.6,58.05,58.85,58.27,0.64,1.57,38.78,5.19,3922402770.0,3303443520.0,0.21,0.22,-22.63,-13.33
1477,300412,迦南科技,5.21,0.39,0.02,128764.0,67275028.1,2.5,5.29,5.16,5.23,5.19,1.1,2.75,192.61,2.51,2593312079.0,2437559176.0,-0.19,0.0,-9.08,-2.62
1478,688570,天玛智控,17.89,0.39,0.07,4605.0,8218533.0,0.9,17.91,17.75,17.85,17.82,0.67,0.24,79.18,1.8,7746370000.0,3366898000.0,0.06,0.28,-8.02,-2.88
1479,301160,翔楼新材,56.97,0.39,0.22,14930.0,85702904.05,2.17,58.0,56.77,56.77,56.75,0.62,2.02,32.03,3.79,6469274951.0,4211748233.0,-0.12,-0.12,-23.86,-20.75
1480,002789,*ST建艺,13.0,0.39,0.05,25556.0,32776981.0,4.32,13.12,12.56,12.85,12.95,0.86,1.63,-4.55,-1.81,2075105682.0,2034059287.0,0.08,0.0,27.58,24.05
1481,002059,云南旅游,5.12,0.39,0.02,189736.0,97211559.0,2.75,5.18,5.04,5.1,5.1,1.33,1.93,-15.73,4.75,5183666243.0,5033195817.0,0.0,0.2,-7.25,-4.83
1482,301310,鑫宏业,56.27,0.39,0.22,100797.0,551263366.15,9.21,57.5,52.34,57.05,56.05,1.47,20.06,61.33,3.36,7683918339.0,2827238883.0,0.0,-0.42,31.59,31.01
1483,301383,天键股份,28.69,0.38,0.11,15906.0,46061460.0,3.67,29.57,28.52,28.71,28.58,0.98,2.25,-372.53,2.33,4686890208.0,2025922833.0,0.17,0.24,-24.48,-19.5
1484,603238,诺邦股份,15.79,0.38,0.06,15346.0,24223156.0,1.21,15.87,15.68,15.74,15.73,0.7,0.86,21.91,1.94,2802867110.0,2802867110.0,0.0,0.19,-12.81,-10.39
1485,301632,广东建科,21.04,0.38,0.08,25070.0,52954236.68,2.39,21.41,20.91,21.02,20.96,1.36,3.42,75.78,3.19,8806502400.0,1541432480.0,-0.24,-0.28,-16.81,-12.99
1486,001391,国货航,5.33,0.38,0.02,228178.0,121812766.7,1.51,5.38,5.3,5.33,5.31,1.28,1.5,25.18,2.42,65073336929.0,8098156927.0,0.19,0.19,-12.19,-9.97
1487,920475,三友科技,13.04,0.38,0.05,5432.0,7116782.23,1.46,13.18,12.99,13.12,12.99,0.76,0.97,-115.99,3.77,1317822400.0,732827475.0,0.0,0.38,-30.9,-24.19
1488,003023,彩虹集团,26.34,0.38,0.1,41177.0,108632184.9,3.16,26.84,26.01,26.14,26.24,0.86,3.92,47.64,1.79,2774697744.0,2768389683.0,0.0,0.11,13.88,16.24
1489,300983,尤安设计,29.08,0.38,0.11,6415.0,18561437.92,2.55,29.4,28.66,29.15,28.97,0.66,0.42,-58.73,1.82,5025024000.0,4443721721.0,0.1,0.21,6.52,8.51
1490,601860,紫金银行,2.69,0.37,0.01,250240.0,67268855.0,0.75,2.7,2.68,2.68,2.68,0.74,0.7,6.14,0.49,9848105064.0,9553775174.0,0.37,0.0,-1.82,-0.74
1491,688800,瑞可达,96.05,0.37,0.35,123752.0,1188024704.0,4.61,98.3,93.89,97.51,95.7,1.49,6.02,64.33,8.32,19755019877.0,19755019877.0,0.0,0.1,16.65,15.72
1492,000544,中原环保,8.2,0.37,0.03,40542.0,33185858.12,0.73,8.22,8.16,8.19,8.17,0.76,0.42,7.43,0.88,7992412802.0,7992412802.0,-0.12,0.0,-2.61,-1.44
1493,300545,联得装备,32.53,0.37,0.12,78493.0,258354462.7,3.36,33.49,32.4,32.8,32.41,1.07,6.57,46.84,2.83,6033058561.0,3889252156.0,-0.06,0.0,-6.92,6.0
1494,001212,中旗新材,48.38,0.37,0.18,42134.0,204651154.24,3.84,49.6,47.75,48.5,48.2,0.79,2.42,1970.66,5.28,9722426609.0,8410801267.0,-0.02,0.0,-4.91,-4.58
1495,603288,海天味业,40.92,0.37,0.15,103900.0,424563766.0,1.3,41.06,40.53,40.57,40.77,0.61,0.19,34.02,5.79,239456676708.0,227539774260.0,-0.02,0.02,7.63,11.44
1496,601088,中国神华,45.83,0.37,0.17,282062.0,1285404418.0,2.21,46.01,45.0,45.21,45.66,0.93,0.17,18.81,2.23,994026774152.0,755784269478.0,0.02,0.13,9.48,13.16
1497,301367,瑞迈特,69.64,0.36,0.25,6412.0,44698762.2,1.34,70.2,69.27,69.48,69.39,0.75,0.92,26.0,2.09,6239744000.0,4870869727.0,0.04,0.01,-26.59,-18.75
1498,300771,智莱科技,13.87,0.36,0.05,44818.0,61944592.5,1.09,13.89,13.74,13.85,13.82,0.97,2.51,40.23,1.68,3328800000.0,2476808800.0,0.07,0.07,-18.75,-10.52
1499,300255,常山药业,44.87,0.36,0.16,289917.0,1308149222.37,3.29,45.83,44.36,45.66,44.71,0.95,3.16,-690.1,27.18,41238261596.0,41177014046.0,-0.02,-0.07,-22.36,-27.75
1500,000001,平安银行,11.21,0.36,0.04,503938.0,564031568.33,0.63,11.22,11.15,11.16,11.17,0.9,0.26,5.1,0.48,217540343000.0,217536783320.0,0.09,0.18,-2.35,-1.75
1501,300727,润禾材料,33.45,0.36,0.12,32688.0,110039825.65,3.15,34.19,33.14,33.33,33.33,0.81,2.02,47.43,4.64,6025560974.0,5414839237.0,-0.06,-0.06,-10.68,-6.14
1502,920056,能之光,22.25,0.36,0.08,5430.0,12108039.64,1.62,22.48,22.12,22.17,22.17,0.97,1.76,32.96,3.39,1817640325.0,686276352.0,0.04,0.0,-16.98,-10.17
1503,605186,健麾信息,19.44,0.36,0.07,12727.0,24760971.0,1.24,19.6,19.36,19.47,19.37,0.8,0.94,234.6,2.45,2643840000.0,2643840000.0,-0.05,0.1,-6.9,-1.07
1504,603057,紫燕食品,24.94,0.36,0.09,25036.0,62566519.0,2.01,25.26,24.76,24.83,24.85,0.81,0.61,39.7,5.14,10275280000.0,10275280000.0,-0.44,-0.04,-9.08,22.62
1505,001339,智微智能,67.42,0.36,0.24,121329.0,820852383.94,6.1,69.73,65.63,67.01,67.18,1.92,10.16,97.41,7.55,17008101651.0,8050931051.0,-0.01,-0.03,20.48,31.91
1506,920527,夜光明,16.86,0.36,0.06,3985.0,6740301.65,1.31,17.04,16.82,16.86,16.8,0.87,1.1,57.29,2.58,1012319922.0,612827061.0,-0.35,0.0,-12.19,-6.9
1507,688609,九联科技,8.45,0.36,0.03,69137.0,58728860.0,2.49,8.58,8.37,8.48,8.42,1.05,1.38,-20.16,5.42,4225000000.0,4225000000.0,0.6,0.48,-18.59,-17.24
1508,600023,浙能电力,5.54,0.36,0.02,608322.0,335815821.0,2.36,5.57,5.44,5.54,5.52,1.11,0.45,8.94,0.99,74284379429.0,74284379429.0,0.0,0.18,9.06,11.92
1509,920926,鸿智科技,14.29,0.35,0.05,3650.0,5243782.52,1.76,14.5,14.25,14.3,14.24,0.72,0.46,42.93,4.55,1262689222.0,1145806196.0,-0.35,-0.35,-21.61,-16.63
1510,600429,三元股份,5.8,0.35,0.02,178971.0,103463640.0,3.11,5.86,5.68,5.78,5.78,0.72,1.2,27.68,1.67,8712116577.0,8685833071.0,-0.34,0.0,8.21,11.97
1511,600029,南方航空,5.76,0.35,0.02,1564276.0,911406144.0,3.31,5.93,5.74,5.87,5.74,1.08,1.16,121.79,2.93,104376764840.0,77627340346.0,0.0,0.0,-26.9,-28.09
1512,001373,翔腾新材,34.39,0.35,0.12,13006.0,44992163.0,2.71,35.2,34.27,34.66,34.27,1.0,3.93,-96.94,2.72,2362142078.0,1139400263.0,-0.43,0.12,-9.38,6.54
1513,920080,奥美森,22.82,0.35,0.08,2525.0,5771808.4,1.63,23.01,22.64,22.89,22.74,0.66,1.11,27.4,3.41,1894060000.0,517110351.0,0.0,0.53,-20.57,-17.26
1514,600568,ST中珠,2.94,0.34,0.01,127220.0,37481848.0,2.39,2.99,2.92,2.97,2.93,0.56,0.76,-130.06,3.41,5859036862.0,4907057800.0,0.34,0.0,13.08,17.13
1515,600017,日照港,2.99,0.34,0.01,235928.0,70244781.0,1.01,2.99,2.96,2.98,2.98,0.52,0.77,18.59,0.66,9196205125.0,9196205125.0,0.0,0.34,-2.29,-0.33
1516,603316,诚邦股份,14.7,0.34,0.05,96111.0,141974378.0,2.32,14.95,14.61,14.69,14.65,0.92,3.64,-32.48,7.34,3884680800.0,3884680800.0,0.0,-0.07,-3.54,1.38
1517,301168,通灵股份,43.9,0.34,0.15,18626.0,83011052.74,5.01,45.64,43.45,43.79,43.75,0.79,1.95,88.35,2.44,5268000000.0,4184255450.0,0.09,-0.02,-3.18,-6.0
1518,920212,智新电子,11.79,0.34,0.04,4757.0,5622913.91,2.21,11.93,11.67,11.78,11.75,0.8,0.92,119.27,2.95,1250919000.0,608390681.0,0.0,0.34,-20.07,-12.86
1519,605099,共创草坪,40.96,0.34,0.14,48157.0,198647590.0,2.92,41.8,40.61,40.75,40.82,0.73,1.2,24.0,5.49,16488010629.0,16443511685.0,0.0,-0.07,6.42,14.77
1520,603408,建霖家居,11.98,0.34,0.04,16404.0,19698946.0,1.68,12.15,11.95,12.03,11.94,0.79,0.37,11.54,1.56,5361924540.0,5361924540.0,0.0,0.17,-7.42,-10.26
1521,301215,中汽股份,6.11,0.33,0.02,93496.0,57393905.68,1.48,6.18,6.09,6.11,6.09,1.02,0.71,37.93,2.77,8089029000.0,8079864000.0,0.16,0.0,-15.84,-10.8
1522,601778,晶科科技,6.05,0.33,0.02,6052616.0,3628347054.0,5.97,6.14,5.78,6.02,6.03,2.2,16.94,45.58,1.37,21614167927.0,21614167927.0,0.0,0.0,48.28,62.63
1523,600008,首创环保,3.05,0.33,0.01,573833.0,174913273.0,0.99,3.06,3.03,3.04,3.04,0.63,0.78,12.64,1.08,22388801565.0,22388801565.0,0.33,0.0,0.66,3.04
1524,001210,金房能源,21.08,0.33,0.07,24751.0,52375694.37,1.95,21.29,20.88,21.03,21.01,1.2,2.6,24.59,2.46,3305611210.0,2008903805.0,0.05,-0.09,0.14,23.06
1525,605089,味知香,24.94,0.32,0.08,13654.0,33909613.0,1.41,24.99,24.64,24.86,24.86,0.76,0.99,48.8,2.81,3441720000.0,3441720000.0,-0.04,0.04,-5.53,-2.04
1526,600125,铁龙物流,6.24,0.32,0.02,261618.0,162386343.0,1.45,6.25,6.16,6.21,6.22,0.53,2.0,15.52,1.07,8146456494.0,8146456494.0,0.16,0.16,-2.65,-3.11
1527,601899,紫金矿业,34.91,0.32,0.11,2991792.0,10597722636.0,3.42,36.0,34.81,35.75,34.8,1.12,1.45,17.93,5.05,928281847454.0,719208598517.0,0.03,0.11,-6.31,1.28
1528,920735,德源药业,31.26,0.32,0.1,22156.0,70021322.24,2.5,31.98,31.2,31.62,31.16,1.18,2.14,15.48,2.81,3667297847.0,3243451041.0,-0.1,-0.32,-12.07,-8.03
1529,300294,博雅生物,18.76,0.32,0.06,35581.0,66723212.0,1.34,18.89,18.64,18.75,18.7,0.75,0.71,83.94,1.27,9459706325.0,9459706325.0,0.0,-0.05,-20.74,-16.99
1530,300712,永福股份,28.36,0.32,0.09,27390.0,77965352.09,2.02,28.74,28.17,28.7,28.27,1.06,1.47,107.54,4.13,5318805553.0,5295946684.0,0.07,-0.04,1.36,7.71
1531,688479,友车科技,32.52,0.31,0.1,17357.0,57352461.0,3.33,33.6,32.52,32.58,32.42,0.82,2.79,109.99,2.51,4693201848.0,2026561848.0,0.0,0.0,61.55,72.7
1532,601083,锦江航运,12.9,0.31,0.04,85495.0,110021190.0,1.71,12.96,12.74,12.93,12.86,0.56,4.4,11.13,1.77,16694148000.0,2504148000.0,-0.08,0.0,11.88,15.59
1533,002271,东方雨虹,16.27,0.31,0.05,293382.0,480441337.1,4.87,16.94,16.15,16.34,16.22,0.74,1.53,36.0,1.87,38864146820.0,31156751006.0,-0.18,-0.12,11.13,19.72
1534,600517,国网英大,6.48,0.31,0.02,291639.0,190193397.0,1.86,6.59,6.47,6.49,6.46,1.3,0.51,12.45,1.6,37055463621.0,37055463621.0,-0.15,-0.15,1.89,7.82
1535,002063,远光软件,6.42,0.31,0.02,462293.0,297068600.93,1.56,6.48,6.38,6.41,6.4,0.98,2.62,40.73,3.1,12262620837.0,11323100280.0,0.0,0.0,-3.89,5.77
1536,688355,明志科技,22.45,0.31,0.07,23594.0,53264249.0,3.22,23.04,22.32,22.6,22.38,0.76,1.9,34.9,2.53,2782813816.0,2782813816.0,-0.13,-0.27,16.81,26.12
1537,002246,北化股份,25.53,0.31,0.08,179908.0,461034129.2,3.03,25.97,25.2,25.4,25.45,0.7,3.28,53.29,4.59,14016858291.0,14016858291.0,0.0,0.08,27.01,41.83
1538,688395,正弦电气,26.09,0.31,0.08,9568.0,25152242.0,1.96,26.54,26.03,26.24,26.01,0.9,1.1,55.84,2.89,2259334515.0,2259334515.0,-0.5,0.12,3.74,7.28
1539,601818,光大银行,3.21,0.31,0.01,1119920.0,358671042.0,0.63,3.21,3.19,3.2,3.2,0.93,0.24,4.88,0.38,189664618906.0,148965877951.0,0.31,0.0,-4.46,-5.31
1540,601928,凤凰传媒,9.71,0.31,0.03,56460.0,54759258.0,0.72,9.73,9.66,9.7,9.68,0.87,0.22,10.89,1.23,24710979000.0,24710979000.0,-0.21,-0.21,-6.45,-3.29
1541,002853,皮阿诺,25.74,0.31,0.08,36334.0,95554471.0,5.3,26.93,25.57,26.07,25.66,1.48,2.82,-469.25,5.05,4708256502.0,3312861938.0,-0.12,-0.31,12.89,22.81
1542,688606,奥泰生物,60.9,0.31,0.19,2393.0,14563865.0,0.89,61.1,60.56,60.97,60.71,0.62,0.3,22.12,1.22,4828204070.0,4828204070.0,-0.2,0.03,-7.31,-4.68
1543,300709,精研科技,42.71,0.31,0.13,75383.0,324999709.07,3.41,43.76,42.31,42.58,42.58,0.99,5.05,39.54,3.46,7947335046.0,6375879535.0,-0.12,-0.14,-12.87,-9.44
1544,920651,天罡股份,26.73,0.3,0.08,9120.0,24425968.94,2.29,27.11,26.5,26.8,26.65,0.63,2.2,20.3,3.0,1630530000.0,1108422880.0,-0.37,-0.37,-36.81,-38.27
1545,601369,陕鼓动力,10.11,0.3,0.03,79210.0,80224393.0,1.98,10.27,10.07,10.11,10.08,0.73,0.46,21.16,1.98,17424327114.0,17249796162.0,0.0,-0.1,-0.1,1.0
1546,603170,宝立食品,13.17,0.3,0.04,33169.0,43198941.0,2.44,13.2,12.88,13.13,13.13,0.95,0.83,20.59,3.73,5268131700.0,5268131700.0,-0.08,0.15,-15.47,-7.77
1547,000651,格力电器,37.39,0.3,0.11,223352.0,834462048.39,0.67,37.46,37.21,37.33,37.28,1.02,0.4,7.32,1.45,209436560656.0,206211666276.0,0.0,0.0,-5.41,-4.67
1548,600337,美克家居,3.3,0.3,0.01,1324784.0,435729052.0,5.47,3.38,3.2,3.27,3.29,0.83,9.22,-16.17,1.89,4742093852.0,4742093852.0,-0.6,-0.3,-11.76,13.01
1549,603235,天新药业,27.05,0.3,0.08,4000.0,10790736.0,1.08,27.1,26.81,27.09,26.97,0.65,0.09,19.29,2.47,11841949000.0,11841949000.0,0.0,0.11,0.0,0.3
1550,920180,爱得科技,16.68,0.3,0.05,13843.0,23241541.8,2.1,16.95,16.6,16.75,16.63,1.1,3.88,25.34,2.53,1970292407.0,594966826.0,-0.12,0.0,117.47,117.47
1551,300824,北鼎股份,10.36,0.29,0.03,38385.0,39987509.0,2.23,10.53,10.3,10.4,10.33,1.31,1.21,29.78,4.5,3380899826.0,3278891381.0,0.1,0.1,-11.98,-8.4
1552,603829,洛凯股份,27.71,0.29,0.08,42596.0,118068598.0,2.86,28.09,27.3,27.64,27.63,0.72,2.29,54.2,4.04,5161435266.0,5161435266.0,-0.07,0.04,19.29,24.65
1553,688371,菲沃泰,20.95,0.29,0.06,24204.0,50785701.0,4.07,21.47,20.62,21.01,20.89,0.83,0.72,231.76,3.56,7028145858.0,7028145858.0,-0.1,-0.14,2.5,13.43
1554,920802,保丽洁,13.91,0.29,0.04,3492.0,4868251.32,1.95,14.1,13.83,13.88,13.87,0.93,1.58,44.73,2.58,1140735314.0,307391429.0,0.51,0.29,-15.39,-9.73
1555,002551,尚荣医疗,3.45,0.29,0.01,152338.0,52479385.87,2.91,3.49,3.39,3.46,3.44,0.94,2.49,-62.28,1.13,2916956294.0,2108594191.0,0.0,0.29,-10.85,-5.48
1556,605188,国光连锁,17.23,0.29,0.05,30752.0,52860586.0,1.46,17.3,17.05,17.26,17.18,1.03,0.61,565.2,7.34,8655636955.0,8655636955.0,0.0,0.12,-23.25,-11.14
1557,301230,泓博医药,41.07,0.29,0.12,129768.0,530024665.13,6.35,42.25,39.65,41.99,40.95,1.45,10.33,123.73,5.59,5732821867.0,5159042138.0,0.02,-0.12,-12.99,37.96
1558,002157,正邦科技,3.5,0.29,0.01,6910581.0,2419509248.11,4.87,3.6,3.43,3.54,3.49,2.84,9.55,2937.66,2.76,32375569062.0,25319889725.0,-0.57,-0.28,6.71,8.02
1559,600720,中交设计,6.96,0.29,0.02,67142.0,46814440.0,1.01,7.0,6.93,6.95,6.94,1.16,0.67,10.98,1.0,15970385132.0,7022986406.0,0.0,-0.14,-5.69,-3.6
1560,603569,长久物流,6.84,0.29,0.02,26970.0,18462005.0,1.17,6.89,6.81,6.89,6.82,0.7,0.45,63.85,1.38,4127989597.0,4127989597.0,-0.15,0.0,-13.64,-10.59
1561,002822,ST中装,3.44,0.29,0.01,166683.0,57896011.18,4.37,3.54,3.39,3.39,3.43,0.84,1.56,-9.94,2.39,6708000000.0,3677175936.0,0.0,0.0,-7.03,-12.24
1562,300776,帝尔激光,80.42,0.29,0.23,97079.0,788301246.18,4.36,83.22,79.72,81.0,80.19,0.96,5.78,42.44,5.84,22035635702.0,13517373102.0,0.07,0.1,6.67,29.42
1563,605199,ST葫芦娃,7.01,0.29,0.02,25308.0,17803416.0,1.43,7.09,6.99,7.06,6.99,0.6,0.63,-187.59,4.07,2804762352.0,2804762352.0,0.0,0.0,-5.91,-8.01
1564,688636,智明达,44.45,0.29,0.13,64763.0,289868360.0,3.05,45.4,44.05,44.66,44.32,1.36,3.86,75.64,5.54,7730139658.0,7451038152.0,-0.04,0.09,-25.92,3.76
1565,600866,星湖科技,6.92,0.29,0.02,181196.0,125312280.0,1.45,6.97,6.87,6.91,6.9,0.68,1.44,8.49,1.38,11497390503.0,8689923722.0,-0.14,0.14,-3.08,-0.43
