序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,神州信息,000555,0天0板,4.1666669845581055,16.0,16.9,15.78 亿,155.94 亿,156.12 亿,9.96677303314209,0.0,092500,1,7.942708492279053,IT服务Ⅱ
2,北辰实业,601588,2天1板,-4.34782600402832,1.98,2.28,7.41 亿,52.67 亿,66.67 亿,12.83409309387207,-1.0,092502,2,14.492753028869629,房地产开
3,苏常柴Ａ,000570,0天0板,5.872193336486816,6.13,6.37,5.03 亿,34.06 亿,43.26 亿,14.491276741027832,-0.48701298236846924,093003,1,5.181347370147705,汽车零部
4,华远控股,600743,7天6板,-9.968847274780273,2.89,3.53,14.05 亿,67.80 亿,67.80 亿,19.204326629638672,0.0,093034,1,19.937694549560547,一般零售
5,华盛昌,002980,8天4板,9.97817325592041,70.54,70.55,18.22 亿,71.52 亿,133.60 亿,25.612106323242188,1.5110087394714355,093118,37,4.131587028503418,电网设备
6,维科技术,600152,3天2板,1.513877272605896,12.07,13.08,23.69 亿,63.86 亿,63.86 亿,35.60725784301758,1.6849199533462524,093119,5,10.933557510375977,电池
7,宝鼎科技,002552,0天0板,6.8205671310424805,20.36,20.97,7.79 亿,75.03 亿,78.99 亿,10.257522583007812,0.0,093524,1,7.030430316925049,通用设备
8,双星新材,002585,0天0板,3.0259366035461426,7.15,7.63,5.36 亿,63.39 亿,81.60 亿,8.315844535827637,-0.13966479897499084,093751,1,9.654178619384766,塑料
9,宏和科技,603256,0天0板,4.153061389923096,102.07,107.8,50.51 亿,897.94 亿,923.31 亿,5.551054954528809,-0.00979623757302761,094052,1,9.73469352722168,玻璃玻纤
10,大连电瓷,002606,0天0板,6.115417957305908,12.32,12.77,8.13 亿,51.88 亿,54.09 亿,15.562822341918945,0.2441008985042572,094148,1,10.508182525634766,电网设备
11,江苏华辰,603097,0天0板,5.12978982925415,34.02,35.6,2.55 亿,54.44 亿,56.19 亿,4.6275410652160645,-0.02938583493232727,094308,1,9.950556755065918,电网设备
12,西部材料,002149,2天1板,7.299999713897705,53.65,55.0,70.35 亿,261.89 亿,261.93 亿,26.6471004486084,0.0,094527,5,7.579999923706055,小金属
13,广东建工,002060,0天0板,8.288769721984863,4.05,4.11,5.67 亿,63.29 亿,152.05 亿,9.00053596496582,0.0,094630,1,9.090909004211426,电力
14,宏明电子,301682,0天0板,7.600787162780762,125.71,140.2,12.86 亿,32.29 亿,152.80 亿,39.11983871459961,0.0,094948,1,20.285884857177734,军工电子
15,剑桥科技,603083,0天0板,4.294478416442871,125.8,132.68,84.66 亿,346.69 亿,443.63 亿,23.71205711364746,0.0,100634,3,7.179572582244873,通信设备
16,晋拓股份,603211,0天0板,5.1171875,26.91,28.16,5.20 亿,73.14 亿,73.14 亿,7.09074068069458,0.37299516797065735,102552,1,10.78125,汽车零部
17,四川长虹,600839,0天0板,6.370875835418701,9.35,9.67,31.69 亿,431.50 亿,431.62 亿,7.30134391784668,0.0,105205,1,10.466439247131348,黑色家电
18,三旺通信,688618,0天0板,12.61441707611084,39.37,41.95,4.46 亿,43.33 亿,43.38 亿,10.336748123168945,0.0,110754,1,19.593820571899414,通信设备
19,智云股份,300097,0天0板,17.44325065612793,9.83,10.04,5.29 亿,26.54 亿,28.36 亿,20.680782318115234,0.0,112721,5,20.43010711669922,自动化设
20,中天精装,002989,0天0板,4.749034881591797,27.13,28.49,2.84 亿,49.74 亿,54.70 亿,5.647573471069336,-0.0736648291349411,130012,1,9.806949615478516,装修装饰
21,恒润股份,603985,0天0板,5.484633445739746,22.31,23.27,15.91 亿,98.36 亿,98.36 亿,16.258420944213867,-0.044802866876125336,131417,1,10.780141830444336,风电设备
22,新宏泰,603016,0天0板,5.243957996368408,46.16,48.25,4.75 亿,68.39 亿,68.39 亿,6.978999137878418,0.0,132202,1,10.829914093017578,电网设备
23,美诺华,603538,0天0板,8.908947944641113,55.5,56.06,37.53 亿,120.01 亿,122.37 亿,32.34651565551758,-0.9989296793937683,140550,4,11.538461685180664,化学制药
24,华统股份,002840,0天0板,8.917197227478027,13.68,13.82,11.54 亿,108.98 亿,109.74 亿,10.776081085205078,-0.07304602116346359,143327,1,10.03184700012207,食品加工
