序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,圣阳股份,002580,5,11天6板,10.013060569763184,25.27,27.08 亿,114.31 亿,114.69 亿,23.85525131225586,240706453,093021,095939,9,电池
2,博云新材,002297,3,3天3板,10.007524490356445,14.62,1.43 亿,83.79 亿,83.79 亿,1.712453007698059,608327220,092500,092500,0,航空装备
3,天邦食品,002124,3,3天3板,10.175437927246094,3.14,12.11 亿,61.93 亿,69.77 亿,19.74380111694336,84476453,093218,131318,4,养殖业
4,汇通能源,600605,2,2天2板,10.003402709960938,32.33,5.98 亿,66.69 亿,66.69 亿,9.162453651428223,30037803,093124,130721,1,一般零售
5,航天工程,603698,2,2天2板,9.988870620727539,39.53,8.32 亿,211.88 亿,211.88 亿,3.9295942783355713,172540939,093014,093147,2,专用设备
6,中工国际,002051,2,9天5板,9.981515884399414,11.9,14.30 亿,147.24 亿,147.25 亿,9.800546646118164,60191021,093133,134139,7,专业工程
7,奥尼电子,301189,2,2天2板,20.002777099609375,86.39,11.39 亿,96.55 亿,100.55 亿,11.908071517944336,68379412,094030,141654,3,消费电子
8,盛视科技,002990,2,2天2板,10.005224227905273,42.11,11.87 亿,57.18 亿,110.27 亿,21.889394760131836,19324279,135339,135657,1,计算机设
9,哈药股份,600664,2,2天2板,9.90099048614502,4.44,19.74 亿,111.82 亿,111.82 亿,18.15741539001465,142209204,095912,100930,1,化学制药
10,利通电子,603629,2,6天3板,10.006254196166992,87.95,37.14 亿,225.90 亿,230.71 亿,17.216487884521484,152637225,130619,130619,0,消费电子
11,中嘉博创,000889,2,6天5板,9.976798057556152,4.74,14.02 亿,41.23 亿,44.38 亿,36.60606384277344,52194353,144354,144354,0,通信服务
12,禾望电气,603063,1,首板,10.00867748260498,38.03,25.03 亿,174.48 亿,174.48 亿,14.490106582641602,183878510,093455,130031,2,风电设备
13,红板科技,603459,1,首板,10.003216743469238,68.4,17.11 亿,54.07 亿,515.57 亿,32.45186233520508,233495917,093453,095011,2,元件
14,长源东谷,603950,1,6天5板,10.0,59.84,6.20 亿,193.65 亿,193.96 亿,3.230217695236206,48393804,093119,093455,3,汽车零部
15,瑞康医药,002589,1,首板,10.122699737548828,3.59,3.32 亿,49.02 亿,54.02 亿,6.881252765655518,108408210,093439,093439,0,医药商业
16,吉比特,603444,1,首板,10.00055980682373,393.34,14.43 亿,283.37 亿,283.37 亿,5.156619071960449,88501500,093843,105519,3,游戏Ⅱ
