序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,兴业股份,603928,3,3天3板,10.037175178527832,14.8,1.89亿,50.42亿,50.42亿,3.8172476291656494,99628494,093117,093117,0,塑料
2,济民健康,603222,2,2天2板,10.026041030883789,8.45,8071.22万,44.37亿,44.37亿,1.8373932838439941,29199989,093051,093051,0,医疗器械
3,浙江东日,600113,2,2天2板,10.013262748718262,33.18,3.58亿,136.51亿,139.75亿,2.6527929306030273,43664880,093331,094016,1,一般零售
4,勤上股份,002638,2,2天2板,9.950248718261719,4.42,9543.78万,59.79亿,63.50亿,1.6095548868179321,55816635,093036,093036,0,照明设备
5,多氟多,002407,2,2天2板,10.008760452270508,50.23,93.93亿,541.86亿,597.95亿,17.461591720581055,469991611,093148,100142,8,化学制品
6,长源东谷,603950,2,2天2板,10.006514549255371,84.43,3.94亿,273.44亿,273.66亿,1.4658899307250977,133325101,093147,093147,0,汽车零部
7,昊华科技,600378,2,2天2板,9.995622634887695,75.38,74.47亿,808.50亿,972.40亿,9.51659870147705,91686201,103238,134105,5,化学制品
8,成都路桥,002628,2,2天2板,10.082304000854492,5.35,3.14亿,40.33亿,40.50亿,7.9929399490356445,20490564,103236,103236,0,基础建设
9,华亚智能,003043,2,5天3板,10.005533218383789,99.39,6.95亿,87.23亿,136.92亿,8.245457649230957,145134645,094945,094945,0,半导体
10,三维股份,603033,2,2天2板,9.967141151428223,10.04,1.29亿,101.66亿,103.53亿,1.2916852235794067,89234646,093801,093801,0,橡胶
11,国华退,000004,2,2天2板,9.67741870880127,0.34,81.58万,4293.83万,4500.93万,1.9435648918151855,1394744,093633,093633,0,软件开发
12,魅视科技,001229,2,2天2板,9.993943214416504,36.32,1.23亿,26.79亿,52.09亿,4.729727268218994,78626770,093442,093442,0,计算机设
13,深中华A,000017,2,2天2板,10.071942329406738,6.12,1.80亿,26.98亿,42.18亿,6.919058799743652,26863440,134403,134403,0,饰品
14,海南海药,000566,2,6天4板,9.911893844604492,4.99,8.94亿,64.71亿,64.74亿,14.499418258666992,35840275,144139,144139,0,化学制药
15,金海通,603061,2,5天3板,10.000876426696777,502.22,18.93亿,436.93亿,436.93亿,4.512035846710205,50352577,142009,143718,5,半导体
16,红板科技,603459,2,4天3板,9.999019622802734,112.21,33.37亿,88.70亿,845.79亿,39.79745864868164,33059310,140233,142103,8,元件
17,联创光电,600363,2,2天2板,9.990777969360352,35.78,13.71亿,161.33亿,161.33亿,8.956600189208984,75093954,111544,111544,0,消费电子
18,合肥城建,002208,2,2天2板,10.010881423950195,20.22,25.06亿,162.38亿,162.43亿,16.24234390258789,37813422,130115,132030,10,房地产开
19,丸美生物,603983,2,2天2板,10.007819175720215,28.14,4.19亿,112.84亿,112.84亿,3.795109510421753,24650640,101623,132817,7,化妆品
20,惠康科技,001237,2,2天2板,10.0,71.72,7.41亿,25.00亿,106.40亿,30.514074325561523,28809206,110954,111027,1,通用设备
21,丰元股份,002805,1,首板,10.0038480758667,28.59,2.60亿,79.71亿,80.07亿,3.315453052520752,115933279,093239,093354,1,电池
22,鲁信创投,600783,1,首板,9.994478225708008,19.92,3.25亿,148.28亿,148.28亿,2.199404716491699,164912221,093058,093058,0,通用设备
23,日出东方,603366,1,首板,9.984871864318848,7.27,1.05亿,59.11亿,59.11亿,1.7895044088363647,34166092,093118,093118,0,厨卫电器
24,盈新发展,000620,1,3天2板,10.06289291381836,3.5,8.31亿,163.51亿,205.51亿,5.1607208251953125,135475539,093127,093336,1,房地产开
25,水晶光电,002273,1,首板,10.015503883361816,35.48,13.86亿,483.27亿,493.40亿,2.8694865703582764,779032373,093000,093000,0,光学光电
26,盛达资源,000603,1,首板,10.0,23.1,1.73亿,154.01亿,159.38亿,1.1206244230270386,254583113,092500,092500,0,贵金属
27,莱宝高科,002106,1,3天2板,9.98116683959961,17.52,6.79亿,123.50亿,123.66亿,5.6961774826049805,196813653,093715,093715,0,光学光电
28,国风新材,000859,1,首板,9.978070259094238,10.03,3.06亿,89.86亿,89.87亿,3.481105089187622,147709783,093551,093551,0,塑料
29,常青科技,603125,1,首板,10.01344108581543,32.74,1.80亿,132.54亿,132.54亿,1.4052075147628784,84401231,093929,093929,0,化学制品
30,中天火箭,003009,1,首板,9.99816608428955,59.96,3.88亿,98.75亿,98.76亿,4.0092315673828125,25896724,094012,094100,1,航天装备
31,格科微,688728,1,首板,20.022817611694336,21.04,17.66亿,525.77亿,547.16亿,3.4746525287628174,68210817,094029,094241,1,半导体
32,东方新能,002310,1,首板,10.138248443603516,2.39,2.45亿,105.14亿,143.38亿,2.3853909969329834,75029996,094015,094015,0,电力
33,中坚科技,002779,1,首板,9.997199058532715,78.56,3.57亿,130.26亿,145.18亿,2.7913451194763184,42430256,094339,095345,1,专用设备
34,星网锐捷,002396,1,首板,9.9827880859375,19.17,4.00亿,145.20亿,145.80亿,2.8132972717285156,25982059,094342,094342,0,通信设备
35,弘亚数控,002833,1,首板,9.977194786071777,19.29,2.22亿,55.60亿,81.83亿,4.081024169921875,20239068,094403,094403,0,专用设备
36,金风科技,002202,1,首板,9.986194610595703,23.9,48.75亿,803.88亿,1009.49亿,6.125277042388916,462094836,094139,094554,2,风电设备
37,肯特催化,603120,1,首板,10.0,53.35,2.15亿,20.22亿,48.23亿,10.9058837890625,75666305,094404,094404,0,化学制品
38,联建光电,300269,1,首板,20.0435733795166,5.51,1.73亿,28.96亿,30.26亿,6.202656269073486,84469953,093733,093733,0,光学光电
39,菲林格尔,603226,1,首板,10.006163597106934,53.54,1.28亿,190.33亿,190.33亿,0.6864575147628784,65993404,093733,093733,0,家居用品
40,中粮糖业,600737,1,首板,9.991079330444336,12.33,4.70亿,263.72亿,263.72亿,1.8223820924758911,78130721,093733,094218,1,农产品加
41,奥拓电子,002587,1,首板,10.0,7.81,4.72亿,41.60亿,51.12亿,11.568334579467773,62069975,093751,094006,1,光学光电
42,四川九洲,000801,1,首板,10.034013748168945,12.94,2.80亿,131.47亿,131.51亿,2.175830364227295,57979313,093621,093621,0,黑色家电
43,联得装备,300545,1,首板,20.0,46.2,8.63亿,55.24亿,85.68亿,16.245149612426758,163145875,093648,093648,0,光学光电
44,德尔未来,002631,1,6天3板,10.038986206054688,11.29,4.89亿,89.59亿,90.01亿,5.536792278289795,38861850,093521,103227,4,家居用品
45,京华激光,603607,1,首板,10.017889022827148,24.6,4.13亿,43.92亿,43.92亿,9.608973503112793,30599940,095200,142330,1,包装印刷
46,深科达,688328,1,首板,20.0,95.7,7.78亿,90.39亿,90.39亿,9.086199760437012,71489526,094845,095136,2,专用设备
47,彩虹股份,600707,1,首板,10.032573699951172,16.89,34.23亿,605.96亿,606.08亿,5.902876853942871,281883746,094746,094746,0,光学光电
48,祥源新材,300980,1,首板,19.991840362548828,29.41,2.24亿,28.92亿,40.60亿,8.115519523620605,111342377,095306,095306,0,塑料
49,铭普光磁,002902,1,首板,10.014836311340332,29.66,7.78亿,52.69亿,69.70亿,15.30864143371582,24550531,095709,110415,5,通信设备
50,润建股份,002929,1,首板,10.0,66.88,11.06亿,144.81亿,191.42亿,7.875614166259766,123243454,095739,100003,2,通信服务
51,宇环数控,002903,1,首板,10.002421379089355,45.42,3.33亿,48.45亿,71.17亿,7.100804328918457,43488605,095621,103012,1,通用设备
52,锐捷网络,301165,1,首板,20.00298309326172,80.45,17.26亿,895.92亿,895.92亿,1.9957854747772217,118961173,095406,095406,0,通信设备
53,恒润股份,603985,1,首板,9.981684684753418,24.02,3.42亿,105.89亿,105.89亿,3.328709602355957,45347069,100127,100127,0,风电设备
54,云南能投,002053,1,首板,9.955257415771484,9.83,1.49亿,90.51亿,90.51亿,1.698346495628357,45797970,100315,100315,0,电力
55,敏芯股份,688286,1,首板,20.002086639404297,115.07,6.40亿,64.51亿,64.51亿,10.39206314086914,73976086,100556,102002,2,半导体
56,紫光股份,000938,1,首板,9.984756469726562,28.86,46.98亿,825.42亿,825.42亿,5.8692946434021,362449045,100324,100512,1,IT服务Ⅱ
57,科士达,002518,1,4天2板,9.995894432067871,53.59,9.07亿,302.87亿,312.01亿,3.067241668701172,27107751,100651,101018,3,其他电源
58,天山电子,301379,1,首板,20.0,28.44,9.77亿,61.91亿,78.63亿,16.53013038635254,82521674,101015,101015,0,光学光电
59,中威电子,300270,1,首板,20.018451690673828,13.01,2.99亿,33.95亿,39.40亿,9.160257339477539,62765665,095909,095909,0,计算机设
60,TCL科技,000100,1,4天2板,10.018903732299805,5.82,66.56亿,1113.48亿,1210.61亿,6.124965667724609,536944894,095648,095648,0,光学光电
61,锋龙股份,002931,1,首板,9.998405456542969,68.98,6.38亿,138.82亿,150.73亿,4.73845100402832,66682966,101627,101627,0,通用设备
62,鸿合科技,002955,1,首板,10.0,35.75,3.99亿,69.94亿,84.60亿,5.848629951477051,33890714,101242,112554,1,光学光电
63,埃斯顿,002747,1,首板,9.988214492797852,37.33,24.52亿,292.07亿,361.28亿,8.771675109863281,142152640,102442,102554,1,自动化设
64,江化微,603078,1,首板,9.99332332611084,49.42,21.12亿,190.58亿,190.58亿,11.581247329711914,204280041,101805,101805,0,电子化学
65,康欣新材,600076,1,首板,9.966776847839355,3.31,1.37亿,44.50亿,44.50亿,3.1851749420166016,36644679,102625,102625,0,包装印刷
66,中矿资源,002738,1,首板,9.994406700134277,58.99,21.70亿,419.55亿,425.61亿,5.276568412780762,105495002,102824,102824,0,能源金属
67,方正科技,600601,1,首板,10.015897750854492,13.84,26.03亿,577.17亿,591.49亿,4.654953479766846,141906336,103056,103056,0,元件
68,春光科技,603657,1,首板,10.020201683044434,27.23,1.48亿,36.81亿,36.81亿,4.130113124847412,54135908,102226,102226,0,家电零部
69,威星智能,002849,1,首板,10.0130033493042,16.92,1.41亿,37.03亿,37.33亿,3.937743902206421,32104008,103218,103218,0,通用设备
70,天音控股,000829,1,首板,10.014103889465332,7.8,1.61亿,79.88亿,79.96亿,2.0681111812591553,41025706,094409,094603,1,专业连锁
71,盛路通信,002446,1,首板,10.040983200073242,10.74,4.51亿,91.05亿,98.32亿,5.060965061187744,99083964,094727,094727,0,军工电子
72,恒久退,002808,1,首板,10.526315689086914,0.21,494.38万,3924.08万,5644.80万,12.926400184631348,666294,094606,134727,2,光学光电
73,移远通信,603236,1,首板,9.99570083618164,51.17,4.81亿,206.19亿,206.19亿,2.3776791095733643,110234661,094745,094912,1,通信设备
74,联创电子,002036,1,首板,10.029069900512695,7.57,2.91亿,79.90亿,80.06亿,3.7199337482452393,55941315,093757,094427,2,光学光电
75,南  玻Ａ,000012,1,首板,10.021322250366211,5.16,5.46亿,101.10亿,156.99亿,5.510264873504639,78023684,093827,093827,0,玻璃玻纤
76,胜通能源,001331,1,4天2板,10.009756088256836,56.38,10.69亿,161.15亿,230.73亿,6.714824676513672,3865694,093400,145554,23,燃气Ⅱ
77,领益智造,002600,1,首板,10.02538013458252,17.34,51.09亿,1248.43亿,1408.01亿,4.2106451988220215,80237988,105130,105130,0,消费电子
78,兴欣新材,001358,1,首板,10.004257202148438,25.84,7564.59万,12.84亿,31.83亿,6.07676887512207,10268816,104924,111430,2,化学制品
79,海晨股份,300873,1,首板,20.00710678100586,33.77,10.66亿,56.57亿,77.87亿,19.776891708374023,13187185,104921,133500,9,物流
80,光电股份,600184,1,4天2板,10.0,32.01,13.17亿,186.53亿,186.53亿,7.3285813331604,88005093,104555,104555,0,地面兵装
81,名雕股份,002830,1,首板,9.98727798461914,17.29,1.34亿,16.05亿,32.14亿,8.748449325561523,17146838,103542,103542,0,装修装饰
82,长光华芯,688048,1,首板,20.00095558166504,502.0,97.51亿,884.93亿,884.93亿,11.63415241241455,97459284,103534,135113,7,半导体
83,冰轮环境,000811,1,11天6板,9.99804401397705,56.22,20.73亿,550.05亿,557.97亿,3.9530258178710938,29643119,103303,145209,1,通用设备
84,和而泰,002402,1,首板,10.008517265319824,25.83,17.51亿,211.41亿,238.51亿,8.522518157958984,89823825,110009,112436,2,家电零部
85,新迅达,300518,1,首板,20.007261276245117,33.05,7.65亿,65.89亿,65.91亿,12.16398811340332,8257740,111215,133524,3,互联网电
