序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,603262,技源集团,-10.014619827270508,24.62,1.85亿,9.85亿,98.48亿,107.38481140136719,18.213890075683594,1493276,145459,28443485,2,4,食品加工
2,600791,京能置业,-9.989701271057129,8.74,2.44亿,39.53亿,39.58亿,-13.297921180725098,5.91286039352417,10560542,135804,13418522,1,1,房地产开
3,000766,通化金马,-10.018552780151367,19.4,3.83亿,187.41亿,187.50亿,513.4563598632812,2.0184905529022217,167624943,094045,584317444,3,2,化学制药
4,002674,兴业科技,-10.0,28.53,1.95亿,83.47亿,84.32亿,93.29768371582031,2.3362436294555664,243918005,093021,1316799296,1,1,纺织制造
5,000636,风华高科,-10.003737449645996,72.24,32.31亿,835.83亿,835.83亿,235.95152282714844,3.865349531173706,881035283,092500,10333469664,1,0,元件
