序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4135.3894,-42.528,-1.018,4177.9175,4174.175,4191.8068,4114.0856,733162357.0,1519240026459,15192.40 亿
2,sz399001,深证成指,15561.372,-184.364,-1.171,15745.736,15753.192,15855.554,15447.4,84969563145.0,1825236172779,18252.36 亿
3,Total,沪深总成交额,,,,,,,,,3344476199238,33444.76 亿
