序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,金富科技,003018,2天1板,10.007440567016602,59.14,59.14,4.90 亿,140.39 亿,153.76 亿,3.486999034881592,0.0,092500,1,1.0416667461395264,包装印刷
2,天富能源,600509,2天1板,-2.904162645339966,10.03,11.36,30.59 亿,137.85 亿,137.85 亿,20.87860107421875,-0.3972194492816925,093046,1,12.971925735473633,电力
3,中南文化,002445,0天0板,9.53608226776123,4.25,4.27,17.49 亿,100.57 亿,101.01 亿,17.49134635925293,0.9501187801361084,093118,4,9.793814659118652,通用设备
4,铭普光磁,002902,0天0板,1.2269937992095947,39.6,43.03,22.86 亿,70.34 亿,93.06 亿,31.19219398498535,0.12642225623130798,093151,1,11.170757293701172,通信设备
5,红豆股份,600400,0天0板,4.878048419952393,3.01,3.16,6.49 亿,68.97 亿,68.97 亿,9.330977439880371,-0.33112582564353943,093238,3,10.10452938079834,服装家纺
6,康达新材,002669,0天0板,0.5714285373687744,14.08,15.4,5.19 亿,42.62 亿,42.72 亿,11.81363582611084,0.07107320427894592,093245,1,10.14285659790039,化学制品
7,泰晶科技,603738,0天0板,4.907512187957764,55.58,58.28,40.98 亿,214.48 亿,214.48 亿,18.73282241821289,0.0,093451,3,8.965646743774414,元件
8,华升股份,600156,3天2板,-7.681466102600098,13.1,15.61,18.12 亿,52.68 亿,52.68 亿,31.139081954956055,1.5503876209259033,093600,1,20.01409339904785,纺织制造
9,万通发展,600246,0天0板,6.309904098510742,13.31,13.77,29.33 亿,251.61 亿,258.61 亿,11.461019515991211,-0.22488754987716675,093847,5,8.706070899963379,房地产开
10,波导股份,600130,0天0板,8.488964080810547,6.39,6.48,13.28 亿,47.92 亿,47.92 亿,27.770463943481445,0.0,093909,3,11.884550094604492,消费电子
11,维科技术,600152,0天0板,3.2330825328826904,13.73,14.63,13.81 亿,72.64 亿,72.64 亿,18.4553279876709,-0.07278020679950714,093910,1,9.172931671142578,电池
12,昭衍新药,603127,0天0板,5.29644250869751,39.96,41.75,26.49 亿,251.89 亿,299.44 亿,10.320302963256836,-0.025018764659762383,094028,4,10.408432006835938,医疗服务
13,恒申新材,000782,0天0板,5.2295918464660645,8.25,8.62,5.34 亿,43.57 亿,56.64 亿,12.03105640411377,0.0,094030,1,8.928571701049805,化学纤维
14,富信科技,688662,0天0板,12.911981582641602,87.36,92.84,13.85 亿,77.09 亿,77.09 亿,17.736331939697266,0.0,094324,1,16.867002487182617,其他电子
15,国安股份,000839,0天0板,6.501547813415527,3.44,3.55,11.81 亿,134.84 亿,134.84 亿,8.647635459899902,0.0,094757,3,9.59752368927002,通信服务
16,大亚圣象,000910,0天0板,4.120443820953369,6.57,6.94,2.39 亿,35.95 亿,35.96 亿,6.419486045837402,-0.15197569131851196,094833,4,9.350237846374512,家居用品
17,润建股份,002929,0天0板,7.008055686950684,92.99,95.59,53.07 亿,199.36 亿,264.17 亿,26.84027099609375,-0.01075268816202879,100903,1,9.88492488861084,通信服务
18,科远智慧,002380,0天0板,9.331259727478027,42.18,42.44,14.09 亿,59.98 亿,101.23 亿,23.721729278564453,-0.02370229922235012,101206,4,6.739243030548096,IT服务Ⅱ
19,大元泵业,603757,0天0板,6.533356189727783,61.8,63.81,10.67 亿,115.29 亿,115.29 亿,9.235250473022461,0.08097165822982788,101449,1,9.170832633972168,通用设备
20,天顺风能,002531,0天0板,6.598114967346191,12.44,12.84,16.95 亿,222.28 亿,223.53 亿,7.606218338012695,-0.3205128312110901,102248,1,8.8260498046875,风电设备
21,恒光股份,301118,0天0板,13.581768035888672,36.88,38.96,7.43 亿,38.77 亿,40.64 亿,19.198902130126953,0.0,104048,1,18.016630172729492,化学原料
22,信捷电气,603416,0天0板,8.697863578796387,64.11,64.88,6.66 亿,89.27 亿,100.74 亿,7.5147504806518555,-0.015595757402479649,104334,2,10.00339126586914,自动化设
23,模塑科技,000700,0天0板,5.977011680603027,13.83,14.36,15.70 亿,126.96 亿,126.96 亿,12.311716079711914,0.2900652587413788,104612,1,10.574712753295898,汽车零部
24,宁波东力,002164,0天0板,9.754223823547363,14.29,14.32,9.14 亿,68.56 亿,76.05 亿,13.56507396697998,-0.0699300691485405,104621,1,10.138248443603516,通用设备
25,五洲新春,603667,0天0板,9.720598220825195,84.43,84.65,65.74 亿,309.18 亿,323.50 亿,21.881643295288086,-0.023682652041316032,105106,3,11.371020317077637,通用设备
26,长盈通,688143,0天0板,18.122270584106445,108.2,109.92,34.06 亿,132.41 亿,139.34 亿,26.121185302734375,0.0,105304,14,17.379913330078125,通信设备
27,索辰科技,688507,0天0板,15.69998836517334,107.52,111.52,10.63 亿,52.94 亿,95.81 亿,20.51396942138672,0.0,110408,3,20.24104118347168,软件开发
28,北方华创,002371,0天0板,4.890148639678955,592.0,620.84,138.40 亿,4287.58 亿,4291.01 亿,3.217036724090576,0.20141838490962982,110439,3,11.665485382080078,半导体
29,沃特股份,002886,0天0板,8.574831008911133,27.35,27.71,9.10 亿,57.18 亿,71.99 亿,15.97995662689209,0.18315018713474274,110906,1,9.408495903015137,塑料
30,埃斯顿,002747,0天0板,7.118786811828613,25.43,26.11,22.36 亿,198.97 亿,246.11 亿,11.266140937805176,0.0,112136,3,10.2780122756958,自动化设
31,兆威机电,003021,0天0板,6.501205921173096,105.99,109.47,15.45 亿,219.79 亿,283.57 亿,7.047097206115723,0.0,130012,1,10.701366424560547,电机Ⅱ
32,生物股份,600201,0天0板,7.142857551574707,15.0,15.4,12.23 亿,166.76 亿,166.76 亿,7.284231662750244,-0.13315579295158386,130146,4,9.214285850524902,动物保健
33,长城科技,603897,0天0板,7.70694637298584,56.6,57.81,9.01 亿,116.84 亿,116.84 亿,7.831578254699707,0.053031641989946365,130412,2,11.493815422058105,电网设备
34,星宇股份,601799,0天0板,5.385092258453369,136.01,141.97,11.32 亿,388.55 亿,388.55 亿,2.8894455432891846,0.007352940738201141,130414,4,11.21183967590332,汽车零部
35,建设机械,600984,0天0板,2.862985610961914,5.03,5.38,7.23 亿,63.23 亿,63.23 亿,11.22387409210205,0.19920319318771362,130529,1,12.678936004638672,工程机械
36,滨海能源,000695,0天0板,7.4202494621276855,15.49,15.86,4.81 亿,34.36 亿,35.90 亿,14.065929412841797,-0.06451613456010818,130730,1,9.91678237915039,电池
37,华海诚科,688535,0天0板,15.488214492797852,133.77,139.0,24.53 亿,159.58 亿,189.91 亿,16.213390350341797,0.0,131244,1,18.56168556213379,半导体
38,东威科技,688700,0天0板,14.891077995300293,77.0,80.42,25.55 亿,229.77 亿,229.77 亿,11.496460914611816,0.0,133024,1,19.84482192993164,专用设备
