序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000017,深中华A,11.45,31.35,27641.9148,282056.1269,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000712,锦龙股份,11.8,31.39,8309.7774,84540.7914,连续三个交易日内，涨幅偏离值累计达20%的证券
3,002072,凯瑞德,9.31,24.88,13921.5215,121028.8229,连续三个交易日内，涨幅偏离值累计达20%的证券
4,002084,海鸥住工,5.8,31.54,1529.7446,8258.4336,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002886,沃特股份,26.4,22.39,7160.5791,163003.5639,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002942,新农股份,20.91,31.31,3363.1736,65514.0213,连续三个交易日内，涨幅偏离值累计达20%的证券
7,600162,香江控股,5.36,22.46,46931.2124,224469.78,连续三个交易日内，涨幅偏离值累计达20%的证券
8,600378,昊华科技,53.31,20.01,8574.3245,441252.93,连续三个交易日内，涨幅偏离值累计达20%的证券
9,600540,新赛股份,5.05,20.09,1402.8564,6676.77,连续三个交易日内，涨幅偏离值累计达20%的证券
10,600654,中安科,3.63,20.61,27521.151,92147.39,连续三个交易日内，涨幅偏离值累计达20%的证券
11,603396,金辰股份,31.9,21.79,3655.9778,107148.05,连续三个交易日内，涨幅偏离值累计达20%的证券
12,000062,深圳华强,24.85,10.43,6095.9655,147246.8301,涨幅偏离值达7%的证券
13,002396,星网锐捷,36.69,10.43,11480.7043,414107.8935,涨幅偏离值达7%的证券
14,002437,誉衡药业,4.86,10.43,81711.9413,361293.6949,涨幅偏离值达7%的证券
15,002742,冀衡医药,6.24,10.43,21990.1926,134511.6194,涨幅偏离值达7%的证券
16,600227,赤天化,4.58,10.21,36908.2989,160059.15,涨幅偏离值达7%的证券
17,600691,潞化科技,2.94,10.22,8089.7756,23024.63,涨幅偏离值达7%的证券
18,600815,厦工股份,4.46,10.23,17936.6126,77632.11,涨幅偏离值达7%的证券
19,603086,先达股份,6.33,10.2,2251.5945,13676.25,涨幅偏离值达7%的证券
20,001232,嘉立创,175.01,31.51,1393.1195,240549.5499,换手率达20%的证券
21,002412,汉森制药,13.13,33.24,16545.1596,221038.0707,换手率达20%的证券
22,002418,康盛股份,4.9,42.89,48736.566,252190.7992,换手率达20%的证券
23,600127,金健米业,11.77,45.07,28922.823,329155.93,换手率达20%的证券
24,600272,开开实业,20.29,35.59,5693.7212,116885.26,换手率达20%的证券
25,600613,神奇制药,12.4,41.34,19816.2068,241285.84,换手率达20%的证券
26,600721,百花医药,15.44,47.77,18371.6216,290856.91,换手率达20%的证券
27,603395,红四方,31.0,45.67,2968.7334,89993.25,换手率达20%的证券
28,920093,信胜科技,21.02,35.2,887.0675,19055.94,换手率达20%的证券
29,920117,龙鑫智能,29.15,22.75,459.9541,14041.21,换手率达20%的证券
30,920159,农大科技,34.0,26.32,403.2668,13406.42,换手率达20%的证券
31,920176,维琪科技,57.0,32.64,259.407,15824.55,换手率达20%的证券
32,920895,花溪科技,21.12,38.17,1096.8598,19304.22,换手率达20%的证券
33,600610,中毅达,9.43,15.73,12385.8085,114612.72,振幅值达15%的证券
34,603261,立航科技,57.0,17.43,624.28,37113.73,振幅值达15%的证券
35,002445,中南文化,3.39,-7.2,24023.4921,82740.6087,跌幅偏离值达7%的证券
36,002963,豪尔赛,19.15,-9.57,1935.471,37774.7466,跌幅偏离值达7%的证券
37,600984,建设机械,3.94,-8.47,12462.059,50210.96,跌幅偏离值达7%的证券
38,603319,美湖股份,26.51,-9.87,3629.0865,97834.45,跌幅偏离值达7%的证券
39,603725,天安新材,10.8,-9.81,3115.066,34219.52,跌幅偏离值达7%的证券
40,603950,长源东谷,59.85,-8.0,1189.3408,73047.34,跌幅偏离值达7%的证券
41,603958,哈森股份,21.76,-7.76,3401.9885,74889.56,跌幅偏离值达7%的证券
42,300189,神农种业,6.62,40.66,36035.014,241586.1381,
43,301399,英特科技,22.17,43.14,2358.9403,50045.3002,
44,301520,万邦医药,71.11,49.32,1612.6413,120273.8756,
45,301591,肯特股份,57.5,60.56,2706.8212,155927.4053,
46,301655,绿控传动,28.08,45.12,2028.7856,59694.2278,
47,300378,鼎捷数智,37.45,20.0,1396.8403,51832.7564,
48,688152,麒麟信安,38.04,20.0,733.2932,26671.66,
49,688209,英集芯,29.54,19.98,6042.4978,168847.31,
50,920469,富恒新材,6.99,23.94,1655.5811,11060.9,
