序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
26,雪天盐业,600929,1,首板,10.018214225769043,6.04,1.72亿,99.06亿,99.06亿,1.759232759475708,64951701,093404,093555,2,化学原料
27,国芳集团,601086,1,首板,10.026385307312012,8.34,1.47亿,55.54亿,55.54亿,2.7022790908813477,66562549,093847,093847,0,一般零售
28,麒麟信安,688152,1,首板,20.0,38.04,2.67亿,38.76亿,38.76亿,7.196340084075928,50094191,093954,093954,0,软件开发
29,红 宝 丽,002165,1,首板,9.986859321594238,8.37,9.82亿,60.91亿,61.54亿,16.565855026245117,193649282,094242,100306,1,化学制品
30,运机集团,001288,1,首板,10.0115966796875,28.46,4.72亿,43.22亿,66.53亿,11.041937828063965,79562206,094254,100615,4,专用设备
31,我爱我家,000560,1,4天2板,10.0,2.64,6.42亿,61.85亿,62.19亿,10.616172790527344,152262364,094418,094418,0,房地产服
32,国晟科技,603778,1,首板,9.978768348693848,10.36,4.65亿,66.60亿,68.38亿,7.157296657562256,60522084,094658,094843,2,光伏设备
33,新宏泰,603016,1,首板,9.996528625488281,31.69,1.18亿,46.95亿,46.95亿,2.5963823795318604,23862570,094915,094915,0,电网设备
34,华锦股份,000059,1,首板,10.079051971435547,5.57,5.39亿,89.09亿,89.09亿,6.132847309112549,7013844,093306,100851,1,炼化及贸
35,蒙娜丽莎,002918,1,首板,10.0,11.33,2.57亿,24.27亿,46.32亿,10.898699760437012,94333580,095048,100730,2,家居用品
36,亚世光电,002952,1,首板,9.994952201843262,21.79,1.25亿,29.21亿,35.81亿,4.384215354919434,40056012,095212,095212,0,光学光电
37,北自科技,603082,1,首板,10.012330055236816,44.61,3.04亿,18.09亿,74.31亿,17.152982711791992,44854730,095247,095247,0,自动化设
38,顺景科技,603007,1,首板,10.040983200073242,5.37,4.14亿,37.33亿,47.49亿,11.2885103225708,19356702,095358,142507,3,汽车零部
39,敦煌种业,600354,1,首板,10.053619384765625,8.21,8.70亿,43.33亿,43.33亿,20.602935791015625,57708796,095508,100147,2,种植业
40,和远气体,002971,1,首板,10.0,47.08,8.43亿,75.80亿,99.16亿,11.434887886047363,194995944,095748,095748,0,化学制品
41,中通国脉,603559,1,首板,9.988518714904785,9.58,2.67亿,38.44亿,38.44亿,7.026479244232178,33403544,100117,145138,2,通信服务
42,山东玻纤,605006,1,首板,9.978768348693848,15.54,6.34亿,101.57亿,101.57亿,6.384446144104004,18220650,100156,103332,2,玻璃玻纤
43,沃华医药,002107,1,首板,10.045661926269531,7.23,2.19亿,41.31亿,41.73亿,5.432629108428955,11160228,100218,100218,0,中药Ⅱ
44,税友股份,603171,1,首板,9.997519493103027,44.34,6.18亿,179.97亿,180.17亿,3.5300939083099365,95282359,100312,100412,1,IT服务Ⅱ
45,鸿博股份,002229,1,首板,10.02685832977295,12.29,9.69亿,60.61亿,60.61亿,16.42537498474121,81128748,100348,100542,1,IT服务Ⅱ
46,柳钢股份,601003,1,首板,10.05434799194336,4.05,1.57亿,103.79亿,106.69亿,1.5543855428695679,26302291,101048,101048,0,普钢
47,精华制药,002349,1,首板,10.041841506958008,7.89,3.26亿,64.24亿,65.58亿,5.194520950317383,96440259,101803,101803,0,中药Ⅱ
48,风范股份,601700,1,20天10板,9.973752975463867,8.38,16.23亿,95.43亿,95.43亿,18.01458740234375,105714119,101906,101906,0,电网设备
49,深物业A,000011,1,首板,9.975961685180664,9.15,1.08亿,48.17亿,54.53亿,2.2950398921966553,80429415,102109,102109,0,房地产开
50,天融信,002212,1,首板,10.0,6.93,7.51亿,80.86亿,81.74亿,9.405447006225586,125389341,093803,093803,0,软件开发
51,林洋能源,601222,1,首板,9.9277982711792,6.09,5.93亿,124.31亿,124.31亿,4.836880683898926,51509920,102306,102306,0,电网设备
52,华阳国际,002949,1,4天3板,10.0,14.08,3.57亿,21.39亿,27.61亿,17.479949951171875,32830336,102512,142830,3,工程咨询
53,百通能源,001376,1,首板,9.97150993347168,11.58,2.50亿,24.90亿,56.58亿,10.368010520935059,54575382,102903,102903,0,电力
54,福建金森,002679,1,首板,10.0,10.67,1.36亿,25.16亿,25.16亿,5.520683288574219,48675633,102715,102733,1,林业Ⅱ
55,黑芝麻,000716,1,首板,10.097086906433105,5.67,4.19亿,41.72亿,42.69亿,10.37305736541748,42522040,104854,130403,1,休闲食品
56,天创时尚,603608,1,首板,9.994416236877441,19.7,4.74亿,83.73亿,83.73亿,5.815040588378906,57386100,105038,105038,0,服装家纺
57,中欣氟材,002915,1,首板,10.029153823852539,18.87,5.02亿,54.95亿,63.27亿,9.342265129089355,82762763,105642,111027,1,化学制品
58,中水渔业,000798,1,首板,10.0,10.12,3.13亿,37.02亿,37.02亿,8.74130630493164,36925856,104342,104536,1,渔业
59,闽发铝业,002578,1,首板,9.898476600646973,4.33,2.66亿,37.29亿,40.64亿,7.334160804748535,67759979,105757,105757,0,工业金属
60,潞化科技,600691,1,首板,10.112359046936035,2.94,2.30亿,69.84亿,69.85亿,3.405381202697754,63981867,110123,110347,1,农化制品
61,深圳华强,000062,1,首板,10.004426956176758,24.85,14.72亿,259.62亿,259.91亿,5.834789276123047,74743830,110209,110209,0,其他电子
62,天鹅股份,603029,1,首板,9.98796558380127,18.28,2.24亿,22.18亿,22.18亿,10.406890869140625,10191100,110917,111211,1,专用设备
63,国光连锁,605188,1,首板,10.041152000427246,13.37,1.50亿,67.89亿,67.89亿,2.3205277919769287,56737854,111424,111424,0,一般零售
64,金辰股份,603396,1,3天2板,10.0,31.9,4.79亿,44.19亿,44.19亿,11.363204956054688,48368981,130017,130017,0,光伏设备
65,福莱蒽特,605566,1,首板,9.992283821105957,28.51,1.31亿,38.02亿,38.02亿,3.5874457359313965,57772664,130804,130804,0,化学制品
66,远大控股,000626,1,首板,10.058479309082031,9.41,2.71亿,47.46亿,47.67亿,5.874321460723877,18656783,130942,130942,0,物流
67,海德股份,000567,1,首板,10.047096252441406,7.01,5.68亿,136.61亿,137.02亿,4.3477277755737305,56821062,131012,131012,0,多元金融
68,金牛化工,600722,1,首板,10.014410018920898,15.27,20.60亿,103.88亿,103.88亿,20.702701568603516,103850888,131341,131341,0,化学原料
69,祖名股份,003030,1,首板,9.990876197814941,24.11,1.51亿,19.67亿,30.08亿,8.024477005004883,73281404,132000,132000,0,农产品加
70,厦工股份,600815,1,首板,10.123456954956055,4.46,7.76亿,79.12亿,79.12亿,10.110291481018066,81170510,132015,132015,0,工程机械
71,尤夫股份,002427,1,首板,9.957627296447754,5.19,3.21亿,51.10亿,51.14亿,6.532806396484375,48430568,132106,132836,1,化学纤维
72,冠农股份,600251,1,首板,10.0,11.77,7.48亿,91.45亿,91.45亿,8.436114311218262,109942122,133355,141343,3,农产品加
73,先达股份,603086,1,首板,10.086956977844238,6.33,1.37亿,27.52亿,27.52亿,5.1783037185668945,30697847,133836,133836,0,农化制品
74,众合科技,000925,1,首板,9.964829444885254,9.38,7.40亿,62.95亿,63.44亿,12.396095275878906,78086624,134100,134100,0,轨交设备
75,上海三毛,600689,1,首板,9.990999221801758,12.22,1.16亿,18.60亿,24.56亿,6.414608478546143,43687722,135221,142639,1,综合Ⅱ
76,嘉麟杰,002486,1,首板,10.074626922607422,2.95,2.20亿,24.20亿,24.32亿,9.382955551147461,46530125,140018,140018,0,服装家纺
77,英集芯,688209,1,首板,19.983753204345703,29.54,16.88亿,128.14亿,128.14亿,13.929737091064453,9397205,140838,150000,11,半导体
78,赤天化,600227,1,3天2板,10.096153259277344,4.58,16.01亿,58.51亿,77.34亿,28.88878059387207,41367476,141507,144404,2,农化制品
79,金瑞矿业,600714,1,4天2板,10.011507987976074,19.12,9.95亿,55.10亿,55.10亿,19.2550106048584,104320632,142149,142149,0,化学原料
80,泸天化,000912,1,首板,10.1010103225708,4.36,4.74亿,68.36亿,68.36亿,7.197516441345215,40423740,142606,145351,1,农化制品
81,誉衡药业,002437,1,首板,9.954751014709473,4.86,36.13亿,102.19亿,108.37亿,38.860923767089844,231183877,143412,143412,0,化学制药
82,渝三峡Ａ,000565,1,首板,9.966776847839355,6.62,1.46亿,28.70亿,28.70亿,5.348330497741699,57564905,144406,144406,0,化学制品
