序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000505,京粮控股,7.49,20.54,13110.1184,93378.5509,振幅值达15%的证券
2,000523,红棉股份,3.53,17.67,19892.4435,64629.9417,振幅值达15%的证券
3,001366,播恩集团,11.92,18.12,2085.2545,25988.8504,振幅值达15%的证券
4,002172,澳洋健康,4.44,17.77,20168.393,82964.4048,振幅值达15%的证券
5,002333,罗普斯金,5.71,16.64,4791.1694,28500.6917,振幅值达15%的证券
6,600313,农发种业,6.92,17.6,20600.8673,138491.72,振幅值达15%的证券
7,600371,万向德农,8.6,18.24,5306.6956,44290.68,振幅值达15%的证券
8,603221,爱丽家居,28.6,20.62,3101.7765,82228.39,振幅值达15%的证券
9,603395,红四方,30.64,19.33,2841.648,81146.58,振幅值达15%的证券
10,605179,一鸣食品,35.05,18.61,3957.7299,131767.9,振幅值达15%的证券
11,000703,恒逸石化,20.1,23.76,45033.1474,850631.5408,连续三个交易日内，涨幅偏离值累计达20%的证券
12,001277,速达股份,36.27,25.13,870.4346,30500.2334,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002412,汉森制药,9.26,25.15,3610.7777,30242.1473,连续三个交易日内，涨幅偏离值累计达20%的证券
14,601011,宝泰隆,3.2,21.84,47110.1063,147703.04,连续三个交易日内，涨幅偏离值累计达20%的证券
15,603113,金能科技,5.55,20.76,11705.488,60810.69,连续三个交易日内，涨幅偏离值累计达20%的证券
16,603801,志邦家居,7.23,23.28,3422.0608,23558.25,连续三个交易日内，涨幅偏离值累计达20%的证券
17,000802,北京文化,4.13,30.95,22144.4632,90577.7445,换手率达20%的证券
18,002365,永安药业,15.76,29.76,7311.5383,114129.1963,换手率达20%的证券
19,002900,哈三联,15.3,32.64,6460.7732,106216.0479,换手率达20%的证券
20,003032,传智教育,11.95,26.9,7653.7932,92093.9985,换手率达20%的证券
21,600127,金健米业,8.6,43.41,27858.1258,235709.75,换手率达20%的证券
22,600272,开开实业,18.33,31.08,4973.452,97018.36,换手率达20%的证券
23,600721,百花医药,13.66,31.79,12223.6351,170735.19,换手率达20%的证券
24,603407,长裕集团,60.28,28.27,1015.2334,62461.24,换手率达20%的证券
25,920059,双英集团,17.33,56.62,1829.9192,33012.65,换手率达20%的证券
26,920083,金戈新材,44.2,20.73,788.3521,33966.06,换手率达20%的证券
27,920117,龙鑫智能,29.39,23.02,465.2775,14021.87,换手率达20%的证券
28,920367,新赣江,29.63,21.99,923.3735,29194.68,换手率达20%的证券
29,002437,誉衡药业,4.73,9.21,48213.0266,222211.1537,涨幅偏离值达7%的证券
30,002491,通鼎互联,19.27,9.21,22474.0728,423534.5286,涨幅偏离值达7%的证券
31,002552,宝鼎科技,57.04,9.21,3850.9998,212826.2366,涨幅偏离值达7%的证券
32,600327,大东方,4.24,9.89,5196.2044,21528.32,涨幅偏离值达7%的证券
33,600539,狮头股份,15.36,9.79,2871.8901,43238.8,涨幅偏离值达7%的证券
34,600613,神奇制药,8.56,9.79,6015.9218,51494.2,涨幅偏离值达7%的证券
35,600649,城投控股,4.16,9.81,13006.6,53091.85,涨幅偏离值达7%的证券
36,002248,华东数控,10.08,-10.79,6372.3939,64618.2283,跌幅偏离值达7%的证券
37,002346,柘中股份,23.67,-10.79,2123.454,52050.9146,跌幅偏离值达7%的证券
38,002820,桂发祥,9.94,-10.79,3814.3794,38160.2937,跌幅偏离值达7%的证券
39,002896,中大力德,68.76,-10.79,1615.1686,112488.622,跌幅偏离值达7%的证券
40,600367,红星发展,35.89,-10.24,6479.8998,235821.86,跌幅偏离值达7%的证券
41,600376,首开股份,3.51,-10.24,14804.5993,52609.39,跌幅偏离值达7%的证券
42,603211,晋拓股份,23.25,-10.23,885.4526,20878.06,跌幅偏离值达7%的证券
43,603330,天洋新材,9.06,-10.27,10069.9269,91948.02,跌幅偏离值达7%的证券
44,300009,安科生物,10.15,20.0,20072.8492,196637.5313,
45,300109,新开源,15.98,20.0,8686.1079,136258.3744,
46,300363,博腾股份,24.48,20.0,5454.1737,128328.5642,
47,300601,康泰生物,14.47,20.0,10226.9275,144769.1315,
48,300765,石药创新,51.78,20.0,6452.2212,322815.9926,
49,688114,华大智造,69.11,20.0,690.9663,46760.11,
50,688137,近岸蛋白,67.49,20.0,231.1346,15599.27,
51,688185,康希诺,64.43,20.0,329.9502,21258.69,
52,688276,百克生物,18.71,20.01,648.9622,12142.08,
53,688433,华曙高科,103.25,20.0,1096.1358,107103.94,
54,300189,神农种业,6.34,41.05,36376.9175,220099.2682,
55,300404,博济医药,15.74,31.77,9066.812,143017.4646,
56,300970,华绿生物,21.74,32.66,3999.3717,82098.7948,
57,301130,西点药业,33.45,32.34,1885.1148,67352.9004,
58,301520,万邦医药,74.0,41.74,1364.9315,109027.2476,
59,300246,宝莱特,15.71,-15.45,3536.6357,57444.7814,
60,301655,绿控传动,32.49,0.0,3551.5964,132517.4224,无价格涨跌幅限制的证券
61,603758,秦安股份,10.69,-22.84,9138.6739,110768.36,连续三个交易日内，跌幅偏离值累计达20%的证券
62,688617,惠泰医疗,266.22,31.34,852.0966,208571.2,
63,920344,三元基因,24.76,29.97,535.7545,13134.73,
