序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,金健米业,600127,4,4天4板,9.974424362182617,8.6,23.57亿,55.19亿,55.19亿,43.407379150390625,54634940,093106,130427,9,农产品加
2,速达股份,001277,2,2天2板,10.009099960327148,36.27,2.22亿,16.52亿,27.57亿,13.562251091003418,223202388,093000,093727,3,专用设备
3,汉森制药,002412,2,2天2板,9.97624683380127,9.26,4026.34万,46.10亿,46.60亿,0.8733847141265869,234275203,092500,092500,0,中药Ⅱ
4,志邦家居,603801,2,2天2板,10.045661926269531,7.23,1.47亿,31.40亿,31.40亿,4.756082534790039,41086557,093125,093319,1,家居用品
5,沃森生物,300142,1,首板,20.0,15.12,10.14亿,238.46亿,241.82亿,4.253805637359619,805570239,092500,092500,0,生物制品
6,莱美药业,300006,1,首板,20.0,5.94,3.33亿,62.72亿,62.72亿,5.304554462432861,290851606,092500,092500,0,化学制药
7,中 关 村,000931,1,首板,9.97624683380127,4.63,5375.37万,34.77亿,34.87亿,1.545861840248108,94679893,092500,092500,0,化学制药
8,百克生物,688276,1,首板,20.012828826904297,18.71,1.21亿,77.40亿,77.40亿,1.5688390731811523,65362954,092502,092502,0,生物制品
9,键凯科技,688356,1,首板,20.002681732177734,89.45,5189.48万,54.25亿,54.25亿,0.9565495252609253,765440108,092502,092502,0,化学制药
10,悦康药业,688658,1,首板,19.984508514404297,15.49,2.06亿,69.70亿,69.70亿,2.948248863220215,94567363,092502,092502,0,化学制药
11,近岸蛋白,688137,1,首板,20.003555297851562,67.49,1.56亿,47.19亿,47.19亿,3.305821180343628,208871493,092504,092504,0,生物制品
12,海普瑞,002399,1,首板,10.04878044128418,11.28,9880.50万,140.68亿,165.51亿,0.7043498754501343,102834796,093000,093133,1,化学制药
13,智飞生物,300122,1,首板,19.966859817504883,14.48,8.93亿,204.79亿,346.62亿,4.359419822692871,173654962,093000,093000,0,生物制品
14,康希诺,688185,1,首板,20.003725051879883,64.43,2.13亿,73.69亿,159.17亿,2.8848633766174316,432346626,092501,092501,0,生物制品
15,双鹭药业,002038,1,首板,10.085470199584961,6.44,1.10亿,54.86亿,66.16亿,1.996310830116272,119118104,092500,092500,0,化学制药
16,昂利康,002940,1,首板,9.988385200500488,28.41,5.21亿,52.64亿,57.31亿,10.007668495178223,110562628,093003,100018,1,化学制药
17,康辰药业,603590,1,首板,9.996795654296875,34.33,8861.48万,54.32亿,54.59亿,1.6314083337783813,59093224,093001,093001,0,生物制品
18,神奇制药,600613,1,6天5板,10.025707244873047,8.56,5.15亿,41.03亿,45.72亿,12.550951957702637,339477461,093004,093004,0,化学制药
19,永安药业,002365,1,3天2板,9.97906494140625,15.76,11.41亿,38.66亿,46.44亿,29.80791664123535,26855040,093006,143803,5,化学制药
20,三元基因,920344,1,首板,29.9737548828125,24.76,1.34亿,28.16亿,30.16亿,4.886692047119141,93263293,093030,093030,0,生物制品
21,古汉医药,000590,1,首板,9.988649368286133,9.69,3354.46万,23.19亿,23.20亿,1.4548598527908325,16799252,093024,093024,0,中药Ⅱ
22,诺唯赞,688105,1,首板,19.98119354248047,25.52,3.23亿,131.93亿,131.93亿,2.467048406600952,184255778,093102,093102,0,生物制品
23,贝瑞基因,000710,1,首板,9.97652530670166,9.37,1.43亿,30.88亿,33.12亿,4.648985862731934,31012826,093112,093112,0,医疗服务
24,中电电机,603988,1,首板,10.015567779541016,21.2,1.36亿,49.86亿,49.86亿,2.7405612468719482,33574440,093138,093653,5,电机Ⅱ
25,风范股份,601700,1,14天8板,9.970674514770508,7.5,6.13亿,85.41亿,85.41亿,7.248906135559082,111732240,093141,093217,1,电网设备
26,达安基因,002030,1,首板,9.944750785827637,5.97,2.13亿,83.79亿,83.79亿,2.5610554218292236,84974263,093145,093218,1,医疗器械
27,华大智造,688114,1,首板,20.00347137451172,69.11,4.68亿,287.25亿,287.85亿,1.6624248027801514,171291968,093220,093220,0,医疗器械
28,金房能源,001210,1,首板,10.018484115600586,29.76,1.46亿,39.71亿,65.33亿,3.722773313522339,130432544,093221,093306,1,电力
29,康华生物,300841,1,首板,19.99601936340332,60.31,5.07亿,73.32亿,78.37亿,6.962749481201172,148208025,093254,093254,0,生物制品
30,康为世纪,688426,1,首板,19.9895076751709,22.87,4776.78万,25.67亿,25.73亿,1.8977707624435425,29283800,093255,093407,1,医疗器械
31,如通股份,603036,1,首板,10.014204978942871,15.49,2.84亿,31.91亿,31.91亿,9.064828872680664,15658841,093327,110318,3,专用设备
32,卫光生物,002880,1,首板,10.0,21.89,5870.48万,49.65亿,49.65亿,1.194711685180664,55848920,093345,093345,0,生物制品
33,万泰生物,603392,1,首板,9.996429443359375,30.81,2.09亿,389.56亿,389.56亿,0.5399757027626038,95608852,093354,093354,0,医疗器械
34,富煌钢构,002743,1,3天2板,9.950248718261719,4.42,2.01亿,19.21亿,19.24亿,10.715922355651855,9900800,093421,094539,4,专业工程
35,深中华A,000017,1,首板,10.051107406616211,6.46,6650.44万,28.48亿,44.52亿,2.3752493858337402,33997532,093439,093439,0,饰品
36,凤凰航运,000520,1,4天2板,9.975062370300293,4.41,1.36亿,44.63亿,44.63亿,3.093320369720459,68280100,093712,093712,0,航运港口
37,正泰电器,601877,1,首板,10.004185676574707,26.28,10.35亿,564.75亿,564.75亿,1.8441184759140015,99737856,093732,101035,1,电网设备
38,键邦股份,603285,1,4天2板,10.0,37.51,1.75亿,23.37亿,60.02亿,7.614022731781006,110436942,093749,093749,0,化学制品
39,优宁维,301166,1,首板,20.01409339904785,34.06,1.85亿,19.22亿,29.35亿,9.88013744354248,134829234,093754,093754,0,生物制品
40,大明电子,603376,1,首板,9.992254257202148,28.4,1.20亿,9.09亿,113.60亿,13.344263076782227,14799296,094028,095504,4,汽车零部
41,中京电子,002579,1,首板,10.0,15.29,4.95亿,89.20亿,93.67亿,5.699924468994141,185184620,094045,094045,0,元件
42,立霸股份,603519,1,首板,9.980039596557617,16.53,3.34亿,44.02亿,44.02亿,7.66655969619751,13460379,094200,110633,2,家电零部
43,金域医学,603882,1,首板,10.01430606842041,30.76,3.31亿,141.54亿,142.50亿,2.3673391342163086,98259744,094202,094235,1,医疗服务
44,新开源,300109,1,首板,19.969970703125,15.98,13.63亿,82.70亿,92.18亿,16.784570693969727,18558213,094221,145118,8,化学制品
45,哈森股份,603958,1,4天3板,10.011778831481934,18.68,3.00亿,40.98亿,40.98亿,7.694764137268066,66361914,094250,094250,0,服装家纺
46,南京商旅,600250,1,首板,10.0,9.24,2.49亿,28.90亿,28.90亿,8.834385871887207,59698725,094317,102138,2,旅游及景
47,新宏泰,603016,1,首板,10.003585815429688,30.68,1.57亿,45.46亿,45.46亿,3.528297185897827,43458220,094402,100835,2,电网设备
48,博腾股份,300363,1,首板,20.0,24.48,12.83亿,121.31亿,133.03亿,11.006208419799805,164286406,094557,094557,0,医疗服务
49,德创环保,603177,1,首板,10.0,11.0,7355.89万,22.46亿,22.46亿,3.3764545917510986,41774150,094728,094728,0,环境治理
50,誉衡药业,002437,1,10天6板,10.0,4.73,22.22亿,99.34亿,105.47亿,22.95690155029297,254354288,094818,094818,0,化学制药
51,镇海股份,603637,1,首板,10.015649795532227,14.06,1.53亿,33.56亿,33.56亿,4.675266265869141,48580112,095037,095037,0,专业工程
