序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3911.8714,36.267,0.936,3875.6044,3891.9608,3919.6691,3888.4959,485712507.0,994169450166,9941.69亿
2,sz399001,深证成指,13640.873,230.965,1.722,13409.908,13563.738,13689.36,13470.766,59715206355.0,1082930845525,10829.31亿
3,Total,沪深总成交额,,,,,,,,,2077100295691,20771.00亿
