序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000004,国华退,0.37,0.0,1151.0519,416.1907,退市整理的证券
2,002808,恒久退,0.23,0.0,873.9168,196.6895,退市整理的证券
3,002898,赛隆退,0.35,0.0,1085.2286,379.1054,退市整理的证券
4,300029,天龙退,0.15,0.0,1629.557,244.8543,退市整理的证券
5,000566,海南海药,5.49,30.57,49385.6654,239240.7566,连续三个交易日内，涨幅偏离值累计达20%的证券
6,001237,惠康科技,73.17,21.09,2914.6181,204734.752,连续三个交易日内，涨幅偏离值累计达20%的证券
7,001331,胜通能源,62.02,26.63,5733.6713,306718.2925,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002038,双鹭药业,6.28,21.5,19977.7427,116407.7571,连续三个交易日内，涨幅偏离值累计达20%的证券
9,002053,云南能投,10.81,22.03,5355.4339,52466.4929,连续三个交易日内，涨幅偏离值累计达20%的证券
10,002407,多氟多,55.25,30.74,29699.8215,1500814.2888,连续三个交易日内，涨幅偏离值累计达20%的证券
11,002409,雅克科技,236.09,22.82,13135.6871,2877976.3201,连续三个交易日内，涨幅偏离值累计达20%的证券
12,002653,海思科,72.96,29.07,5126.2559,333634.7969,连续三个交易日内，涨幅偏离值累计达20%的证券
13,003043,华亚智能,106.0,26.69,2708.1575,264417.2309,连续三个交易日内，涨幅偏离值累计达20%的证券
14,600113,浙江东日,36.5,20.08,2409.5028,83545.95,连续三个交易日内，涨幅偏离值累计达20%的证券
15,600363,联创光电,37.05,23.18,9844.5324,349085.27,连续三个交易日内，涨幅偏离值累计达20%的证券
16,600378,昊华科技,81.0,27.9,32962.6861,2445015.49,连续三个交易日内，涨幅偏离值累计达20%的证券
17,600641,先导基电,43.85,20.05,20277.9006,838103.21,连续三个交易日内，涨幅偏离值累计达20%的证券
18,600737,中粮糖业,12.89,22.43,18832.4075,224979.74,连续三个交易日内，涨幅偏离值累计达20%的证券
19,600783,鲁信创投,21.91,20.04,6527.9351,137068.24,连续三个交易日内，涨幅偏离值累计达20%的证券
20,600857,宁波中百,21.91,20.49,5532.2722,110015.16,连续三个交易日内，涨幅偏离值累计达20%的证券
21,603120,肯特催化,58.69,20.07,1079.5713,59845.48,连续三个交易日内，涨幅偏离值累计达20%的证券
22,603379,三美股份,83.48,20.06,7572.2715,594204.68,连续三个交易日内，涨幅偏离值累计达20%的证券
23,603950,长源东谷,87.3,23.01,3686.4687,306426.31,连续三个交易日内，涨幅偏离值累计达20%的证券
24,603991,领先股份,155.27,20.06,2170.1164,317872.37,连续三个交易日内，涨幅偏离值累计达20%的证券
25,001388,信通电子,29.65,17.01,461.5767,12491.7441,振幅值达15%的证券
26,002150,正泰电源,26.2,15.2,2634.4831,64161.843,振幅值达15%的证券
27,003026,中晶科技,44.0,15.06,3213.497,148873.8436,振幅值达15%的证券
28,600791,京能置业,8.35,16.27,4799.1275,40772.73,振幅值达15%的证券
29,603261,立航科技,45.05,17.93,626.9235,29273.24,振幅值达15%的证券
30,603389,亚振家居,58.71,15.88,460.728,27301.46,振幅值达15%的证券
31,603458,勘设股份,13.01,18.37,4210.4906,58915.96,振幅值达15%的证券
32,603459,红板科技,104.69,18.29,3184.7756,359003.07,振幅值达15%的证券
33,000620,盈新发展,3.85,9.61,84054.1207,314147.6127,涨幅偏离值达7%的证券
34,002167,东方锆业,24.28,9.61,16551.3652,396608.8328,涨幅偏离值达7%的证券
35,002747,埃斯顿,41.06,9.61,5414.8117,219721.8339,涨幅偏离值达7%的证券
36,002929,润建股份,73.57,9.61,4104.7668,291917.4554,涨幅偏离值达7%的证券
37,600509,天富能源,9.3,9.62,1535.65,14281.55,涨幅偏离值达7%的证券
38,600724,宁波富达,5.58,9.62,1563.0242,8359.37,涨幅偏离值达7%的证券
39,601162,天风证券,3.71,9.65,44539.0496,161842.05,涨幅偏离值达7%的证券
40,603363,傲农生物,2.95,9.63,6839.33,19518.07,涨幅偏离值达7%的证券
41,603567,珍宝岛,4.82,9.61,3300.5219,15159.55,涨幅偏离值达7%的证券
42,900926,宝信B,0.88,8.54,673.0543,586.23,涨幅偏离值达7%的证券
43,000823,超声电子,26.0,27.89,16591.026,444073.1957,换手率达20%的证券
44,001257,盛龙股份,29.0,25.91,3548.5565,103257.1361,换手率达20%的证券
45,002354,天娱数科,9.4,32.3,52555.6189,496238.4392,换手率达20%的证券
46,002910,庄园牧场,11.36,25.31,4329.0057,48470.4068,换手率达20%的证券
47,600552,凯盛科技,29.65,20.56,19422.5156,586268.41,换手率达20%的证券
48,603399,永杉锂业,22.72,20.92,10717.5065,240421.13,换手率达20%的证券
49,603407,长裕集团,103.25,25.18,904.3717,94442.49,换手率达20%的证券
50,603928,兴业股份,14.4,21.28,7250.8193,111159.29,换手率达20%的证券
51,920072,科莱瑞迪,38.75,45.99,665.2216,25422.54,换手率达20%的证券
52,920083,金戈新材,47.08,28.12,564.9135,27297.41,换手率达20%的证券
53,920222,益坤电气,39.25,64.95,750.9922,29301.72,换手率达20%的证券
54,920367,新赣江,24.22,26.59,1116.4415,25645.11,换手率达20%的证券
