序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,国华退,000004,3,3天3板,8.823529243469238,0.37,416.19万,4672.70万,4898.07万,9.114421844482422,126421,092500,145206,5,软件开发
2,浙江东日,600113,3,3天3板,10.006027221679688,36.5,4.78亿,150.17亿,153.73亿,3.2036006450653076,42131950,093017,094247,7,一般零售
3,多氟多,002407,3,8天4板,9.994028091430664,55.25,38.93亿,596.02亿,657.71亿,6.572969436645508,812546887,093130,093218,1,化学制品
4,海南海药,000566,3,7天5板,10.020039558410645,5.49,10.77亿,71.19亿,71.23亿,16.0012264251709,35502523,131624,131624,0,化学制药
5,中矿资源,002738,2,2天2板,10.00169563293457,64.89,12.73亿,461.52亿,468.18亿,2.768463373184204,135334584,093054,093054,0,能源金属
6,新迅达,300518,2,2天2板,20.0,39.66,5.27亿,79.07亿,79.09亿,6.771666526794434,27962045,093221,093221,0,互联网电
7,恒尚节能,603137,2,2天2板,9.969088554382324,14.23,728.58万,26.03亿,26.03亿,0.27988338470458984,607305094,092502,092502,0,装修装饰
8,水晶光电,002273,2,2天2板,10.005637168884277,39.03,5.73亿,531.62亿,542.76亿,1.0774818658828735,569820553,092500,092500,0,光学光电
9,星网锐捷,002396,2,2天2板,10.015649795532227,21.09,8.74亿,159.74亿,160.40亿,5.528709411621094,36580605,093257,143812,4,通信设备
10,康欣新材,600076,2,2天2板,9.969788551330566,3.64,8867.99万,48.94亿,48.94亿,1.8508329391479492,45572974,093147,093147,0,包装印刷
11,三美股份,603379,2,2天2板,10.001317024230957,83.48,35.91亿,509.63亿,509.63亿,7.08892822265625,99275167,093129,111017,15,化学制品
12,东方锆业,002167,2,9天6板,10.013592720031738,24.28,39.66亿,184.22亿,188.09亿,21.81505584716797,54888509,093215,144518,20,小金属
13,格科微,688728,2,2天2板,20.009506225585938,25.25,42.98亿,630.97亿,656.65亿,7.035294055938721,10188854,133330,144212,15,半导体
14,润建股份,002929,2,2天2板,10.002989768981934,73.57,29.19亿,159.30亿,210.57亿,18.95767593383789,35298886,130021,143900,7,通信服务
15,赛伍技术,603212,2,2天2板,9.967320442199707,13.46,4.92亿,58.89亿,58.89亿,8.579765319824219,11663090,130202,130547,3,光伏设备
