序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000090,天健集团,3.85,22.1,15457.2071,57153.7819,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000151,中成股份,13.31,20.01,6125.7688,75869.1279,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000600,建投能源,12.55,22.07,39914.9498,473033.2076,连续三个交易日内，涨幅偏离值累计达20%的证券
4,000608,阳光股份,4.58,22.85,10940.1834,46531.4063,连续三个交易日内，涨幅偏离值累计达20%的证券
5,000636,风华高科,53.03,20.95,38262.6649,1921182.5486,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002348,高乐股份,15.37,21.38,12080.945,177989.0577,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002552,宝鼎科技,57.7,22.08,12657.0206,678110.9316,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002806,华锋股份,18.49,22.04,7283.7414,128685.3095,连续三个交易日内，涨幅偏离值累计达20%的证券
9,002995,天地在线,22.83,22.08,2321.5292,50886.1008,连续三个交易日内，涨幅偏离值累计达20%的证券
10,600110,诺德股份,12.66,21.65,50958.8063,602923.58,连续三个交易日内，涨幅偏离值累计达20%的证券
11,600162,香江控股,2.79,21.39,39588.0798,101594.78,连续三个交易日内，涨幅偏离值累计达20%的证券
12,601991,大唐发电,8.63,22.38,315125.5031,2501692.15,连续三个交易日内，涨幅偏离值累计达20%的证券
13,603324,盛剑科技,34.29,21.61,2732.6955,87840.93,连续三个交易日内，涨幅偏离值累计达20%的证券
14,603618,杭电股份,42.71,23.33,33681.5256,1298004.02,连续三个交易日内，涨幅偏离值累计达20%的证券
15,000509,华塑控股,5.16,22.09,28070.8566,157832.5609,振幅值达15%的证券
16,002036,联创电子,9.21,18.38,12463.8672,121144.3532,振幅值达15%的证券
17,002613,北玻股份,4.43,18.06,17775.3148,81496.3178,振幅值达15%的证券
18,002669,康达新材,15.72,20.67,8855.4388,148196.4911,振幅值达15%的证券
19,002943,宇晶股份,82.78,17.91,2214.0877,193293.9363,振幅值达15%的证券
20,600172,黄河旋风,14.08,15.29,41585.0208,627655.91,振幅值达15%的证券
21,603738,泰晶科技,43.42,17.61,5665.2812,258696.33,振幅值达15%的证券
22,603773,沃格光电,104.08,16.07,4309.6306,458879.93,振幅值达15%的证券
23,605580,恒盛能源,30.29,16.28,3713.8881,108485.08,振幅值达15%的证券
24,000539,粤电力A,8.88,11.9,11646.1595,102438.8057,涨幅偏离值达7%的证券
25,000767,晋控电力,5.58,11.9,37123.8832,202162.1406,涨幅偏离值达7%的证券
26,000799,酒鬼酒,45.74,11.9,2878.0397,128330.8235,涨幅偏离值达7%的证券
27,002081,金螳螂,6.16,11.9,36357.9837,215642.5999,涨幅偏离值达7%的证券
28,002251,步步高,4.88,11.9,33642.8558,157746.8339,涨幅偏离值达7%的证券
29,600011,华能国际,8.87,10.78,45515.0398,387878.71,涨幅偏离值达7%的证券
30,600693,东百集团,10.08,10.78,8316.2002,81103.19,涨幅偏离值达7%的证券
31,601086,国芳集团,8.56,10.76,3081.8977,25576.39,涨幅偏离值达7%的证券
32,601566,九牧王,12.06,10.77,3390.8707,39912.74,涨幅偏离值达7%的证券
33,603616,韩建河山,6.12,10.8,2372.6547,14311.82,涨幅偏离值达7%的证券
34,000725,京东方A,5.11,-8.1,362538.5864,1913580.9571,跌幅偏离值达7%的证券
35,002185,华天科技,19.34,-8.1,80179.7716,1625792.1394,跌幅偏离值达7%的证券
36,002273,水晶光电,39.36,-8.1,10598.5256,431461.4719,跌幅偏离值达7%的证券
37,002465,海格通信,15.84,-8.1,18699.0115,304923.0103,跌幅偏离值达7%的证券
38,002617,露笑科技,9.23,-8.1,30884.3366,297616.0531,跌幅偏离值达7%的证券
39,200468,宁通信B,3.21,-9.86,86.7,255.054,跌幅偏离值达7%的证券
40,600707,彩虹股份,9.77,-9.3,20023.4897,202760.61,跌幅偏离值达7%的证券
41,603067,振华股份,35.06,-9.28,3814.2695,137638.86,跌幅偏离值达7%的证券
42,603690,至纯科技,24.92,-9.27,3026.7942,78189.53,跌幅偏离值达7%的证券
43,605069,正和生态,11.86,-9.28,918.003,11393.91,跌幅偏离值达7%的证券
44,605500,森林包装,8.9,-9.28,2273.209,20620.5,跌幅偏离值达7%的证券
45,001225,和泰机电,46.14,-24.79,862.6231,44170.0693,连续三个交易日内，跌幅偏离值累计达20%的证券
46,002798,帝欧水华,6.19,-23.1,12753.9493,88681.8045,连续三个交易日内，跌幅偏离值累计达20%的证券
47,600186,莲花控股,10.15,-21.2,85998.3802,955925.97,连续三个交易日内，跌幅偏离值累计达20%的证券
48,603767,中马传动,17.92,-22.38,5623.6498,112537.39,连续三个交易日内，跌幅偏离值累计达20%的证券
49,603779,威龙股份,9.81,-21.39,20147.1576,226340.27,连续三个交易日内，跌幅偏离值累计达20%的证券
50,001257,盛龙股份,25.2,31.19,4271.6795,112016.8423,换手率达20%的证券
51,002421,达实智能,4.11,29.34,59737.0463,260444.8344,换手率达20%的证券
52,002579,中京电子,17.15,37.26,21736.2806,385025.2906,换手率达20%的证券
53,603075,热威股份,28.17,25.63,1056.9712,29109.49,换手率达20%的证券
54,603316,诚邦股份,21.56,28.9,7637.1417,166709.57,换手率达20%的证券
55,603435,嘉德利,80.4,34.37,1226.4622,97169.43,换手率达20%的证券
56,603459,红板科技,101.89,22.3,1762.6812,182264.28,换手率达20%的证券
57,920012,创达新材,79.54,27.36,527.9012,43640.91,换手率达20%的证券
58,920078,族兴新材,32.1,35.63,737.6395,25035.08,换手率达20%的证券
59,920096,嘉晨智能,64.15,27.77,449.7965,28153.94,换手率达20%的证券
60,920161,龙辰科技,45.8,64.44,2377.643,108993.03,换手率达20%的证券
61,920725,惠丰钻石,52.3,33.28,1383.2538,74196.71,换手率达20%的证券
62,300061,旗天科技,9.29,-15.93,6604.2512,65320.7227,
63,688010,福光股份,37.15,-15.47,1420.4578,55960.94,
64,688170,德龙激光,76.56,-16.78,1282.1539,105727.81,
65,688507,索辰科技,160.0,-18.1,1331.1207,229043.24,
66,300179,四方达,45.25,34.06,12795.572,602808.6091,
67,301373,凌玮科技,138.6,34.38,1409.792,189480.9248,
68,301563,云汉芯城,174.07,48.82,934.2737,176319.7151,
69,301591,肯特股份,47.46,42.15,1883.7648,86258.4147,
70,301683,慧谷新材,137.5,33.25,474.3175,68107.1338,
71,300486,东杰智能,24.94,20.0,5551.0033,131661.1837,
72,301222,浙江恒威,35.88,15.37,883.1093,29815.5891,
73,301360,荣旗科技,87.7,20.0,384.3385,33169.3533,
74,301439,泓淋电力,19.57,20.0,1211.5206,23709.4581,
75,688108,赛诺医疗,22.3,20.02,5769.33,123204.57,
76,301205,联特科技,316.02,30.52,4178.5497,1240438.9111,
77,688287,退市观典,0.35,0.0,779.2651,274.96,退市整理的证券
78,920047,诺思兰德,24.22,-25.22,1799.1532,49757.38,
79,920339,恒太照明,11.3,33.59,1337.2676,15358.69,
