序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4068.5691,-30.067,-0.734,4098.6358,4110.5212,4112.9553,4055.8861,731597710.0,1532067352982,15320.67 亿
2,sz399001,深证成指,15575.134,-286.757,-1.808,15861.891,15957.115,15981.93,15492.844,84887972757.0,1786964795181,17869.65 亿
3,Total,沪深总成交额,,,,,,,,,3319032148163,33190.32 亿
