序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000068,华控赛格,3.92,25.42,14976.851,54245.0276,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000517,荣安地产,2.33,25.16,11420.142,24674.0656,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000668,荣丰控股,22.08,22.38,1473.6585,30478.5037,连续三个交易日内，涨幅偏离值累计达20%的证券
4,000759,中百集团,6.27,25.47,16814.127,100402.2176,连续三个交易日内，涨幅偏离值累计达20%的证券
5,000785,居然智家,2.72,21.17,46031.2383,119212.2129,连续三个交易日内，涨幅偏离值累计达20%的证券
6,001400,江顺科技,123.81,21.62,870.3071,101786.1765,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002138,顺络电子,55.66,21.27,26570.1887,1436337.57,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002164,宁波东力,14.66,24.3,9780.4488,134104.8882,连续三个交易日内，涨幅偏离值累计达20%的证券
9,002254,泰和新材,17.08,25.39,15357.6317,241047.9159,连续三个交易日内，涨幅偏离值累计达20%的证券
10,002354,天娱数科,7.33,25.59,23524.4206,163013.0762,连续三个交易日内，涨幅偏离值累计达20%的证券
11,002361,神剑股份,18.49,25.44,41260.3473,724523.4662,连续三个交易日内，涨幅偏离值累计达20%的证券
12,002421,达实智能,5.73,25.32,126697.7909,670819.9852,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002471,中超控股,8.1,20.21,39751.4869,313146.4987,连续三个交易日内，涨幅偏离值累计达20%的证券
14,002613,北玻股份,5.46,25.5,18276.5828,90968.0727,连续三个交易日内，涨幅偏离值累计达20%的证券
15,002631,德尔未来,8.04,23.19,11441.199,85522.9737,连续三个交易日内，涨幅偏离值累计达20%的证券
16,002636,金安国纪,63.98,22.91,12885.4432,763729.5701,连续三个交易日内，涨幅偏离值累计达20%的证券
17,002747,埃斯顿,34.12,20.13,20891.6861,657632.9557,连续三个交易日内，涨幅偏离值累计达20%的证券
18,002896,中大力德,95.2,25.12,7166.9573,624907.8533,连续三个交易日内，涨幅偏离值累计达20%的证券
19,002931,锋龙股份,65.6,29.54,5359.5916,322535.0812,连续三个交易日内，涨幅偏离值累计达20%的证券
20,002971,和远气体,39.63,21.42,7003.0871,272675.0458,连续三个交易日内，涨幅偏离值累计达20%的证券
21,003009,中天火箭,60.94,25.44,2057.7363,117665.2976,连续三个交易日内，涨幅偏离值累计达20%的证券
22,600378,昊华科技,50.22,23.63,24125.31,1135273.88,连续三个交易日内，涨幅偏离值累计达20%的证券
23,600403,大有能源,8.95,23.37,42872.07,356955.42,连续三个交易日内，涨幅偏离值累计达20%的证券
24,600552,凯盛科技,22.05,21.92,47618.54,1010780.99,连续三个交易日内，涨幅偏离值累计达20%的证券
25,603045,福达合金,90.0,27.38,6209.51,504545.32,连续三个交易日内，涨幅偏离值累计达20%的证券
26,603078,江化微,42.84,23.02,17876.0,720990.23,连续三个交易日内，涨幅偏离值累计达20%的证券
27,603135,中重科技,15.43,23.45,11080.14,158399.13,连续三个交易日内，涨幅偏离值累计达20%的证券
28,603823,百合花,32.58,23.41,4689.13,142280.12,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603859,能科科技,49.87,23.41,6334.31,300943.32,连续三个交易日内，涨幅偏离值累计达20%的证券
30,603929,亚翔集成,187.1,22.36,2264.69,392087.86,连续三个交易日内，涨幅偏离值累计达20%的证券
31,002046,国机精工,60.37,15.65,4325.5935,253087.4854,振幅值达15%的证券
32,002329,皇氏集团,3.36,18.07,9638.2832,33673.6463,振幅值达15%的证券
33,002491,通鼎互联,25.1,19.32,24901.4098,620321.5946,振幅值达15%的证券
34,002552,宝鼎科技,60.66,15.35,2892.582,174965.4247,振幅值达15%的证券
35,600162,香江控股,3.7,15.63,43269.17,148267.16,振幅值达15%的证券
36,603186,华正新材,136.03,18.8,2468.02,326739.17,振幅值达15%的证券
37,603278,大业股份,14.14,16.38,5779.55,77285.73,振幅值达15%的证券
38,603678,火炬电子,56.68,16.09,6381.65,383404.0,振幅值达15%的证券
39,600488,津药药业,5.69,11.76,9431.93,52235.5,涨幅偏离值达7%的证券
40,600825,新华传媒,5.45,11.8,2915.48,15333.1,涨幅偏离值达7%的证券
41,603206,嘉环科技,17.0,11.73,612.83,10222.72,涨幅偏离值达7%的证券
42,603669,灵康药业,4.48,11.77,4163.79,18285.18,涨幅偏离值达7%的证券
43,002585,双星新材,11.09,25.24,22379.651,259018.1951,换手率达20%的证券
44,002735,王子新材,18.59,28.89,8234.1171,152299.9829,换手率达20%的证券
45,600255,鑫科材料,4.61,27.49,49659.04,227612.68,换手率达20%的证券
46,600293,三峡新材,4.13,30.23,35066.62,144029.91,换手率达20%的证券
47,603330,天洋新材,7.75,21.04,9101.95,71957.77,换手率达20%的证券
48,603435,嘉德利,76.48,23.95,854.84,66799.85,换手率达20%的证券
49,920036,觅睿科技,48.95,38.69,505.311,24076.54,换手率达20%的证券
50,920088,科力股份,43.85,29.47,953.2727,41714.71,换手率达20%的证券
51,920096,嘉晨智能,72.32,37.04,600.0889,39533.35,换手率达20%的证券
52,920161,龙辰科技,55.1,45.33,1672.4541,88061.26,换手率达20%的证券
53,920211,新睿电子,208.9,53.73,309.5113,65747.53,换手率达20%的证券
54,300162,雷曼光电,10.82,32.47,11107.5926,121921.3671,
55,301313,凡拓数创,59.0,36.8,2896.5283,166536.813,
56,301418,协昌科技,45.58,35.22,1036.7185,48919.1789,
57,300197,节能铁汉,3.02,20.0,67253.3834,194728.3868,
58,300376,易事特,5.94,20.0,7524.8989,39711.615,
59,301195,北路智控,33.13,20.0,817.329,26006.3256,
60,301302,华如科技,30.12,20.0,1618.5566,46140.7405,
61,688083,中望软件,66.71,20.0,1626.2621,103368.8,
62,688207,格灵深瞳,17.44,20.03,2121.6483,35053.23,
63,688507,索辰科技,225.11,17.58,1285.1819,273540.5,
64,688549,中巨芯,19.19,20.01,15842.0625,281607.87,
65,300322,硕贝德,28.61,-15.23,6891.3872,209967.287,
66,300737,科顺股份,7.11,-20.0,14316.6803,109907.8453,
67,300334,津膜科技,9.94,37.62,10272.3073,96691.8742,
68,301151,冠龙节能,19.68,34.9,2692.4361,51162.7006,
69,301319,唯特偶,143.49,31.0,5349.3492,692850.9632,
