序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3959.3378,-68.398,-1.698,4027.7362,3938.7093,4007.493,3927.8527,659293555.0,1267277235712,12672.77 亿
2,sz399001,深证成指,14821.187,-493.513,-3.222,15314.7,14835.369,15137.752,14681.642,78864086260.0,1525460875121,15254.61 亿
3,Total,沪深总成交额,,,,,,,,,2792738110833,27927.38 亿
