序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,600307,酒钢宏兴,2.22,9.9,0.2,4270271,9.36 亿,10.89,2.22,2.0,2.03,2.02,6.82,-14.68,2.04,低碳冶金
2,600581,八一钢铁,2.98,1.71,0.05,556011,1.66 亿,5.46,3.06,2.9,2.92,2.93,3.63,-5.99,-9.59,低碳冶金
3,000709,河钢股份,2.64,1.15,0.03,1787117,4.73 亿,2.68,2.68,2.61,2.63,2.61,1.73,24.87,0.53,低碳冶金
4,601618,中国中冶,3.31,0.61,0.02,4578096,15.24 亿,3.04,3.37,3.27,3.29,3.29,2.56,12.96,0.66,低碳冶金
5,600019,宝钢股份,7.11,0.28,0.02,1573110,11.24 亿,1.41,7.18,7.08,7.1,7.09,0.72,14.59,0.76,低碳冶金
6,000928,中钢国际,7.15,0.14,0.01,370210,2.66 亿,3.08,7.29,7.07,7.14,7.14,2.58,13.84,1.21,低碳冶金
7,000959,首钢股份,5.34,-1.66,-0.09,317478,1.72 亿,2.95,5.48,5.32,5.41,5.43,0.42,32.58,0.82,低碳冶金
8,600388,龙净环保,19.21,-1.74,-0.34,124726,2.43 亿,3.94,19.87,19.1,19.72,19.55,0.98,23.45,2.29,低碳冶金
