序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,株冶集团,600961,4,4天4板,10.0,26.73,3.17 亿,200.96 亿,286.78 亿,1.5767896175384521,534902049,092501,092501,0,工业金属
2,金富科技,003018,3,7天4板,9.990728378295898,47.45,5.99 亿,112.64 亿,123.37 亿,5.462005615234375,57609045,093621,094539,2,包装印刷
3,圣龙股份,603178,3,3天3板,10.02087688446045,21.08,5.57 亿,49.84 亿,49.84 亿,11.824803352355957,110807020,093932,094105,2,汽车零部
4,金 螳 螂,002081,3,3天3板,10.049019813537598,4.49,5.31 亿,118.74 亿,119.22 亿,4.520808219909668,259267533,093024,093024,0,装修装饰
5,神剑股份,002361,2,5天3板,9.985458374023438,22.69,79.89 亿,183.59 亿,215.79 亿,44.16307067871094,274986077,093615,142548,3,塑料
6,中衡设计,603017,2,2天2板,9.992961883544922,15.63,2.30 亿,43.17 亿,43.17 亿,5.336605548858643,93006315,093000,093021,1,工程咨询
7,青山纸业,600103,2,2天2板,9.936574935913086,5.2,19.85 亿,115.04 亿,116.52 亿,18.210216522216797,182609408,103916,103916,0,造纸
8,广安爱众,600979,2,2天2板,9.91735553741455,5.32,9.55 亿,65.56 亿,67.12 亿,15.36589527130127,36972398,112713,134404,1,电力
9,安诺其,300067,1,首板,19.95249366760254,5.05,4293.74 万,47.34 亿,58.30 亿,0.9069444537162781,572928782,092500,092500,0,化学制品
10,北京文化,000802,1,首板,10.123456954956055,4.46,1.47 亿,31.91 亿,31.93 亿,4.602498531341553,129488067,093000,093000,0,影视院线
11,四川金顶,600678,1,首板,10.009267807006836,11.87,3.53 亿,41.43 亿,41.43 亿,8.549127578735352,80038211,093115,093245,2,水泥
12,昇兴股份,002752,1,首板,10.047846794128418,6.9,1.27 亿,67.31 亿,67.41 亿,1.8858733177185059,126140970,092500,092500,0,包装印刷
13,顺灏股份,002565,1,首板,10.004928588867188,22.32,28.91 亿,236.58 亿,236.59 亿,12.226753234863281,341198005,092500,095657,2,包装印刷
14,全筑股份,603030,1,首板,9.829059600830078,2.57,1.14 亿,33.85 亿,33.85 亿,3.428130626678467,22364140,093706,093845,2,装修装饰
15,联合精密,001268,1,4天2板,9.997042655944824,37.19,3.55 亿,23.40 亿,40.14 亿,15.276083946228027,22920197,094106,141100,10,家电零部
16,新宏泰,603016,1,首板,9.998008728027344,55.23,2.51 亿,81.83 亿,81.83 亿,3.144169807434082,50148729,094220,094348,1,电网设备
17,众泰汽车,000980,1,首板,10.185185432434082,2.38,4.73 亿,119.75 亿,120.01 亿,4.075303077697754,75258746,094439,094439,0,汽车零部
18,苏州高新,600736,1,首板,10.015897750854492,6.92,3.33 亿,79.67 亿,79.67 亿,4.295413017272949,133536790,095241,095241,0,房地产开
19,泰晶科技,603738,1,3天2板,9.993654251098633,34.67,16.06 亿,133.79 亿,133.79 亿,12.362791061401367,106441164,095534,100225,1,元件
20,迪生力,603335,1,首板,10.0,7.37,1.46 亿,31.55 亿,31.55 亿,4.757268905639648,35961915,093421,093421,0,汽车零部
21,海泰科,301022,1,首板,20.014371871948242,33.4,9714.16 万,22.44 亿,33.23 亿,4.329202175140381,57299770,093000,093000,0,汽车零部
22,文投控股,600715,1,首板,9.90099048614502,2.22,3.28 亿,63.54 亿,90.13 亿,5.254764556884766,22949916,100237,100607,1,游戏Ⅱ
