序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,华升股份,600156,8天4板,-3.925416946411133,9.79,11.21,13.10 亿,39.37 亿,39.37 亿,30.10719871520996,-0.6091370582580566,092500,5,14.32777214050293,纺织制造
2,益佰制药,600594,0天0板,5.021833896636963,4.81,5.04,7.04 亿,38.09 亿,38.09 亿,18.149377822875977,0.0,093332,1,10.043667793273926,中药Ⅱ
3,国晟科技,603778,2天1板,8.69565200805664,29.0,29.35,34.89 亿,186.43 亿,191.41 亿,18.640562057495117,-1.1251277923583984,093619,55,6.559220790863037,光伏设备
4,广农糖业,000911,0天0板,6.473594665527344,6.25,6.46,2.06 亿,25.02 亿,25.02 亿,8.166670799255371,0.0,094800,1,9.36967658996582,农产品加
5,仁智股份,002629,0天0板,5.555555820465088,7.03,7.33,4.79 亿,25.47 亿,29.95 亿,18.60395050048828,-0.14204545319080353,095121,1,9.759759902954102,油服工程
6,永杉锂业,603399,0天0板,6.141732215881348,13.48,13.97,12.04 亿,69.06 亿,69.06 亿,17.46701431274414,-0.07412898540496826,103544,1,12.204724311828613,能源金属
7,甘肃能化,000552,0天0板,9.055118560791016,2.77,2.79,6.84 亿,103.20 亿,148.25 亿,6.795302391052246,0.0,103957,1,10.629920959472656,煤炭开采
8,晋控电力,000767,0天0板,7.908163070678711,4.23,4.31,16.08 亿,123.19 亿,130.15 亿,13.538590431213379,-0.2358490526676178,130012,1,12.755102157592773,电力
9,汇洁股份,002763,0天0板,5.548705101013184,8.56,8.92,2.25 亿,25.99 亿,35.09 亿,8.712620735168457,0.0,131418,1,10.110974311828613,服装家纺
10,日盈电子,603286,0天0板,8.070284843444824,69.5,70.74,7.42 亿,80.21 亿,81.59 亿,9.403238296508789,0.0,131521,2,10.464935302734375,汽车零部
