序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,园林股份,605303,2天1板,2.9825549125671387,18.3,19.55,2.81 亿,29.51 亿,29.51 亿,9.34812068939209,-0.10917031019926071,093032,1,9.622960090637207,基础建设
2,传艺科技,002866,0天0板,6.6933064460754395,21.36,22.02,7.40 亿,38.71 亿,61.84 亿,18.994869232177734,-0.09354536980390549,093033,1,6.043956279754639,消费电子
3,妙可蓝多,600882,0天0板,5.071225166320801,18.44,19.31,3.51 亿,94.05 亿,94.05 亿,3.721301794052124,-0.3243243396282196,093216,1,8.262107849121094,饮料乳品
4,顺灏股份,002565,0天0板,5.3947367668151855,16.02,16.72,36.67 亿,169.80 亿,169.81 亿,21.186613082885742,0.0,093418,1,6.973684787750244,包装印刷
5,利通电子,603629,0天0板,7.7078423500061035,64.0,65.36,24.55 亿,164.39 亿,167.88 亿,14.91555404663086,-0.15600624680519104,093507,2,9.861998558044434,消费电子
6,蔚蓝锂芯,002245,0天0板,8.87537956237793,17.91,18.1,32.56 亿,194.35 亿,206.65 亿,16.77888298034668,-0.22284123301506042,093845,4,8.02431583404541,电池
7,通达股份,002560,5天3板,4.9920759201049805,13.25,13.88,24.47 亿,60.01 亿,69.66 亿,40.83940505981445,-0.1507159024477005,094030,1,11.885895729064941,电网设备
8,时代万恒,600241,0天0板,6.936416149139404,9.25,9.52,1.71 亿,27.22 亿,27.22 亿,6.345078468322754,-0.21574972569942474,094146,1,11.79190731048584,电池
9,石英股份,603688,0天0板,6.466130256652832,44.95,46.44,13.72 亿,243.48 亿,243.48 亿,5.5731072425842285,0.02225189097225666,094456,1,10.090004920959473,非金属材
10,蓝帆医疗,002382,0天0板,6.913579940795898,8.66,8.91,8.14 亿,86.53 亿,87.22 亿,9.379406929016113,0.11560693383216858,095021,1,9.13580322265625,医疗器械
11,廊坊发展,600149,0天0板,7.880910396575928,6.16,6.28,3.39 亿,23.42 亿,23.42 亿,14.642849922180176,-0.3236246109008789,095021,1,11.908931732177734,电力
12,申联生物,688098,0天0板,14.456521987915039,10.53,11.04,4.33 亿,43.24 亿,43.24 亿,9.959285736083984,0.0,100907,1,22.717390060424805,动物保健
13,华正新材,603186,0天0板,7.110537052154541,66.28,68.07,11.23 亿,103.92 亿,103.92 亿,10.7638521194458,0.030184123665094376,100909,1,8.193277359008789,元件
14,奥美医疗,002950,0天0板,7.903779983520508,12.56,12.8,4.00 亿,56.77 亿,79.54 亿,7.093022346496582,0.0,100933,1,10.481100082397461,医疗器械
15,翔鹭钨业,002842,0天0板,6.776859760284424,32.3,33.28,14.78 亿,86.71 亿,105.68 亿,17.07430648803711,-0.15455949306488037,101130,1,9.851239204406738,小金属
16,中远海发,601866,0天0板,6.993006706237793,3.06,3.15,15.68 亿,298.41 亿,403.85 亿,5.283874034881592,0.0,101136,1,9.440559387207031,航运港口
17,百川股份,002455,0天0板,4.910366058349609,13.46,14.11,16.80 亿,88.95 亿,97.24 亿,18.912891387939453,0.07434944063425064,101609,1,10.366329193115234,化学制品
18,中油资本,000617,0天0板,7.757009506225586,11.53,11.77,92.55 亿,1457.63 亿,1457.63 亿,6.431804656982422,-0.34572169184684753,102242,2,10.373831748962402,多元金融
19,乐通股份,002319,0天0板,5.994291305541992,11.14,11.56,1.74 亿,22.28 亿,23.34 亿,7.8082499504089355,-0.26857656240463257,103430,1,9.514747619628906,化学制品
20,怡 亚 通,002183,0天0板,8.045977592468262,5.64,5.74,12.14 亿,146.47 亿,146.47 亿,8.38120174407959,0.0,104030,1,11.494253158569336,贸易Ⅱ
21,中粮科技,000930,0天0板,8.012327194213867,7.01,7.14,5.31 亿,130.13 亿,130.14 亿,4.1216535568237305,0.0,104409,1,11.093990325927734,农产品加
22,协鑫能科,002015,0天0板,7.098765850067139,17.35,17.82,40.38 亿,281.65 亿,281.65 亿,14.365238189697266,0.0,105842,1,9.382716178894043,电力
23,巨星农牧,603477,0天0板,7.845503807067871,17.87,18.23,7.63 亿,91.15 亿,91.15 亿,8.454523086547852,0.0559910424053669,110203,5,12.311406135559082,养殖业
24,霍普股份,301024,0天0板,16.87641143798828,36.22,37.19,1.73 亿,22.30 亿,23.03 亿,7.915329933166504,0.0,110427,1,19.199743270874023,工程咨询
25,德龙汇能,000593,0天0板,8.433013916015625,18.13,18.39,7.35 亿,64.99 亿,65.02 亿,11.469630241394043,0.055187638849020004,111730,6,7.954545497894287,燃气Ⅱ
26,惠博普,002554,0天0板,6.983240127563477,3.83,3.94,3.43 亿,51.07 亿,51.08 亿,6.799476623535156,0.0,131630,1,12.011173248291016,油服工程
