序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,韶能股份,000601,3天2板,-7.52808952331543,8.23,9.79,32.25 亿,86.38 亿,87.60 亿,34.569664001464844,-0.36319613456726074,092500,1,18.42696762084961,电力
2,群兴玩具,002575,0天0板,1.2129380702972412,7.51,8.16,11.75 亿,43.88 亿,46.30 亿,25.667503356933594,-0.26560425758361816,092500,1,8.894878387451172,文娱用品
3,恒宇信通,300965,2天1板,18.53535270690918,93.88,95.04,8.82 亿,50.78 亿,56.33 亿,17.38717269897461,0.0,092500,2,6.3005051612854,航空装备
4,大唐发电,601991,7天6板,-2.3066484928131104,7.2,8.11,145.17 亿,892.52 亿,1332.48 亿,14.976259231567383,-1.5047880411148071,092501,7,12.3473539352417,电力
5,万控智造,603070,3天2板,-2.292768955230713,16.62,18.71,5.62 亿,66.65 亿,66.65 亿,7.957788467407227,0.1204819306731224,092501,1,13.580245971679688,电网设备
6,禾盛新材,002290,2天1板,4.645995616912842,103.61,108.91,30.91 亿,256.12 亿,257.07 亿,11.7576322555542,0.009652509354054928,093000,6,6.474093437194824,家电零部
7,绿康生化,002868,4天3板,-4.8323469161987305,38.6,44.62,3.60 亿,41.30 亿,59.99 亿,8.131166458129883,-2.005585193634033,093021,1,16.37080955505371,动物保健
8,山东赫达,002810,0天0板,4.256150245666504,26.7,28.17,10.00 亿,86.44 亿,93.27 亿,11.380038261413574,0.0,093103,3,12.768450736999512,化学制品
9,润建股份,002929,8天4板,-1.0025062561035156,86.9,96.56,50.92 亿,186.30 亿,246.87 亿,25.963178634643555,-0.5720824003219604,093139,1,11.93893814086914,通信服务
10,科远智慧,002380,0天0板,6.781068325042725,38.58,39.74,8.74 亿,54.86 亿,92.59 亿,15.687899589538574,-0.05181347206234932,093545,1,8.247993469238281,IT服务Ⅱ
11,宝光股份,600379,10天6板,0.15864621102809906,18.94,20.8,22.58 亿,62.54 亿,62.54 亿,34.05167770385742,-0.1054852306842804,093801,4,11.73982048034668,电网设备
12,津药药业,600488,4天2板,8.19444465637207,7.79,7.92,18.99 亿,85.06 亿,85.06 亿,22.838153839111328,0.0,093918,2,14.166666984558105,化学制药
13,永和股份,605020,0天0板,9.482758522033691,31.75,31.9,17.72 亿,159.68 亿,162.18 亿,11.155352592468262,-0.09439899772405624,094154,20,9.448275566101074,化学制品
14,株冶集团,600961,0天0板,3.0292716026306152,30.27,32.32,35.55 亿,227.57 亿,324.76 亿,15.170018196105957,0.03304692730307579,094243,2,10.619468688964844,工业金属
15,蔚蓝锂芯,002245,0天0板,8.942424774169922,26.68,26.94,44.19 亿,289.62 亿,307.84 亿,15.285348892211914,-0.4477611780166626,094336,2,5.879951000213623,电池
16,京运通,601908,0天0板,8.353221893310547,4.54,4.61,16.16 亿,109.62 亿,109.62 亿,14.75323486328125,0.0,094852,4,10.501193046569824,电力
17,晶科科技,601778,0天0板,5.322128772735596,7.52,7.85,73.34 亿,280.38 亿,280.38 亿,25.84504508972168,0.0,095202,1,9.66386604309082,电力
18,招商南油,601975,0天0板,8.739837646484375,5.35,5.41,27.72 亿,250.40 亿,250.40 亿,11.241172790527344,-0.3724394738674164,101546,9,11.585366249084473,航运港口
19,肯特催化,603120,2天1板,7.204257011413574,52.38,53.75,4.27 亿,19.85 亿,47.35 亿,21.511232376098633,0.0,102124,3,6.406058311462402,化学制品
20,长盈通,688143,0天0板,19.942386627197266,91.6,91.64,20.06 亿,112.09 亿,117.96 亿,18.54080581665039,0.0,102729,6,17.15333366394043,通信设备
21,巨轮智能,002031,0天0板,4.801097393035889,7.64,8.02,34.75 亿,146.20 亿,168.03 亿,23.53314971923828,-0.13071896135807037,102915,1,11.52263355255127,专用设备
22,旭光电子,600353,0天0板,7.763023853302002,21.1,21.54,24.45 亿,174.88 亿,175.12 亿,14.102049827575684,0.09487666189670563,103316,1,9.039835929870605,其他电子
23,大业股份,603278,0天0板,0.8502288460731506,15.42,16.82,15.38 亿,52.70 亿,52.70 亿,28.323904037475586,-0.38759690523147583,103855,1,13.080445289611816,通用设备
24,圣龙股份,603178,0天0板,4.94450044631958,20.8,21.8,7.27 亿,49.17 亿,49.17 亿,14.818214416503906,0.0,104105,1,11.553985595703125,汽车零部
25,恒星科技,002132,0天0板,7.944732189178467,6.25,6.37,13.54 亿,87.45 亿,87.60 亿,15.607531547546387,-0.15974441170692444,105715,4,11.226252555847168,通用设备
26,司太立,603520,0天0板,5.0255537033081055,12.33,12.91,7.20 亿,54.06 亿,54.06 亿,13.281817436218262,0.1624695360660553,110829,2,10.817716598510742,化学制药
27,弘元绿能,603185,0天0板,2.2451729774475098,22.77,24.5,12.35 亿,154.61 亿,155.54 亿,7.857881546020508,0.0,130709,1,10.68702220916748,光伏设备
28,正帆科技,688596,0天0板,19.994800567626953,46.15,46.15,19.98 亿,135.74 亿,135.74 亿,15.731263160705566,0.0,131941,22,21.216848373413086,专用设备
29,天岳先进,688234,0天0板,15.256087303161621,169.0,175.96,53.67 亿,726.21 亿,819.01 亿,7.447207450866699,0.0,132406,1,13.612493515014648,半导体
30,威星智能,002849,0天0板,3.4482758045196533,18.6,19.78,4.28 亿,40.71 亿,41.04 亿,10.588051795959473,-0.1610305905342102,132757,1,14.961068153381348,通用设备
31,皇台酒业,000995,0天0板,7.0860443115234375,14.81,15.21,5.59 亿,26.27 亿,26.27 亿,21.39308738708496,0.06756757199764252,132851,1,10.773680686950684,白酒Ⅱ
