序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
31,红 宝 丽,002165,1,首板,9.953161239624023,9.39,12.00 亿,68.32 亿,69.04 亿,17.917156219482422,108388347,094657,101827,1,化学制品
32,天邦食品,002124,1,4天2板,10.035842895507812,3.07,9.10 亿,60.55 亿,68.21 亿,15.4603271484375,35008929,101315,110909,3,养殖业
33,红墙股份,002809,1,首板,9.980806350708008,11.46,2.87 亿,19.48 亿,27.53 亿,15.175528526306152,57742413,102233,102233,0,化学制品
34,龙高股份,605086,1,首板,10.00627326965332,35.07,2.70 亿,62.85 亿,62.85 亿,4.446202754974365,142363859,103753,103753,0,非金属材
35,侨银股份,002973,1,首板,10.0,13.97,1.91 亿,44.38 亿,57.09 亿,4.417319297790527,90746326,103427,103427,0,环境治理
36,北自科技,603082,1,首板,10.01430606842041,38.45,1.80 亿,15.59 亿,62.38 亿,11.971541404724121,67798615,130042,130042,0,自动化设
37,凯伦股份,300715,1,首板,20.0,18.24,6.83 亿,57.08 亿,68.96 亿,12.712432861328125,9725093,131042,142100,3,装修建材
38,天域生物,603717,1,首板,10.026738166809082,8.23,2.21 亿,23.88 亿,23.88 亿,9.498051643371582,7515636,100845,100845,0,基础建设
39,宏柏新材,605366,1,首板,10.0,12.21,4.01 亿,94.76 亿,94.76 亿,4.309274673461914,107732529,094505,094505,0,化学制品
40,露笑科技,002617,1,首板,9.977324485778809,9.7,32.05 亿,182.13 亿,185.19 亿,18.2979679107666,195998200,131548,131548,0,电力
41,麒盛科技,603610,1,首板,9.982486724853516,18.84,5.38 亿,66.50 亿,66.50 亿,8.288480758666992,41159277,131350,134344,2,家居用品
42,新宏泰,603016,1,首板,9.992178916931152,56.25,3.02 亿,83.34 亿,83.34 亿,3.856581449508667,55647506,131802,131802,0,电网设备
43,神农集团,605296,1,首板,10.0,31.57,2.29 亿,163.53 亿,165.67 亿,1.4614317417144775,67572743,131821,131821,0,养殖业
44,国际实业,000159,1,首板,10.063898086547852,6.89,3.52 亿,33.12 亿,33.12 亿,11.072114944458008,45643797,131912,131912,0,炼化及贸
45,中持股份,603903,1,首板,9.991942405700684,13.65,3.56 亿,34.85 亿,34.85 亿,10.659589767456055,58832182,131909,131909,0,环境治理
46,华统股份,002840,1,首板,10.039369583129883,11.18,4.69 亿,89.06 亿,89.68 亿,5.527815818786621,175558589,132612,132612,0,食品加工
47,友阿股份,002277,1,首板,9.95106029510498,6.74,4.46 亿,93.97 亿,93.97 亿,4.981682300567627,95745622,132239,132239,0,一般零售
48,小崧股份,002723,1,首板,9.955751419067383,9.94,3.28 亿,31.51 亿,33.04 亿,10.879791259765625,89051466,134503,134503,0,照明设备
49,联泓新科,003022,1,首板,10.00400161743164,27.49,15.71 亿,366.84 亿,367.15 亿,4.428782939910889,82901043,134603,134603,0,光伏设备
50,汇绿生态,001267,1,首板,9.993694305419922,69.78,41.41 亿,423.31 亿,547.89 亿,10.319204330444336,83022708,135206,140127,2,通信设备
51,中瓷电子,003031,1,4天2板,10.000662803649902,166.09,27.30 亿,564.97 亿,749.15 亿,4.943780899047852,22902482,135236,135236,0,通信设备
52,盛视科技,002990,1,首板,10.0,69.41,15.63 亿,95.80 亿,181.75 亿,16.91084098815918,29020321,135930,144112,4,计算机设
53,星德胜,603344,1,首板,10.0070219039917,31.33,2.26 亿,16.93 亿,60.95 亿,13.93055248260498,86636191,140316,140316,0,电机Ⅱ
54,华盛昌,002980,1,首板,10.004648208618164,94.67,14.52 亿,95.89 亿,179.31 亿,16.368175506591797,127194825,140812,140812,0,电网设备
55,瑞玛精密,002976,1,首板,10.012099266052246,36.37,2.82 亿,24.25 亿,54.45 亿,12.261329650878906,32527873,144927,144927,0,汽车零部
