序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3880.0967,-39.188,-1.0,3919.2852,3927.5923,3929.5285,3871.3004,492699082.0,713830332060,7138.30 亿
2,sz399001,深证成指,13352.904,-134.033,-0.994,13486.937,13553.653,13558.909,13345.61,58538462285.0,942636328028,9426.36 亿
3,Total,沪深总成交额,,,,,,,,,1656466660088,16564.67 亿
