序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,华电辽能,600396,7,13天8板,10.014513969421387,7.58,17.43 亿,111.63 亿,111.63 亿,16.074434280395508,140548193,093815,100336,3,电力
2,中利集团,002309,3,3天3板,10.023866653442383,4.61,2.65 亿,110.92 亿,138.65 亿,2.386789321899414,473453407,092500,092500,0,光伏设备
3,雪浪环境,300385,2,2天2板,19.9871883392334,18.73,4.61 亿,54.44 亿,62.40 亿,8.632525444030762,81420883,093042,093042,0,环境治理
4,辽宁能源,600758,2,2天2板,9.936574935913086,5.2,6.53 亿,68.68 亿,68.74 亿,9.575026512145996,231621899,093114,093114,0,煤炭开采
5,拓日新能,002218,2,2天2板,10.015174865722656,7.25,13.24 亿,100.95 亿,102.44 亿,13.22293472290039,314921998,093042,093336,1,电力
6,浙江新能,600032,2,2天2板,10.037175178527832,11.84,19.90 亿,284.71 亿,284.71 亿,7.57848596572876,9580241,144745,144830,1,电力
7,新能泰山,000720,1,首板,10.106383323669434,4.14,1.07 亿,52.02 亿,52.02 亿,2.0623278617858887,124971277,092500,092500,0,电网设备
8,孚日股份,002083,1,首板,10.0401611328125,10.96,8.52 亿,103.75 亿,103.75 亿,8.3427095413208,63015616,093039,142103,1,纺织制造
9,融捷股份,002192,1,首板,10.005632400512695,58.6,17.14 亿,151.84 亿,152.16 亿,11.366257667541504,113672162,093027,103518,5,能源金属
10,海天股份,603759,1,首板,9.989142417907715,10.13,5691.26 万,46.78 亿,46.78 亿,1.2166985273361206,45959536,092502,092502,0,环境治理
11,北京科锐,002350,1,首板,10.02194595336914,15.04,3.29 亿,79.79 亿,81.57 亿,4.14653205871582,150310181,093018,093018,0,电网设备
12,华电科工,601226,1,首板,10.033822059631348,9.76,4.56 亿,113.43 亿,113.43 亿,4.0477471351623535,61510448,093400,093945,2,专业工程
13,湖南发展,000722,1,首板,9.970888137817383,15.11,3.07 亿,70.13 亿,70.13 亿,4.456103324890137,134234202,093421,093421,0,电力
14,中国天楹,000035,1,首板,10.029498100280762,7.46,12.75 亿,172.55 亿,178.15 亿,7.479855060577393,38753954,093503,105003,3,环境治理
15,中南文化,002445,1,12天7板,9.97304630279541,4.08,9.43 亿,96.55 亿,96.97 亿,9.947997093200684,112708225,093512,094651,1,通用设备
16,韶能股份,000601,1,5天4板,9.959073066711426,8.06,22.45 亿,84.59 亿,85.79 亿,27.237457275390625,97958547,093536,103409,2,电力
17,华光环能,600475,1,首板,10.029325485229492,18.76,5.73 亿,176.89 亿,179.34 亿,3.2926106452941895,41246730,093549,110325,1,电力
18,亚联发展,002316,1,首板,9.936574935913086,5.2,2.94 亿,17.72 亿,20.44 亿,16.98030662536621,17437680,093045,143136,2,通信服务
19,富祥药业,300497,1,首板,19.971771240234375,17.0,15.94 亿,74.94 亿,91.57 亿,21.417972564697266,41401800,093151,095142,5,化学制药
20,科威尔,688551,1,首板,20.0,47.34,1.94 亿,39.80 亿,39.80 亿,4.977853775024414,44313695,093631,093631,0,其他电源
21,长城电工,600192,1,首板,9.975668907165527,9.04,2.59 亿,39.93 亿,39.93 亿,6.5720601081848145,23870110,093616,144328,1,电网设备
22,荣晟环保,603165,1,3天2板,9.978463172912598,15.32,3.63 亿,46.19 亿,46.19 亿,8.019037246704102,42663166,093717,093957,1,造纸
23,雅博股份,002323,1,8天4板,10.084033966064453,2.62,4.86 亿,55.55 亿,55.57 亿,8.925381660461426,151479274,093712,093712,0,专业工程
24,华银电力,600744,1,首板,10.037641525268555,8.77,26.36 亿,178.13 亿,178.13 亿,15.062112808227539,192055659,093815,112336,1,电力
25,美诺华,603538,1,3天2板,10.014947891235352,29.44,5.47 亿,63.65 亿,64.90 亿,8.743934631347656,105932627,094006,094006,0,化学制药
26,华塑控股,000509,1,3天2板,10.024450302124023,4.5,3.89 亿,48.29 亿,48.29 亿,8.331635475158691,63453096,094524,094524,0,光学光电
27,汉缆股份,002498,1,首板,10.0,8.8,26.32 亿,292.76 亿,292.76 亿,9.099106788635254,163024162,093724,102136,3,电网设备
28,狮头股份,600539,1,首板,10.028116226196289,11.74,1.60 亿,27.00 亿,27.00 亿,6.084651947021484,57898158,094854,095230,1,互联网电
29,亚翔集成,603929,1,8天4板,10.0,191.18,7.26 亿,407.90 亿,407.90 亿,1.8458783626556396,135801654,095233,095233,0,专业工程
30,长城军工,601606,1,首板,10.011185646057129,39.34,9.32 亿,284.91 亿,284.91 亿,3.3663501739501953,289168906,095308,095308,0,地面兵装
31,鼎信通讯,603421,1,首板,9.989593505859375,10.57,5.22 亿,68.94 亿,68.94 亿,7.84913969039917,47559503,095409,095627,1,通信设备
32,中国科传,601858,1,首板,10.018132209777832,24.27,3.65 亿,191.85 亿,191.85 亿,1.9574315547943115,102701029,095739,101021,1,出版
33,湖南天雁,600698,1,首板,10.059171676635742,7.44,1.77 亿,61.79 亿,79.51 亿,2.9420006275177,53389484,100355,100355,0,汽车零部
34,建设工业,002265,1,首板,10.014873504638672,22.19,4.43 亿,229.23 亿,229.23 亿,1.9710031747817993,58584040,100654,102218,1,汽车零部
35,通鼎互联,002491,1,首板,9.978768348693848,10.36,17.81 亿,121.88 亿,127.43 亿,14.875236511230469,71935550,094803,140057,4,通信设备
36,舒华体育,605299,1,3天2板,10.027284622192383,16.13,7.37 亿,66.01 亿,66.01 亿,11.735651969909668,10426432,102326,131511,1,文娱用品
37,祥明智能,301226,1,首板,20.0,42.96,7.29 亿,46.74 亿,46.74 亿,16.3364315032959,106826913,102439,102439,0,电机Ⅱ
38,永和智控,002795,1,首板,10.029940605163574,7.35,1.43 亿,31.93 亿,32.46 亿,4.6558427810668945,101673814,102624,102624,0,通用设备
39,真视通,002771,1,首板,10.007147789001465,15.39,1.97 亿,26.86 亿,32.28 亿,7.725379943847656,80066167,102803,102803,0,IT服务Ⅱ
40,中衡设计,603017,1,首板,10.031596183776855,13.93,2.51 亿,38.47 亿,38.47 亿,6.8047285079956055,125824118,103254,103254,0,工程咨询
41,恒天海龙,000677,1,3天2板,10.044642448425293,4.93,4.61 亿,42.59 亿,42.59 亿,11.435458183288574,96009496,103515,103515,0,化学纤维
42,莲花控股,600186,1,4天2板,10.081300735473633,6.77,12.92 亿,120.53 亿,121.37 亿,11.175945281982422,65699789,103844,104114,2,调味发酵
43,金开新能,600821,1,首板,10.039761543273926,11.07,64.39 亿,221.10 亿,221.10 亿,30.715179443359375,295796256,103918,133130,3,电力
44,迪森股份,300335,1,首板,20.0,8.4,8.87 亿,32.27 亿,40.07 亿,28.91683006286621,102136171,103930,103930,0,电力
45,海星股份,603115,1,首板,9.996875762939453,35.21,3.44 亿,85.17 亿,85.17 亿,4.136709213256836,73109938,104159,104159,0,元件
46,北方国际,000065,1,首板,9.976798057556152,14.22,6.60 亿,138.64 亿,165.16 亿,4.918849468231201,71023780,104509,104509,0,专业工程
47,招商南油,601975,1,首板,10.022778511047363,4.83,15.88 亿,226.06 亿,226.06 亿,7.291688442230225,146908077,105245,132430,1,航运港口
48,万邦德,002082,1,首板,10.005558013916016,19.79,5.32 亿,109.49 亿,121.05 亿,4.979713439941406,28052325,105521,111424,1,化学制药
49,江南高纤,600527,1,首板,10.0,2.31,3.52 亿,40.00 亿,40.00 亿,9.108823776245117,23816284,105657,134100,1,纺织制造
50,金鸿顺,603922,1,首板,10.0,20.9,2.56 亿,37.45 亿,37.45 亿,6.961819171905518,8044410,110306,141724,5,汽车零部
51,奥瑞德,600666,1,5天3板,10.091742515563965,4.8,17.63 亿,116.15 亿,132.07 亿,15.738885879516602,160447680,102239,102239,0,光学光电
52,中远海能,600026,1,首板,9.991497039794922,25.87,36.58 亿,898.92 亿,1413.85 亿,4.196470260620117,20827160,110645,150000,1,航运港口
53,华东重机,002685,1,首板,9.952607154846191,6.96,3.17 亿,70.13 亿,70.14 亿,4.662898063659668,68088984,111657,111948,2,工程机械
54,渤海租赁,000415,1,首板,10.0,4.29,4.92 亿,231.36 亿,265.32 亿,2.190711736679077,109366677,130206,130206,0,多元金融
55,节能风电,601016,1,首板,10.089685440063477,4.91,54.77 亿,291.37 亿,316.22 亿,19.492733001708984,162892146,112553,135211,4,电力
56,绿茵生态,002887,1,首板,10.02921199798584,11.3,9192.13 万,21.99 亿,34.58 亿,4.359856128692627,14943583,131618,131618,0,环境治理
57,宁波能源,600982,1,首板,10.0,6.27,10.64 亿,70.08 亿,70.08 亿,16.182109832763672,28857048,133634,134534,2,电力
58,宏柏新材,605366,1,首板,10.043196678161621,10.19,6.28 亿,79.08 亿,79.08 亿,8.541646957397461,25630988,133728,141749,1,化学制品
59,康欣新材,600076,1,首板,9.872611999511719,3.45,9853.38 万,46.39 亿,46.39 亿,2.216834306716919,23062215,130521,130521,0,包装印刷
60,银河电子,002519,1,首板,10.0,7.92,6.42 亿,88.61 亿,89.21 亿,7.590965747833252,69515265,133915,133915,0,地面兵装
61,浪莎股份,600137,1,首板,9.98985767364502,21.69,1.04 亿,21.09 亿,21.09 亿,5.130553245544434,39671010,134046,134046,0,服装家纺
62,华宏科技,002645,1,首板,10.033445358276367,16.45,5.75 亿,91.94 亿,103.24 亿,6.567516803741455,152405960,135412,135412,0,环保设备
63,丽岛新材,603937,1,首板,10.008935928344727,12.31,7283.74 万,25.71 亿,25.71 亿,2.982438325881958,35998133,135909,135909,0,工业金属
64,亿晶光电,600537,1,首板,9.939759254455566,3.65,7.49 亿,43.21 亿,43.21 亿,17.953876495361328,21509085,140159,141429,2,光伏设备
65,云南锗业,002428,1,3天2板,10.0,44.66,36.02 亿,291.65 亿,291.68 亿,12.823783874511719,214559278,140954,140954,0,小金属
66,普邦股份,002663,1,首板,10.243902206420898,2.26,1.28 亿,29.22 亿,38.95 亿,4.58869743347168,24261778,141118,141118,0,基础建设
67,冰轮环境,000811,1,首板,10.024301528930664,18.11,6.25 亿,177.19 亿,179.74 亿,3.640458822250366,85199509,133842,133842,0,通用设备
68,梅雁吉祥,600868,1,首板,9.883721351623535,3.78,7.29 亿,71.75 亿,71.75 亿,10.519323348999023,32244912,141259,143617,2,电力
69,众源新材,603527,1,首板,10.042283058166504,10.41,2.72 亿,33.00 亿,33.00 亿,8.634499549865723,98511120,141335,141335,0,工业金属
70,福晶科技,002222,1,首板,10.0,64.79,17.18 亿,303.32 亿,304.67 亿,5.922679901123047,175693634,141815,141815,0,光学光电
71,德尔未来,002631,1,首板,10.063898086547852,6.89,1.91 亿,54.68 亿,54.93 亿,3.6621623039245605,81431731,141445,141445,0,家居用品
72,科新发展,600234,1,首板,10.0,14.19,8320.28 万,37.25 亿,37.25 亿,2.3086037635803223,9382428,142238,144708,8,装修装饰
73,西藏城投,600773,1,首板,9.975668907165527,18.08,11.22 亿,172.05 亿,172.05 亿,6.865556240081787,19417739,142304,143119,3,房地产开
