序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,江特电机,002176,0天0板,2.1857922077178955,9.35,10.07,16.96亿,158.93亿,159.16亿,10.359594345092773,0.0,092500,1,7.868852615356445,电机Ⅱ
2,三峡旅游,002627,0天0板,5.359877586364746,6.88,7.18,3.68亿,48.03亿,48.55亿,7.5147929191589355,0.0,093003,1,5.819295883178711,旅游及景
3,联合精密,001268,2天1板,-0.44603031873703003,22.32,24.66,3.25亿,21.06亿,33.64亿,14.717292785644531,0.0,093018,1,11.284567832946777,家电零部
4,明牌珠宝,002574,0天0板,4.612159252166748,4.99,5.25,2.14亿,26.35亿,26.35亿,7.976004123687744,0.0,093024,2,7.337526321411133,饰品
5,金煤科技,600844,0天0板,3.910614490509033,3.72,3.94,5.48亿,30.61亿,37.81亿,17.47535514831543,0.0,093044,1,6.983240127563477,化学原料
6,红棉股份,000523,0天0板,5.863192081451416,3.25,3.38,4.62亿,43.07亿,59.65亿,10.565943717956543,0.0,093121,1,9.44625473022461,综合Ⅱ
7,澳洋健康,002172,10天6板,4.054053783416748,4.62,4.88,11.21亿,35.35亿,35.38亿,31.19057273864746,0.0,093406,1,8.558558464050293,医疗服务
8,英洛华,000795,0天0板,5.373831748962402,9.02,9.42,5.48亿,100.69亿,100.69亿,5.3589701652526855,0.0,093512,1,9.579439163208008,金属新材
9,皮阿诺,002853,0天0板,8.420551300048828,22.79,23.12,2.43亿,29.33亿,41.69亿,8.378668785095215,0.0,093909,2,12.416746139526367,家居用品
10,敦煌种业,600354,0天0板,6.938160419464111,7.09,7.29,8.27亿,37.42亿,37.42亿,22.15191650390625,0.0,094101,1,10.40723991394043,种植业
11,誉衡药业,002437,0天0板,9.137056350708008,4.3,4.33,33.43亿,90.31亿,95.88亿,37.63618087768555,0.0,094245,2,11.928934097290039,化学制药
12,黑芝麻,000716,0天0板,6.355932235717773,5.02,5.19,3.49亿,36.93亿,37.79亿,9.488929748535156,0.0,095542,1,11.016949653625488,休闲食品
13,罗普斯金,002333,0天0板,7.590132713317871,5.67,5.8,2.79亿,37.79亿,38.27亿,7.466574668884277,0.0,100242,2,12.14421272277832,装修建材
14,西点药业,301130,0天0板,17.014204025268555,38.72,39.71,8.04亿,22.85亿,29.62亿,36.68510818481445,0.0,101151,3,22.0006046295166,化学制药
15,中百集团,000759,0天0板,8.303886413574219,6.13,6.23,6.15亿,40.19亿,40.21亿,15.517629623413086,0.0,101209,2,11.66077709197998,一般零售
16,天通股份,600330,0天0板,5.140007495880127,27.41,28.68,49.44亿,338.08亿,338.08亿,14.549410820007324,0.0,102110,1,12.50479507446289,电子化学
17,日丰股份,002953,0天0板,4.095238208770752,10.93,11.55,3.72亿,30.74亿,53.73亿,12.183035850524902,0.0,102606,1,12.85714340209961,电网设备
18,新晨科技,300542,0天0板,16.73640251159668,13.95,14.34,6.54亿,34.54亿,41.65亿,19.094642639160156,0.0,103436,4,20.334728240966797,软件开发
19,香江控股,600162,0天0板,6.4039411544799805,4.32,4.47,8.28亿,141.20亿,141.20亿,5.955748558044434,0.0,130749,1,11.083744049072266,房地产开
20,金安国纪,002636,0天0板,5.936828136444092,64.06,66.52,34.63亿,464.00亿,466.36亿,7.562146186828613,0.0,130754,1,14.420373916625977,元件
21,联发股份,002394,0天0板,6.145833492279053,10.19,10.56,1.55亿,32.95亿,32.99亿,4.720668315887451,0.0,134024,1,12.083333015441895,纺织制造
22,金字火腿,002515,0天0板,4.767879486083984,8.35,8.77,12.55亿,92.00亿,101.09亿,13.563263893127441,0.0,134251,1,13.927227020263672,食品加工
