序号,代码,名称,最新价,涨跌幅,成交额(亿元)
15,sz002281,光迅科技,185.21,10.002,74.05亿
16,sh600667,太极实业,20.23,6.98,70.51亿
19,sz002491,通鼎互联,24.45,9.987,67.19亿
20,sh600105,永鼎股份,45.22,9.998,66.08亿
