序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,闽东电力,000993,6,6天6板,10.0,18.48,18.11亿,84.63亿,84.63亿,21.759681701660156,43368956,093651,135727,20,电力
2,澳弘电子,605058,4,4天4板,10.0,44.33,4.63亿,63.36亿,63.36亿,7.6002020835876465,68033251,093436,093754,1,元件
3,博汇科技,688004,3,3天3板,20.014610290527344,32.86,6.99亿,26.32亿,26.32亿,28.294775009155273,10324842,103116,110413,2,IT服务Ⅱ
4,锡华科技,603248,2,2天2板,10.021668434143066,20.31,1.60亿,14.52亿,93.43亿,11.04753589630127,67743395,093002,093611,1,风电设备
5,中晶科技,003026,2,2天2板,10.006540298461914,33.64,5.10亿,48.50亿,63.77亿,10.736010551452637,106535357,093212,093448,2,半导体
6,英联股份,002846,2,2天2板,10.008627891540527,12.75,3.06亿,34.60亿,53.55亿,8.885948181152344,41162380,093124,093124,0,包装印刷
7,西陇科学,002584,2,2天2板,10.023041725158691,9.55,5.28亿,45.95亿,55.89亿,11.743729591369629,148050785,093224,093224,0,电子化学
8,华瓷股份,001216,2,2天2板,9.981740951538086,18.07,7553.29万,44.60亿,52.76亿,1.6934375762939453,133558676,092500,092500,0,家居用品
9,北自科技,603082,2,2天2板,10.008305549621582,52.98,7.14亿,21.49亿,88.25亿,33.464378356933594,57991749,093041,110138,5,自动化设
10,通鼎互联,002491,2,2天2板,9.986504554748535,24.45,67.19亿,287.65亿,300.73亿,24.50191307067871,156222565,112454,131206,6,通信设备
11,德尔未来,002631,2,2天2板,9.990205764770508,11.23,4.86亿,89.13亿,89.53亿,5.655101776123047,60831337,103600,103600,0,家居用品
12,会稽山,601579,2,6天3板,10.019416809082031,28.33,6.79亿,135.83亿,135.83亿,5.242152690887451,67599204,095525,101358,2,非白酒
13,露笑科技,002617,1,首板,10.031347274780273,7.02,7.68亿,131.81亿,134.02亿,5.9126739501953125,155561283,093406,093406,0,电力
14,乐山电力,600644,1,首板,9.957627296447754,10.38,4.98亿,60.03亿,60.03亿,8.387983322143555,53124902,093209,100700,1,电力
15,龙星科技,002442,1,首板,10.077519416809082,5.68,1.27亿,27.92亿,28.59亿,4.5411505699157715,45342304,092500,092500,0,橡胶
