序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4077.2765,-84.908,-2.04,4162.1845,4174.3772,4199.5269,4074.2167,727218701.0,1595726694715,15957.27 亿
2,sz399001,深证成指,15247.271,-322.708,-2.073,15569.979,15707.955,15894.304,15232.597,87898417393.0,1885877969351,18858.78 亿
3,Total,沪深总成交额,,,,,,,,,3481604664066,34816.05 亿
