序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,桂林旅游,000978,4,4天4板,9.988649368286133,9.69,7.72亿,45.36亿,45.36亿,17.269182205200195,70007963,092500,093803,1,旅游及景
2,瑞尔特,002790,3,3天3板,10.0130033493042,8.46,6571.81万,22.06亿,35.35亿,2.9797356128692627,372712947,092500,092500,0,家居用品
3,云煤能源,600792,3,8天4板,9.959349632263184,5.41,8.34亿,60.05亿,60.05亿,14.170308113098145,33286648,093042,105415,1,焦炭Ⅱ
4,闽东电力,000993,2,2天2板,10.026155471801758,12.62,6.79亿,57.79亿,57.79亿,12.118818283081055,122261941,093351,094742,1,电力
5,新农开发,600359,2,2天2板,10.045661926269531,9.64,3.85亿,36.78亿,36.78亿,10.484964370727539,43204552,092503,132430,1,种植业
6,国创高新,002377,2,2天2板,10.158730506896973,3.47,2.12亿,30.27亿,31.80亿,7.033382415771484,104476148,093000,093000,0,炼化及贸
7,长城电工,600192,2,2天2板,10.012674331665039,8.68,4.21亿,38.34亿,38.34亿,11.044857025146484,38523576,093045,130406,3,电网设备
8,渝三峡Ａ,000565,2,2天2板,10.013908386230469,7.91,2.38亿,34.30亿,34.30亿,7.465679168701172,48895103,094139,094139,0,化学制品
9,鼎信通讯,603421,2,2天2板,9.954751014709473,7.29,3.27亿,47.54亿,47.54亿,7.026731967926025,65399464,094136,094136,0,通信设备
10,新力金融,600318,1,首板,10.068026542663574,8.09,9.21亿,41.48亿,41.48亿,22.459692001342773,44051668,092501,143946,6,多元金融
11,津药药业,600488,1,首板,10.074626922607422,5.9,11.11亿,64.42亿,64.42亿,17.34731674194336,40274869,092503,110954,7,化学制药
12,太极实业,600667,1,首板,10.022026062011719,19.98,37.44亿,417.89亿,417.89亿,9.125821113586426,541973484,093622,093622,0,工程咨询
13,中新赛克,002912,1,首板,9.984560012817383,21.37,2.43亿,34.67亿,36.49亿,7.10488748550415,10231956,093421,143724,4,计算机设
14,水发燃气,603318,1,首板,9.989372253417969,10.35,11.16亿,47.51亿,57.41亿,23.957691192626953,42894353,093842,111518,2,燃气Ⅱ
15,九鼎新材,002201,1,首板,10.043667793273926,10.08,5.89亿,60.68亿,65.68亿,9.854963302612305,73920036,093836,135106,2,玻璃玻纤
16,克明食品,002661,1,首板,9.965636253356934,9.6,3.89亿,29.61亿,31.09亿,13.391644477844238,21744969,094057,105515,4,食品加工
17,诚邦股份,603316,1,首板,10.006998062133789,15.72,2.87亿,41.54亿,42.44亿,7.110513210296631,28771844,094150,094341,2,半导体
18,凯盛新能,600876,1,首板,10.013908386230469,7.91,6543.82万,31.30亿,51.07亿,2.132641553878784,14763959,094624,094700,1,玻璃玻纤
19,环旭电子,601231,1,首板,10.007880210876465,27.92,10.25亿,666.99亿,666.99亿,1.5882574319839478,113219257,094806,094806,0,消费电子
20,芯能科技,603105,1,首板,9.973752975463867,8.38,2.56亿,41.90亿,41.90亿,6.191126346588135,47569070,094819,100137,2,电力
21,美能能源,001299,1,首板,10.04651165008545,11.83,4.56亿,33.40亿,37.17亿,13.929463386535645,9034854,094903,144409,5,燃气Ⅱ
22,湖南发展,000722,1,首板,10.0,14.74,4.55亿,68.42亿,94.30亿,6.8797831535339355,69183678,095048,095106,1,电力
23,百迈科,920268,1,首板,29.985118865966797,34.94,2.62亿,5.05亿,18.94亿,57.09834289550781,14478961,095315,100727,1,医疗器械
24,万和电气,002543,1,首板,10.027854919433594,7.9,2.65亿,52.23亿,58.74亿,5.1432785987854,15553599,095648,095648,0,厨卫电器
25,华银电力,600744,1,首板,10.06289291381836,7.0,13.37亿,142.18亿,142.18亿,9.694941520690918,143580367,100947,100947,0,电力
26,金安国纪,002636,1,首板,10.0,76.45,47.91亿,554.44亿,556.56亿,8.958306312561035,287750919,101351,134433,2,元件
27,大连重工,002204,1,首板,10.09345817565918,5.89,4.97亿,113.76亿,113.76亿,4.513347625732422,124424989,101818,101818,0,专用设备
28,超声电子,000823,1,4天2板,10.0,18.7,27.70亿,111.25亿,111.26亿,25.93146514892578,65195025,102854,135036,1,元件
29,再升科技,603601,1,首板,10.055248260498047,9.96,19.66亿,113.78亿,113.78亿,17.702682495117188,47018371,103715,135445,1,专业工程
30,游族网络,002174,1,首板,10.0,13.64,12.99亿,133.57亿,133.65亿,9.972010612487793,23844084,130103,144915,2,游戏Ⅱ
31,天顺风能,002531,1,首板,10.03184700012207,6.91,4.87亿,123.47亿,124.16亿,4.113603591918945,91847837,130303,130303,0,风电设备
32,南宁百货,600712,1,首板,9.98389720916748,6.83,4.65亿,36.79亿,37.20亿,13.23949146270752,63135837,130813,130813,0,一般零售
33,乐山电力,600644,1,首板,10.0,10.12,7.64亿,58.53亿,58.53亿,13.559819221496582,64907210,131742,131742,0,电力
34,京基智农,000048,1,首板,10.004741668701172,23.2,6.24亿,122.80亿,123.01亿,5.3850531578063965,22317564,142045,143245,2,养殖业
35,华金资本,000532,1,首板,10.0,12.43,1.49亿,42.70亿,42.85亿,3.6304140090942383,30885094,144703,144703,0,多元金融
