序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,红棉股份,000523,3天2板,2.2935779094696045,4.46,4.8,25.41亿,80.05亿,81.86亿,30.923402786254883,0.0,092500,1,11.467889785766602,综合Ⅱ
2,南 京 港,002040,2天1板,2.8056113719940186,10.26,10.98,9.38亿,49.87亿,49.87亿,17.81424903869629,0.0,092500,5,8.21643352508545,航运港口
3,金煤科技,600844,0天0板,-0.7792207598686218,3.82,4.24,6.29亿,31.43亿,38.83亿,19.05533790588379,0.0,093002,1,12.207792282104492,化学原料
4,中基健康,000972,2天1板,-2.9748282432556152,4.24,4.81,5.69亿,32.70亿,32.70亿,16.059701919555664,0.0,093012,1,13.72997760772705,农产品加
5,海通发展,603162,6天3板,0.5832793116569519,15.52,16.97,22.15亿,65.56亿,213.40亿,33.2638053894043,0.0,093037,1,13.869086265563965,航运港口
6,中粮科技,000930,3天2板,1.404056191444397,6.5,7.05,20.21亿,120.66亿,120.67亿,15.943817138671875,0.0,093109,3,11.544461250305176,农产品加
7,大有能源,600403,2天1板,4.010695457458496,7.78,8.23,18.12亿,186.01亿,186.01亿,9.425628662109375,0.0,093302,5,7.486630916595459,煤炭开采
8,中国出版,601949,5天3板,4.0419158935546875,6.95,7.35,14.48亿,132.33亿,132.33亿,10.691246032714844,0.0,093422,3,8.982036590576172,出版
9,出版传媒,601999,0天0板,2.0775623321533203,7.37,7.94,4.63亿,40.60亿,40.60亿,11.199070930480957,0.0,093550,1,12.742382049560547,出版
10,中百集团,000759,4天3板,2.597402572631836,8.69,9.32,20.75亿,56.98亿,57.01亿,34.86349105834961,0.0,094421,4,8.382526397705078,一般零售
11,王子新材,002735,0天0板,6.112054347991943,12.5,12.96,6.83亿,35.63亿,46.91亿,19.0192928314209,0.0,094600,2,11.460102081298828,包装印刷
12,青龙管业,002457,0天0板,4.867987155914307,12.71,13.33,8.03亿,42.39亿,42.39亿,18.704511642456055,0.0,095039,3,11.1386137008667,装修建材
13,精艺股份,002295,3天2板,6.3903279304504395,12.32,12.74,7.59亿,30.85亿,30.88亿,24.96028709411621,0.0,095248,3,13.55785846710205,工业金属
14,日出东方,603366,0天0板,5.612244606018066,8.28,8.62,8.94亿,67.32亿,67.32亿,12.996953010559082,0.0,095640,2,11.989795684814453,厨卫电器
15,九阳股份,002242,0天0板,4.117647171020508,8.85,9.35,1.78亿,67.42亿,67.53亿,2.6265552043914795,0.0,100057,1,11.411764144897461,小家电
16,吉大正元,003029,0天0板,4.862700462341309,18.33,19.23,3.52亿,32.18亿,35.49亿,10.745513916015625,0.0,100842,3,11.498855590820312,软件开发
17,宝鼎科技,002552,0天0板,5.955387115478516,50.35,52.27,24.04亿,185.54亿,195.35亿,13.011974334716797,0.0,103003,1,12.121212005615234,元件
18,逸豪新材,301176,0天0板,15.285714149475098,56.49,58.8,10.98亿,92.67亿,95.51亿,12.376604080200195,0.0,103057,1,22.183673858642578,元件
19,山东玻纤,605006,0天0板,5.997551918029785,17.32,17.97,19.31亿,113.20亿,113.20亿,17.057600021362305,0.0,103831,2,10.28151798248291,玻璃玻纤
20,中嘉博创,000889,0天0板,5.5276384353637695,4.2,4.38,5.80亿,36.53亿,39.32亿,15.797853469848633,0.0,104621,4,12.562814712524414,通信服务
21,华北制药,600812,0天0板,7.916666507720947,5.18,5.28,5.73亿,88.87亿,88.87亿,6.571081638336182,0.0,134151,1,11.666666984558105,化学制药
22,东亚药业,605177,0天0板,8.472344398498535,24.71,25.06,3.27亿,28.08亿,28.34亿,12.124543190002441,0.0,141407,2,11.23792839050293,化学制药
