序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,南京商旅,600250,2天1板,-0.9740259647369385,9.15,10.16,5.28亿,28.62亿,28.62亿,17.435178756713867,0.0,093030,1,11.255411148071289,旅游及景
2,志邦家居,603801,3天2板,-3.8727526664733887,6.95,7.95,5.47亿,30.19亿,30.19亿,16.70688247680664,0.0,093044,1,14.522822380065918,家居用品
3,国机汽车,600335,0天0板,4.365079402923584,5.26,5.54,3.39亿,78.24亿,78.24亿,4.204174518585205,0.0,093149,3,6.547619342803955,汽车服务
4,速达股份,001277,3天2板,-2.3159635066986084,35.43,39.9,5.29亿,16.14亿,26.93亿,30.23468589782715,0.0,093209,5,14.860767364501953,专用设备
5,海森药业,001367,0天0板,9.163745880126953,21.8,21.97,2.36亿,26.51亿,33.21亿,9.053157806396484,0.0,093424,2,8.012018203735352,化学制药
6,金瑞矿业,600714,0天0板,5.96610164642334,15.63,16.23,4.33亿,45.04亿,45.04亿,9.650378227233887,0.0,094022,1,10.305085182189941,化学原料
7,崇达技术,002815,0天0板,6.8832173347473145,13.82,14.22,10.30亿,107.40亿,170.56亿,9.609699249267578,0.0,095221,1,10.75019359588623,元件
8,国仪公司-U,688828,0天0板,10.386890411376953,89.59,97.39,10.24亿,23.33亿,358.37亿,42.62281036376953,0.0,095624,6,22.658945083618164,通用设备
9,大元泵业,603757,0天0板,7.000686168670654,62.36,64.11,9.50亿,116.33亿,116.33亿,8.161702156066895,0.0,100234,1,10.775566101074219,通用设备
10,艾艾精工,603580,5天3板,8.0090913772583,80.78,82.27,14.43亿,105.56亿,105.56亿,13.87327766418457,0.0,100323,1,12.394705772399902,塑料
11,南风股份,300004,0天0板,12.528472900390625,9.88,10.54,9.25亿,47.42亿,47.42亿,19.623638153076172,0.0,100536,1,22.323461532592773,专用设备
12,华盛昌,002980,0天0板,0.45923054218292236,98.44,107.79,18.77亿,99.71亿,185.47亿,18.068523406982422,0.0,101115,1,10.592917442321777,电网设备
13,华正新材,603186,0天0板,5.103658676147461,172.37,180.4,46.32亿,270.26亿,270.26亿,17.119157791137695,0.0,102631,1,10.37804889678955,元件
14,大中矿业,001203,0天0板,7.221171855926514,28.36,29.1,15.31亿,370.37亿,434.78亿,4.13548469543457,0.0,103103,5,10.888468742370605,冶钢原料
15,康希诺,688185,2天1板,20.006208419799805,77.32,77.32,18.91亿,88.43亿,191.01亿,22.37714385986328,0.0,103708,15,15.241347312927246,生物制品
16,铭科精技,001319,0天0板,2.4264326095581055,19.84,21.31,1.04亿,12.59亿,28.05亿,8.202055931091309,0.0,104603,1,11.564274787902832,汽车零部
17,中化国际,600500,0天0板,8.251473426818848,5.51,5.6,14.76亿,197.72亿,197.72亿,7.593527317047119,0.0,111007,1,11.984282493591309,化学制品
18,长华集团,605018,0天0板,5.323505401611328,12.86,13.43,2.04亿,60.45亿,60.45亿,3.3186631202697754,0.0,112929,3,11.302210807800293,汽车零部
