序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,嘉友国际,603871,0天0板,1.3245033025741577,13.77,14.95,5.50 亿,188.37 亿,188.37 亿,2.8346593379974365,-0.07256893813610077,092502,1,8.830021858215332,物流
2,内蒙新华,603230,0天0板,3.2019705772399902,12.57,13.4,5.02 亿,44.44 亿,44.44 亿,10.795005798339844,0.1593625545501709,092503,3,8.210180282592773,出版
3,奥瑞金,002701,0天0板,6.0903730392456055,5.4,5.6,7.23 亿,138.10 亿,138.23 亿,5.1068220138549805,-0.18484288454055786,093000,1,4.125736713409424,包装印刷
4,中国铁物,000927,0天0板,3.6303632259368896,3.14,3.33,10.21 亿,189.98 亿,189.98 亿,5.282131671905518,-0.3174603283405304,093109,1,7.260726451873779,轨交设备
5,蒙草生态,300355,0天0板,10.684930801391602,4.04,4.38,8.77 亿,52.46 亿,64.81 亿,15.954672813415527,0.0,093236,1,9.863014221191406,基础建设
6,福达合金,603045,0天0板,8.185840606689453,34.23,34.8,3.15 亿,46.36 亿,46.36 亿,6.787594795227051,0.11699327826499939,093441,2,9.260430335998535,金属新材
7,豪鹏科技,001283,0天0板,7.465223789215088,69.53,71.17,7.85 亿,55.44 亿,69.49 亿,14.043774604797363,-0.014380212873220444,093645,1,7.959814548492432,电池
8,信宇人,688573,0天0板,10.767645835876465,21.5,23.29,2.44 亿,11.44 亿,21.02 亿,20.568532943725586,0.0,093828,1,19.422977447509766,电池
9,美克家居,600337,2天1板,2.447552442550659,2.93,3.15,6.60 亿,42.10 亿,42.10 亿,15.255703926086426,0.0,093840,1,11.538461685180664,家居用品
10,福田汽车,600166,0天0板,7.741935729980469,3.34,3.41,18.00 亿,264.44 亿,264.44 亿,6.7931294441223145,0.3003003001213074,094416,3,9.354838371276855,商用车
11,卓郎智能,600545,0天0板,4.050632953643799,4.11,4.35,10.89 亿,73.48 亿,73.48 亿,14.357132911682129,0.0,094615,1,9.36708927154541,专用设备
12,基蛋生物,603387,0天0板,4.512820243835449,10.19,10.73,6.89 亿,51.68 亿,51.68 亿,13.162707328796387,0.09823182970285416,095008,1,9.84615421295166,医疗器械
13,哈投股份,600864,0天0板,8.15384578704834,7.03,7.15,17.77 亿,146.26 亿,146.26 亿,12.117222785949707,0.0,095318,5,8.769230842590332,证券Ⅱ
14,泰尔股份,002347,0天0板,1.9680196046829224,8.29,8.94,6.15 亿,40.90 亿,41.84 亿,14.696171760559082,0.36319613456726074,095509,1,9.594096183776855,通用设备
15,万向钱潮,000559,0天0板,6.5969953536987305,16.32,16.84,30.40 亿,540.90 亿,541.07 亿,5.572970390319824,0.0,095600,2,9.405617713928223,汽车零部
16,宏和科技,603256,0天0板,6.535433292388916,81.18,83.82,27.25 亿,714.16 亿,734.34 亿,3.8744940757751465,-0.02463054284453392,100535,1,11.22047233581543,玻璃玻纤
17,欣旺达,300207,0天0板,14.70352554321289,28.63,29.95,83.13 亿,490.67 亿,528.93 亿,16.867456436157227,0.0,100821,1,16.78685760498047,电池
18,力佳科技,920237,0天0板,28.177392959594727,23.7,24.03,2.49 亿,20.09 亿,20.48 亿,12.622994422912598,0.08445946127176285,100904,1,29.853975296020508,电池
19,盈峰环境,000967,0天0板,7.789474010467529,10.24,10.45,22.75 亿,324.14 亿,324.30 亿,6.988829612731934,0.4906771183013916,101024,6,9.789473533630371,环保设备
20,西藏旅游,600749,0天0板,7.192429065704346,16.99,17.44,5.04 亿,38.56 亿,38.56 亿,12.983338356018066,0.0,102753,1,9.968454360961914,旅游及景
21,哈三联,002900,0天0板,3.4893617630004883,12.16,12.93,2.56 亿,19.59 亿,38.47 亿,12.780433654785156,0.08230452984571457,104239,1,10.21276569366455,化学制药
22,洪田股份,603800,0天0板,8.69890308380127,43.61,44.13,5.25 亿,90.71 亿,90.71 亿,5.84372615814209,0.0,105139,1,10.269192695617676,专用设备
23,英维克,002837,0天0板,6.402406215667725,99.05,102.4,75.46 亿,842.12 亿,967.28 亿,8.933883666992188,0.0,105833,1,8.325276374816895,专用设备
24,元利科技,603217,0天0板,6.6447906494140625,26.0,26.82,2.67 亿,54.10 亿,54.10 亿,4.922491073608398,0.0,110029,1,10.090237617492676,化学制品
25,威领股份,002667,0天0板,5.0,26.25,27.5,8.73 亿,62.11 亿,68.41 亿,14.107754707336426,0.07624857127666473,133124,1,10.520000457763672,专用设备
26,东山精密,002384,3天2板,8.832448959350586,143.55,145.09,200.94 亿,1990.06 亿,2629.27 亿,10.455327033996582,-0.03481893986463547,142106,2,9.719484329223633,元件
27,深南电路,002916,0天0板,7.831275463104248,262.03,267.3,59.55 亿,1742.00 亿,1784.86 亿,3.4421193599700928,0.20267686247825623,142430,2,9.17695426940918,元件
