序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业,涨停价,涨速,振幅
1,华远控股,600743,4.0,4天4板,9.95850658416748,2.65,4.30 亿,62.17 亿,62.17 亿,6.966677188873291,82803630.0,093033,093539,1,一般零售,,,
2,长源东谷,603950,3.0,3天3板,10.004456520080566,49.37,3.20 亿,159.76 亿,160.02 亿,2.0052871704101562,220113873.0,092503,092503,0,汽车零部,,,
3,中嘉博创,000889,3.0,3天3板,10.126582145690918,4.35,7.76 亿,37.84 亿,40.73 亿,20.58365821838379,35154433.0,092500,103212,3,通信服务,,,
4,来伊份,603777,3.0,3天3板,9.980557441711426,16.97,6.66 亿,56.75 亿,56.75 亿,11.872137069702148,33793226.0,093200,094839,3,休闲食品,,,
22,国轩高科,002074,1.0,首板,10.005669593811035,38.81,40.36 亿,673.82 亿,704.06 亿,6.04188871383667,171517573.0,093636,131536,5,电池,,,
57,英唐智控,300131,1.0,首板,20.0,15.42,37.81 亿,160.72 亿,175.02 亿,24.753509521484375,30002138.0,140327,145654,1,其他电子,,,
17,欣旺达,300207,0.0,0天0板,14.70352554321289,28.63,83.13 亿,490.67 亿,528.93 亿,16.867456436157227,,100821,,1,电池,29.95,0.0,16.78685760498047
26,东山精密,002384,0.0,3天2板,8.832448959350586,143.55,200.94 亿,1990.06 亿,2629.27 亿,10.455327033996582,,142106,,2,元件,145.09,-0.03481893986463547,9.719484329223633
