序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4225.0207,45.068,1.078,4179.9524,4201.3465,4229.5795,4186.0819,762736287.0,1584366746239,15843.67 亿
2,sz399001,深证成指,15899.302,335.505,2.156,15563.797,15697.44,15921.652,15622.332,91163485896.0,1954494738006,19544.95 亿
3,Total,沪深总成交额,,,,,,,,,3538861484245,35388.61 亿
