序号,代码,名称,最新价,涨跌幅,成交额(亿元)
4,sh688008,澜起科技,249.22,18.524,268.86 亿
6,sh603986,兆易创新,362.13,8.39,206.74 亿
10,sh600522,中天科技,43.86,7.237,182.94 亿
17,sz002281,光迅科技,198.79,9.999,147.66 亿
