序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,福达合金,603045,5,5天5板,9.993562698364258,68.35,3717.56 万,92.58 亿,92.58 亿,0.40156474709510803,141375140,092502,092502,0,金属新材
2,大唐发电,601991,4,4天4板,9.9277982711792,6.09,16.81 亿,754.92 亿,1127.06 亿,2.2451579570770264,673522727,093125,093125,0,电力
3,红板科技,603459,3,3天3板,10.006169319152832,89.16,2.34 亿,70.48 亿,672.05 亿,3.3151681423187256,313655964,092501,092501,0,元件
4,山东玻纤,605006,3,8天5板,10.020174980163574,16.36,2.89 亿,98.17 亿,98.17 亿,2.9697909355163574,106019409,093142,093142,0,玻璃玻纤
5,通鼎互联,002491,3,3天3板,10.01936149597168,22.73,19.82 亿,267.41 亿,279.58 亿,7.422080039978027,211286646,093000,093748,2,通信设备
6,泰晶科技,603738,3,6天4板,9.997873306274414,51.71,13.44 亿,199.54 亿,199.54 亿,6.771122932434082,87449314,093312,094230,5,元件
7,宝鼎科技,002552,3,3天3板,10.018083572387695,30.42,12.21 亿,112.10 亿,118.03 亿,11.27158260345459,62297118,110306,110721,1,通用设备
8,京投发展,600683,2,2天2板,9.982587814331055,18.95,9.13 亿,140.38 亿,140.38 亿,6.516562461853027,25493510,093217,131856,17,房地产开
9,康欣新材,600076,2,2天2板,10.0,3.96,2.44 亿,53.24 亿,53.24 亿,4.6493988037109375,66082357,093240,093240,0,包装印刷
10,卓郎智能,600545,2,6天3板,9.981851577758789,6.06,3.17 亿,108.35 亿,108.35 亿,2.9601035118103027,156919700,093111,093111,0,专用设备
11,上实发展,600748,2,2天2板,10.03649616241455,6.03,2.36 亿,111.23 亿,111.23 亿,2.1505696773529053,28220948,093737,094019,2,房地产开
12,富春染织,605189,2,2天2板,10.027547836303711,19.97,4.08 亿,38.76 亿,38.76 亿,10.673792839050293,12296367,093734,100107,2,纺织制造
13,科新发展,600234,2,2天2板,9.996504783630371,31.47,3.42 亿,82.62 亿,82.62 亿,4.188771724700928,4232085,093446,140428,8,装修装饰
14,钧达股份,002865,2,2天2板,9.996892929077148,106.18,27.68 亿,237.34 亿,330.50 亿,11.701151847839355,17944420,093333,143736,39,光伏设备
15,蒙娜丽莎,002918,2,2天2板,10.025928497314453,12.73,9768.98 万,27.27 亿,52.04 亿,3.5827646255493164,57435468,092500,092500,0,家居用品
16,光迅科技,002281,2,2天2板,9.998892784118652,198.79,147.66 亿,1549.57 亿,1603.59 亿,9.882230758666992,100667256,145418,145418,0,通信设备
17,达安基因,002030,2,2天2板,9.939759254455566,7.3,11.77 亿,102.45 亿,102.45 亿,12.160968780517578,97548388,131148,131148,0,医疗器械
18,澄星股份,600078,2,2天2板,10.03389835357666,16.23,9.50 亿,107.54 亿,109.85 亿,9.060091972351074,64072729,094252,103216,2,农化制品
19,交大昂立,600530,2,2天2板,10.084033966064453,6.55,9008.65 万,50.76 亿,50.76 亿,1.7814290523529053,45838210,093025,093025,0,食品加工
20,沧州明珠,002108,1,首板,10.085470199584961,6.44,5.13 亿,106.10 亿,106.17 亿,4.846920013427734,118407920,093003,093100,1,塑料
21,兴福电子,688545,1,首板,20.0,75.6,20.28 亿,137.78 亿,272.16 亿,14.957512855529785,62501166,093058,140046,5,电子化学
22,汉邦高科,300449,1,首板,19.949811935424805,9.56,8102.32 万,36.91 亿,36.91 亿,2.195451259613037,373216358,092500,092500,0,计算机设
23,黄河旋风,600172,1,首板,10.011248588562012,9.78,6.90 亿,124.82 亿,141.05 亿,5.531549453735352,223075149,092501,092501,0,通用设备
24,普冉股份,688766,1,首板,20.0,381.0,38.88 亿,564.07 亿,564.07 亿,7.050681114196777,58146696,093602,142805,8,半导体
25,博杰股份,002975,1,首板,10.005216598510742,105.44,7.07 亿,144.83 亿,169.02 亿,4.949163436889648,155462844,093557,093557,0,自动化设
26,三旺通信,688618,1,首板,20.0,46.8,3.45 亿,51.50 亿,51.57 亿,6.831178665161133,37912726,093650,105053,3,通信设备
