序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,华电能源,600726,4,4天4板,10.035842895507812,9.21,21.42 亿,688.48 亿,728.27 亿,3.127443313598633,264089768,092501,095140,5,电力
2,华塑控股,000509,4,4天4板,9.980806350708008,5.73,3.52 亿,61.49 亿,61.49 亿,5.734740257263184,270458750,093000,093000,0,光学光电
3,香江控股,600162,4,4天4板,9.956709861755371,2.54,7.00 亿,83.02 亿,83.02 亿,8.598287582397461,52154028,093504,111655,3,房地产开
4,中京电子,002579,3,3天3板,9.97581672668457,18.19,39.89 亿,106.12 亿,111.44 亿,40.36600112915039,173413819,132754,132754,0,元件
5,粤电力Ａ,000539,2,2天2板,9.945504188537598,8.07,11.99 亿,206.22 亿,423.70 亿,5.852080821990967,186486942,093036,094639,2,电力
6,江海股份,002484,2,2天2板,9.994059562683105,74.07,16.25 亿,607.72 亿,629.98 亿,2.7099905014038086,290071378,093130,093130,0,元件
7,合锻智能,603011,2,2天2板,10.00485610961914,22.65,11.75 亿,111.98 亿,111.98 亿,10.708609580993652,116608995,093733,095136,3,专用设备
8,德新科技,603032,2,2天2板,10.011919021606445,27.69,3.41 亿,64.19 亿,64.58 亿,5.366147994995117,54432863,093320,093320,0,电池
9,艾华集团,603989,2,9天5板,9.991411209106445,38.42,15.88 亿,153.21 亿,153.21 亿,10.872281074523926,11309388,145537,145555,1,元件
10,天地在线,002995,1,首板,10.021208763122559,20.75,9350.63 万,23.33 亿,36.82 亿,4.009329319000244,52861123,093000,093000,0,广告营销
11,皖维高新,600063,1,首板,9.968354225158691,6.95,3.53 亿,143.80 亿,143.80 亿,2.457864761352539,166841442,093000,093000,0,化学纤维
12,蒙娜丽莎,002918,1,首板,10.0,14.96,2.10 亿,32.04 亿,61.16 亿,6.669065952301025,57988281,093121,093324,1,家居用品
13,金河生物,002688,1,首板,9.981515884399414,5.95,2.87 亿,44.47 亿,45.79 亿,6.457237243652344,32748800,093000,134018,2,动物保健
14,大位科技,600589,1,首板,10.036831855773926,11.95,5.79 亿,176.68 亿,177.42 亿,3.278203248977661,299388906,092503,092503,0,IT服务Ⅱ
