序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,XD天正电,605066,2天1板,-0.25284451246261597,7.89,8.7,6.27 亿,39.64 亿,39.82 亿,15.090689659118652,-0.25284451246261597,093105,1,10.36662483215332,电网设备
2,济高发展,600807,0天0板,4.225351810455322,2.96,3.12,1.52 亿,23.30 亿,26.19 亿,6.468783378601074,-0.33670032024383545,093733,1,9.85915470123291,医疗器械
3,国恩股份,002768,0天0板,6.4612016677856445,68.05,70.31,9.63 亿,120.28 亿,205.00 亿,7.936429500579834,0.02939879521727562,093806,1,9.981225967407227,塑料
4,三峡新材,600293,0天0板,6.5217390060424805,3.43,3.54,3.55 亿,39.79 亿,39.79 亿,8.958895683288574,0.0,093858,1,11.490683555603027,玻璃玻纤
5,永冠新材,603681,0天0板,4.803493499755859,24.0,25.19,7.33 亿,57.06 亿,57.06 亿,12.657721519470215,-0.12484394013881683,094952,2,11.091703414916992,化学制品
6,茶花股份,603615,0天0板,3.104325771331787,20.26,21.62,1.95 亿,48.99 亿,48.99 亿,3.895233631134033,0.04938271641731262,095059,1,10.38167953491211,家居用品
7,格林达,603931,0天0板,9.877607345581055,63.74,63.81,9.52 亿,127.20 亿,127.20 亿,7.626312732696533,0.0,095530,2,10.998104095458984,电子化学
8,惠泉啤酒,600573,0天0板,5.677966117858887,12.47,12.98,3.48 亿,31.18 亿,31.18 亿,11.162079811096191,0.1606425791978836,095806,1,10.0,非白酒
9,赣能股份,000899,0天0板,9.6875,14.04,14.08,11.83 亿,136.99 亿,136.99 亿,8.754975318908691,0.0,100721,3,10.0,电力
10,新黄浦,600638,0天0板,5.818181991577148,5.82,6.05,1.51 亿,39.19 亿,39.19 亿,3.8493056297302246,0.0,101745,1,10.363636016845703,房地产开
11,美年健康,002044,0天0板,7.285974025726318,5.89,6.04,16.92 亿,228.19 亿,230.55 亿,7.509970664978027,0.0,103809,1,11.111111640930176,医疗服务
12,新天绿能,600956,0天0板,7.159624099731445,9.13,9.37,4.86 亿,214.38 亿,412.01 亿,2.288076162338257,0.0,110613,1,9.62441349029541,电力
13,长源东谷,603950,0天0板,9.37228775024414,75.62,76.05,8.16 亿,244.71 亿,245.11 亿,3.4372997283935547,0.0,110852,1,9.979750633239746,汽车零部
14,东亚药业,605177,0天0板,6.400787830352783,21.61,22.34,2.14 亿,24.56 亿,24.79 亿,8.705696105957031,0.41821563243865967,111239,1,10.585918426513672,化学制药
15,商络电子,300975,0天0板,19.968050003051758,37.55,37.56,45.29 亿,184.77 亿,257.97 亿,25.95758819580078,0.0,112757,3,17.444089889526367,元件
16,华达科技,603358,0天0板,6.97802209854126,38.94,40.04,7.26 亿,177.25 亿,182.92 亿,4.16403865814209,0.07710099965333939,130109,1,10.961538314819336,汽车零部
17,通鼎互联,002491,0天0板,8.851223945617676,23.12,23.36,39.98 亿,272.00 亿,284.37 亿,15.331753730773926,0.3036876320838928,132554,1,12.94726848602295,通信设备
18,道明光学,002632,0天0板,7.534246921539307,10.99,11.24,2.18 亿,63.13 亿,68.64 亿,3.5022056102752686,0.09107468277215958,134248,1,9.784735679626465,塑料
19,万泽股份,000534,0天0板,8.433734893798828,36.0,36.52,13.38 亿,180.33 亿,183.44 亿,7.569830894470215,0.0,135409,6,11.08433723449707,生物制品
20,中体产业,600158,0天0板,8.512628555297852,11.6,11.76,14.78 亿,111.30 亿,111.30 亿,13.580903053283691,-0.08613264560699463,140918,2,10.851262092590332,体育Ⅱ
21,共达电声,002655,0天0板,9.490740776062012,42.57,42.77,27.28 亿,154.86 亿,155.17 亿,18.19504165649414,0.0,144806,1,11.985596656799316,消费电子
