序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,掌阅科技,603533,5,5天5板,10.0,37.62,24.62 亿,165.11 亿,165.11 亿,15.118417739868164,277071300,093050,093241,2,数字媒体
2,豫能控股,001896,3,3天3板,10.012063026428223,9.12,2.37 亿,139.15 亿,139.15 亿,1.7062419652938843,240742263,092500,092500,0,电力
3,金时科技,002951,3,3天3板,9.994353294372559,19.48,6.92 亿,78.14 亿,78.89 亿,8.987775802612305,102630380,093018,095430,5,其他电源
4,美邦股份,605033,3,3天3板,10.015349388122559,28.67,7878.07 万,38.76 亿,38.76 亿,2.03242826461792,400355248,092503,092503,0,农化制品
5,汉缆股份,002498,2,2天2板,10.081300735473633,6.77,18.30 亿,225.22 亿,225.22 亿,8.2408447265625,111278645,093109,094345,5,电网设备
6,国安股份,000839,1,4天2板,10.064934730529785,3.39,3.60 亿,132.88 亿,132.88 亿,2.7069284915924072,315050328,093000,093000,0,通信服务
7,风语筑,603466,1,5天3板,9.98116683959961,11.68,17.09 亿,69.47 亿,69.47 亿,24.9328556060791,41877098,093527,102515,6,数字媒体
8,汉邦高科,300449,1,首板,20.0,9.18,6.04 亿,35.44 亿,35.44 亿,17.483394622802734,35815035,093703,102951,1,计算机设
9,华胜天成,600410,1,首板,10.013410568237305,24.61,55.37 亿,269.85 亿,269.85 亿,20.858917236328125,289096278,093814,101523,1,IT服务Ⅱ
10,亚星锚链,601890,1,首板,10.035523414611816,12.39,9.91 亿,118.87 亿,118.87 亿,8.536779403686523,84585724,094411,094411,0,航海装备
11,百达精工,603331,1,首板,10.0,19.8,5.29 亿,40.03 亿,40.03 亿,13.476895332336426,43518420,094546,094546,0,通用设备
12,浙江世宝,002703,1,首板,10.023980140686035,22.94,17.23 亿,134.44 亿,188.71 亿,13.024235725402832,78786994,094712,101421,1,汽车零部
13,泰嘉股份,002843,1,首板,10.026385307312012,20.85,4.65 亿,52.29 亿,52.49 亿,9.086482048034668,81722325,095003,095003,0,通用设备
14,建设机械,600984,1,首板,10.071942329406738,4.59,6.44 亿,57.70 亿,57.70 亿,11.367511749267578,24244839,095045,111533,1,工程机械
15,华建集团,600629,1,首板,10.020769119262695,21.19,8.04 亿,201.97 亿,205.61 亿,4.052088737487793,143075536,095324,095324,0,工程咨询
16,中水渔业,000798,1,首板,9.97352123260498,12.46,5.27 亿,45.58 亿,45.59 亿,11.836644172668457,108226314,095751,095751,0,渔业
17,京能置业,600791,1,首板,9.954751014709473,7.29,1.53 亿,32.97 亿,33.01 亿,4.747152805328369,19205162,095833,095833,0,房地产开
18,国风新材,000859,1,4天2板,10.01838207244873,11.97,17.47 亿,107.24 亿,107.25 亿,16.58543586730957,75787061,095936,103218,2,塑料
19,五洲特纸,605007,1,首板,9.973226547241211,16.43,3.19 亿,65.98 亿,78.16 亿,5.031145095825195,46414667,100214,100214,0,造纸
20,易天股份,300812,1,首板,20.0,41.76,11.72 亿,38.71 亿,58.50 亿,32.03544616699219,21681792,100542,101506,2,消费电子
21,圣晖集成,603163,1,首板,10.003411293029785,128.99,3.95 亿,128.99 亿,128.99 亿,3.1365740299224854,98825817,101815,101815,0,专业工程
22,智光电气,002169,1,首板,9.99281120300293,15.3,8.26 亿,116.08 亿,119.75 亿,7.353035926818848,84797190,102203,102203,0,电网设备
23,克来机电,603960,1,4天2板,9.996033668518066,27.73,7.81 亿,72.71 亿,72.71 亿,11.055290222167969,17880997,102322,144022,4,自动化设
24,天汽模,002510,1,首板,9.961190223693848,8.5,11.20 亿,85.41 亿,86.29 亿,13.499558448791504,57394448,102757,103436,4,汽车零部
25,安达维尔,300719,1,首板,19.988513946533203,20.89,11.46 亿,37.52 亿,53.11 亿,31.971797943115234,78312640,104306,104306,0,航空装备
26,罗曼股份,605289,1,首板,10.0,89.98,9.45 亿,97.48 亿,98.08 亿,9.890524864196777,15062652,105202,131708,2,专业工程
27,天奇股份,002009,1,首板,10.0,35.64,38.30 亿,126.21 亿,143.36 亿,31.175167083740234,53823029,110303,132618,3,专用设备
28,兴民智通,002355,1,首板,10.014727592468262,7.47,5.03 亿,46.18 亿,49.94 亿,11.385124206542969,101116624,110409,110409,0,汽车零部
29,千里科技,601777,1,首板,10.048309326171875,11.39,12.49 亿,514.95 亿,514.95 亿,2.4836697578430176,57219829,111026,134938,1,摩托车及
30,法尔胜,000890,1,首板,10.03649616241455,6.03,4.40 亿,25.30 亿,25.30 亿,18.01920509338379,72900589,111933,111933,0,环保设备
31,深科技,000021,1,首板,10.017035484313965,32.29,76.83 亿,507.41 亿,507.50 亿,15.449925422668457,128572322,130400,144657,5,消费电子
32,航发动力,600893,1,首板,10.005772590637207,57.17,55.30 亿,1523.65 亿,1523.92 亿,3.7678747177124023,191780652,135430,135933,1,航空装备
