序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,粤桂股份,000833,0天0板,4.463586807250977,26.68,28.09,25.98 亿,121.05 亿,214.00 亿,21.061203002929688,0.0,092500,1,7.909162521362305,综合Ⅱ
2,澄星股份,600078,0天0板,0.239425390958786,12.56,13.78,10.93 亿,83.22 亿,85.01 亿,12.602237701416016,-0.5542359352111816,093046,1,10.933758735656738,农化制品
3,大有能源,600403,9天6板,5.228758335113525,8.05,8.42,16.39 亿,192.46 亿,192.46 亿,8.373313903808594,-1.3480392694473267,093451,2,8.104575157165527,煤炭开采
4,鑫科材料,600255,0天0板,6.483790397644043,4.27,4.41,19.75 亿,77.12 亿,77.12 亿,25.37663459777832,0.0,093603,3,12.718205451965332,金属新材
5,金富科技,003018,0天0板,7.519076824188232,57.77,59.1,11.22 亿,137.14 亿,150.20 亿,8.228318214416504,-0.01730702631175518,094139,1,9.622184753417969,包装印刷
6,东方钽业,000962,0天0板,9.26240348815918,57.92,58.31,22.99 亿,291.44 亿,305.50 亿,7.9573869705200195,-0.4639972448348999,094148,4,8.885116577148438,小金属
7,合锻智能,603011,2天1板,5.329153537750244,33.6,35.09,33.13 亿,166.12 亿,166.12 亿,19.58930206298828,0.02977076545357704,094203,14,14.137930870056152,专用设备
8,升达林业,002259,0天0板,2.708803653717041,4.55,4.87,2.22 亿,34.23 亿,34.23 亿,6.341327667236328,0.44150111079216003,094833,1,10.609480857849121,燃气Ⅱ
9,得邦照明,603303,0天0板,7.594936370849609,32.3,33.02,5.88 亿,154.05 亿,154.05 亿,3.8652281761169434,-0.12368584424257278,095045,2,12.724849700927734,照明设备
10,烽火通信,600498,0天0板,9.497306823730469,60.99,61.27,142.59 亿,775.56 亿,828.35 亿,18.589990615844727,-0.016393441706895828,095231,5,10.0,通信设备
11,金安国纪,002636,4天3板,9.53242015838623,84.8,85.16,75.72 亿,614.22 亿,617.34 亿,12.665200233459473,-0.4110393524169922,101845,29,9.971583366394043,元件
12,裕同科技,002831,0天0板,7.795889854431152,30.42,31.04,10.82 亿,217.27 亿,391.91 亿,5.012880325317383,0.0,104345,2,9.496810913085938,包装印刷
13,泰晶科技,603738,0天0板,7.495429515838623,47.04,48.14,30.03 亿,181.52 亿,181.52 亿,16.66301918029785,0.0,105830,1,11.494515419006348,元件
14,祥和实业,603500,6天3板,3.7974681854248047,13.12,13.9,8.60 亿,43.64 亿,43.66 亿,19.54479217529297,0.0,110031,1,12.579113006591797,轨交设备
15,先导基电,600641,0天0板,5.012713432312012,28.91,30.28,31.73 亿,269.05 亿,273.74 亿,11.684338569641113,0.034602075815200806,110033,5,9.989103317260742,半导体
16,高新发展,000628,0天0板,7.521047592163086,57.47,58.8,11.69 亿,110.48 亿,202.46 亿,10.675251960754395,-0.052173912525177,110506,1,10.926098823547363,房屋建设
17,法狮龙,605318,3天2板,8.94818115234375,126.99,128.22,12.48 亿,159.66 亿,159.66 亿,7.903266429901123,-0.9438377618789673,112736,26,8.76801586151123,装修建材
18,福光股份,688010,0天0板,19.981945037841797,39.87,39.88,6.09 亿,64.02 亿,64.02 亿,9.98522663116455,0.0,130054,11,20.914836883544922,光学光电
19,肯特催化,603120,0天0板,5.370741367340088,52.58,54.89,3.00 亿,19.93 亿,47.53 亿,15.318205833435059,0.038051750510931015,130116,2,13.186372756958008,化学制品
20,箭牌家居,001322,0天0板,2.5806450843811035,6.36,6.82,9354.81 万,49.96 亿,61.51 亿,1.8361347913742065,-0.31347960233688354,130136,2,13.064516067504883,家居用品
21,江南新材,603124,0天0板,6.504645824432373,178.8,184.67,11.26 亿,138.76 亿,260.59 亿,8.122735023498535,0.6360105872154236,130552,1,11.311651229858398,金属新材
22,返利科技,600228,0天0板,8.918128967285156,7.45,7.52,4.51 亿,30.99 亿,31.04 亿,15.41889762878418,0.0,131257,1,17.98245620727539,数字媒体
23,大为股份,002213,0天0板,7.874234676361084,38.77,39.53,17.15 亿,80.11 亿,92.07 亿,21.7377986907959,0.0,131730,9,12.409571647644043,半导体
24,中巨芯-U,688549,0天0板,19.960079193115234,30.05,30.06,50.36 亿,177.09 亿,443.92 亿,30.123531341552734,0.0,132410,6,16.127744674682617,电子化学
25,冠石科技,605588,0天0板,6.697195053100586,55.92,57.65,2.69 亿,40.88 亿,40.98 亿,6.650212287902832,-0.08933357149362564,132855,1,11.161992073059082,光学光电
26,百合花,603823,5天3板,9.84282398223877,42.63,42.69,12.61 亿,177.50 亿,177.50 亿,7.278881072998047,0.0,133316,7,10.02319049835205,化学制品
27,湖北宜化,000422,0天0板,8.992247581481934,14.06,14.19,9.33 亿,148.73 亿,152.91 亿,6.43943977355957,0.0,134454,2,8.294573783874512,农化制品
28,彤程新材,603650,0天0板,7.5790534019470215,64.3,65.75,34.76 亿,395.11 亿,396.14 亿,8.967199325561523,-0.015549682080745697,135313,1,11.293291091918945,橡胶
29,永达股份,001239,0天0板,9.842519760131836,13.95,13.97,1.05 亿,15.90 亿,33.48 亿,6.862151622772217,-0.0716332420706749,145645,1,12.913386344909668,工程机械
30,欧莱新材,688530,0天0板,20.007158279418945,67.06,67.06,13.91 亿,46.79 亿,107.33 亿,31.717227935791016,0.0,145653,3,19.79241180419922,半导体
