序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3987.0147,-6.211,-0.156,3993.2258,3979.7057,3997.4777,3958.4371,568545244.0,1185554610734,11855.55 亿
2,sz399001,深证成指,14851.976,-102.125,-0.683,14954.101,14889.567,15062.748,14706.086,66981768618.0,1366466938778,13664.67 亿
3,Total,沪深总成交额,,,,,,,,,2552021549512,25520.22 亿
