序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3864.3671,68.086,1.793,3796.2814,3812.1618,3864.6002,3743.3601,735021925.0,1396517619564,13965.18亿
2,sz399001,深证成指,14264.291,654.06,4.806,13610.231,13656.085,14264.797,13364.407,83591133533.0,1560575057534,15605.75亿
3,Total,沪深总成交额,,,,,,,,,2957092677098,29570.93亿
