序号,代码,名称,最新价,涨跌幅,成交额(亿元)
3,sh603986,兆易创新,475.53,10.0,330.88亿
6,sh600584,长电科技,84.69,10.001,209.05亿
7,sz000938,紫光股份,41.46,10.003,193.06亿
19,sz002156,通富微电,69.3,10.0,134.28亿
20,sz002281,光迅科技,187.0,9.671,134.24亿
