序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,四环生物,000518,4,4天4板,9.927360534667969,4.54,13.02 亿,46.74 亿,46.74 亿,31.316387176513672,37004178,141536,144648,3,生物制品
2,恒林股份,603661,3,3天3板,9.990777969360352,35.78,4901.43 万,49.76 亿,49.76 亿,0.9850501418113708,44586173,092503,092503,0,家居用品
3,鹏鼎控股,002938,2,2天2板,9.997114181518555,114.32,23.90 亿,2640.14 亿,2650.00 亿,0.9054148197174072,179098284,092500,092500,0,元件
4,狮头股份,600539,2,2天2板,10.033670425415039,16.34,6.39 亿,37.58 亿,37.58 亿,17.707258224487305,5705928,092501,145655,1,互联网电
5,博杰股份,002975,2,2天2板,10.00411319732666,133.71,15.93 亿,183.66 亿,278.29 亿,8.701913833618164,73940292,093115,105330,9,自动化设
6,华丽家族,600503,2,2天2板,10.0,2.86,2.31 亿,45.83 亿,45.83 亿,5.099912643432617,22397804,093050,093225,1,房地产开
7,风华高科,000636,2,5天3板,9.994683265686035,41.38,3.61 亿,478.77 亿,478.77 亿,0.753699779510498,795745469,092500,092500,0,元件
8,华盛昌,002980,2,8天4板,10.001718521118164,128.02,15.11 亿,129.67 亿,242.47 亿,11.831716537475586,58231177,093733,102703,6,电网设备
9,达实智能,002421,2,7天6板,10.091742515563965,4.8,36.54 亿,96.16 亿,101.79 亿,38.662052154541016,60176544,093206,132351,9,IT服务Ⅱ
10,博敏电子,603936,2,2天2板,10.004426956176758,24.85,15.08 亿,156.65 亿,160.37 亿,9.759536743164062,64437739,093653,095953,3,元件
11,光华科技,002741,2,2天2板,10.015772819519043,27.9,12.28 亿,118.95 亿,129.74 亿,10.411032676696777,89988660,093115,100312,3,电子化学
12,意华股份,002897,2,2天2板,9.99722671508789,79.33,13.44 亿,144.72 亿,153.81 亿,9.346606254577637,33818379,093124,134554,6,通信设备
13,莲花控股,600186,2,5天3板,10.042552947998047,12.93,32.18 亿,231.34 亿,231.80 亿,14.098462104797363,82860612,093429,111035,13,调味发酵
14,恒盛能源,605580,2,2天2板,10.0,24.31,4.63 亿,68.07 亿,68.07 亿,7.047299861907959,47499795,133019,133019,0,电力
15,科新发展,600234,2,2天2板,10.007698059082031,28.58,3.54 亿,75.03 亿,75.03 亿,4.910851001739502,6510524,144109,144109,0,装修装饰
16,黄河旋风,600172,2,2天2板,10.009099960327148,12.09,22.07 亿,154.30 亿,174.36 亿,14.809863090515137,142830752,100654,100733,1,通用设备
17,宝鼎科技,002552,2,13天8板,9.994977951049805,43.8,15.70 亿,161.40 亿,169.94 亿,10.007999420166016,45188460,104112,110733,2,元件
18,三祥新材,603663,2,4天3板,10.001980781555176,55.54,16.29 亿,234.83 亿,235.10 亿,7.218650817871094,41046337,133741,135144,5,化学原料
19,宏和科技,603256,2,2天2板,10.001882553100586,175.31,34.79 亿,1542.25 亿,1585.83 亿,2.3236172199249268,148715473,130727,130727,0,玻璃玻纤
20,奥康国际,603001,2,2天2板,10.010319709777832,10.66,4.54 亿,42.74 亿,42.74 亿,10.801937103271484,5084820,095250,143845,25,服装家纺
21,新金路,000510,2,2天2板,9.973226547241211,16.43,18.66 亿,99.67 亿,106.56 亿,18.94622230529785,17172636,102500,145227,12,化学原料
22,九安医疗,002432,2,2天2板,10.003755569458008,87.86,26.75 亿,408.10 亿,408.65 亿,6.678420066833496,54051296,095551,134448,7,医疗器械
23,双星新材,002585,2,2天2板,10.022271156311035,9.88,4.28 亿,87.61 亿,112.76 亿,4.9136152267456055,209145224,093012,093012,0,塑料
24,王子新材,002735,1,首板,9.970015525817871,14.67,1.89 亿,41.82 亿,55.05 亿,4.5627336502075195,115605482,093306,093306,0,包装印刷
25,恒铭达,002947,1,首板,10.0,98.34,9.35 亿,195.01 亿,251.96 亿,4.829633712768555,99319171,093215,094430,4,消费电子
26,泰永长征,002927,1,首板,10.01846694946289,23.83,2.50 亿,52.60 亿,53.19 亿,4.823670387268066,63704834,093148,093457,1,电网设备
27,华兴源创,688001,1,首板,20.002906799316406,82.55,13.02 亿,389.28 亿,389.28 亿,3.3944530487060547,69707036,093515,101351,15,通用设备
