序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,博迁新材,605376,2天1板,8.851924896240234,166.87,168.63,45.93 亿,436.53 亿,436.53 亿,10.499845504760742,0.4877755045890808,092502,26,3.2354860305786133,金属新材
2,艾华集团,603989,6天3板,8.0225191116333,30.7,31.26,14.22 亿,122.43 亿,122.43 亿,11.779891967773438,0.19582244753837585,092503,2,7.952146053314209,元件
3,龙星科技,002442,4天3板,-3.205918550491333,7.85,8.92,10.65 亿,38.67 亿,39.51 亿,26.4039249420166,0.0,093030,1,17.385942459106445,橡胶
4,龙泉股份,002671,0天0板,2.597402572631836,4.74,5.08,1.73 亿,26.15 亿,26.70 亿,6.499510288238525,0.21141648292541504,093112,2,9.090909004211426,水泥
5,淮北矿业,600985,0天0板,9.961089134216309,14.13,14.14,7.56 亿,380.56 亿,380.56 亿,2.00008487701416,-0.07072135806083679,093136,9,3.968871831893921,煤炭开采
6,中恒电气,002364,0天0板,7.986177444458008,56.25,57.3,35.79 亿,313.93 亿,317.01 亿,11.462026596069336,0.0,093306,2,8.005375862121582,其他电源
7,达安基因,002030,0天0板,6.25,6.8,7.04,10.14 亿,95.43 亿,95.43 亿,10.454317092895508,-0.14684288203716278,093318,3,7.1875,医疗器械
8,和泰机电,001225,3天2板,-1.9276293516159058,58.0,65.05,4.37 亿,12.20 亿,38.20 亿,34.25791549682617,0.41551244258880615,093400,1,13.104497909545898,专用设备
9,炼石航空,000697,0天0板,8.381743431091309,13.06,13.26,6.66 亿,85.30 亿,182.33 亿,7.790496826171875,0.0,093609,4,9.54356861114502,航空装备
10,园林股份,605303,0天0板,7.899686813354492,34.42,35.09,7.57 亿,55.50 亿,55.50 亿,13.96155071258545,0.0,093653,1,11.630094528198242,基础建设
11,国泰集团,603977,0天0板,6.617647171020508,14.5,14.96,7.08 亿,90.08 亿,90.08 亿,7.733740329742432,0.0,093721,3,7.058824062347412,化学制品
12,鲁银投资,600784,0天0板,3.7037036418914795,8.12,8.61,3.10 亿,54.86 亿,54.86 亿,5.5974249839782715,0.0,093744,1,7.790549278259277,化学原料
13,新疆众和,600888,2天1板,7.177497386932373,11.05,11.34,26.01 亿,171.62 亿,171.62 亿,15.012025833129883,0.09057971090078354,094225,8,8.147429466247559,工业金属
14,新雷能,300593,0天0板,17.046817779541016,39.0,39.98,34.42 亿,175.60 亿,211.57 亿,19.61536979675293,0.0,094312,9,9.963985443115234,其他电源
15,吉视传媒,601929,0天0板,7.266435623168945,3.1,3.18,11.74 亿,108.18 亿,108.18 亿,10.817739486694336,0.0,094508,1,10.380622863769531,电视广播
16,咸亨国际,605056,0天0板,2.5433993339538574,25.4,27.25,6.39 亿,102.46 亿,103.99 亿,6.0493950843811035,-0.039354585111141205,094925,1,9.406539916992188,通用设备
17,上海能源,600508,0天0板,5.745341777801514,13.62,14.17,2.75 亿,98.43 亿,98.43 亿,2.7680232524871826,-0.14662756025791168,095402,1,7.996894359588623,煤炭开采
18,腾龙股份,603158,0天0板,8.7405366897583,15.8,15.98,12.32 亿,77.54 亿,77.54 亿,16.11582374572754,-0.31545743346214294,102041,3,9.153475761413574,汽车零部
19,延华智能,002178,0天0板,7.426598072052002,6.22,6.37,5.60 亿,44.27 亿,44.30 亿,12.5911865234375,-0.16051363945007324,103136,4,10.880828857421875,软件开发
20,洁美科技,002859,2天1板,7.060782432556152,64.29,66.06,19.14 亿,260.95 亿,277.24 亿,7.35570764541626,0.1090003028512001,103157,1,6.328059673309326,其他电子
21,长高电新,002452,0天0板,5.979202747344971,12.23,12.69,8.52 亿,63.01 亿,75.87 亿,13.359281539916992,-0.08169934898614883,103251,1,9.012131690979004,电网设备
22,光弘科技,300735,0天0板,18.014528274536133,24.37,24.78,14.74 亿,184.58 亿,197.18 亿,8.189549446105957,0.0,105100,1,19.322032928466797,消费电子
