序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000533,顺钠股份,14.45,-8.95,9504.3816,139469.279,跌幅偏离值达7%的证券
2,000892,欢瑞世纪,5.51,-8.95,1270.59,7000.9509,跌幅偏离值达7%的证券
3,002263,大东南,4.37,-8.47,38087.3624,171316.7401,跌幅偏离值达7%的证券
4,002565,顺灏股份,19.76,-8.95,26688.181,545630.3745,跌幅偏离值达7%的证券
5,002634,棒杰股份,4.75,-8.47,4832.886,23676.7969,跌幅偏离值达7%的证券
6,600110,诺德股份,9.27,-9.69,24581.8837,235084.72,跌幅偏离值达7%的证券
7,600259,中稀有色,94.65,-9.69,1741.7582,168022.52,跌幅偏离值达7%的证券
8,600338,西藏珠峰,20.52,-9.69,4813.0173,100034.84,跌幅偏离值达7%的证券
9,603169,兰石重装,8.82,-9.69,3541.528,31278.11,跌幅偏离值达7%的证券
10,603272,联翔股份,20.08,-9.68,1411.9542,28883.23,跌幅偏离值达7%的证券
11,900924,上工B股,0.31,-9.34,225.36,71.8,跌幅偏离值达7%的证券
12,000539,粤电力A,7.15,23.16,68697.8823,452638.3604,连续三个交易日内，涨幅偏离值累计达20%的证券
13,001234,泰慕士,32.52,21.09,1671.5,50775.582,连续三个交易日内，涨幅偏离值累计达20%的证券
14,600032,浙江新能,12.04,21.71,45274.1959,503535.19,连续三个交易日内，涨幅偏离值累计达20%的证券
15,600052,东望时代,4.58,20.96,14037.8301,60637.36,连续三个交易日内，涨幅偏离值累计达20%的证券
16,601512,中新集团,11.35,20.8,7074.2025,74149.36,连续三个交易日内，涨幅偏离值累计达20%的证券
17,603618,杭电股份,31.41,20.84,17702.3268,521021.97,连续三个交易日内，涨幅偏离值累计达20%的证券
18,600156,华升股份,9.84,15.44,7574.9486,75344.47,振幅值达15%的证券
19,600396,华电辽能,9.83,22.11,40496.285,363795.51,振幅值达15%的证券
20,600815,厦工股份,4.07,15.97,33311.337,140951.69,振幅值达15%的证券
21,000890,法尔胜,16.76,11.05,11615.5759,191843.7057,涨幅偏离值达7%的证券
22,001267,汇绿生态,50.92,11.05,7788.5877,373127.2924,涨幅偏离值达7%的证券
23,002008,大族激光,103.6,11.05,6511.9431,652270.7729,涨幅偏离值达7%的证券
24,002081,金螳螂,5.43,11.05,33066.2108,179206.0293,涨幅偏离值达7%的证券
25,002429,兆驰股份,13.1,11.05,37355.379,486452.2626,涨幅偏离值达7%的证券
26,600770,综艺股份,6.34,10.38,5036.6191,31012.88,涨幅偏离值达7%的证券
27,601016,节能风电,4.48,10.39,86220.3423,371100.3,涨幅偏离值达7%的证券
28,603390,通达电气,13.27,10.35,874.8,11608.6,涨幅偏离值达7%的证券
29,603709,中源家居,19.09,10.34,812.334,14809.51,涨幅偏离值达7%的证券
30,002297,博云新材,22.24,37.9,21722.8519,471898.1687,换手率达20%的证券
31,002361,神剑股份,22.99,37.37,31558.4637,722981.9154,换手率达20%的证券
32,002418,康盛股份,6.51,34.06,38709.5562,261706.8689,换手率达20%的证券
33,002455,百川股份,11.19,33.25,21969.2549,257821.0596,换手率达20%的证券
34,002580,圣阳股份,26.97,35.97,16272.5477,439982.451,换手率达20%的证券
35,600103,青山纸业,5.14,29.92,66201.0657,353507.9,换手率达20%的证券
36,603293,埃泰克,53.77,28.38,996.2058,54877.82,换手率达20%的证券
37,603459,红板科技,59.06,29.93,2365.8588,143700.45,换手率达20%的证券
38,603538,美诺华,55.55,27.45,6245.4259,329129.56,换手率达20%的证券
39,920012,创达新材,60.18,34.68,460.1419,28544.03,换手率达20%的证券
40,920088,科力股份,52.36,29.59,963.7545,50703.55,换手率达20%的证券
41,920177,恒道科技,34.55,30.9,363.7966,12921.12,换手率达20%的证券
42,920181,赛英电子,86.89,37.96,380.3827,32368.37,换手率达20%的证券
43,920981,晶赛科技,42.0,31.66,1181.3396,50259.0,换手率达20%的证券
44,300061,旗天科技,9.8,20.0,3451.8179,33372.9553,
45,300067,安诺其,7.27,20.0,3236.6495,23530.4419,
46,300590,移为通信,14.56,20.0,5400.2518,78450.7878,
47,300721,怡达股份,17.69,20.0,2260.468,39827.2625,
48,300970,华绿生物,42.0,20.0,2289.0724,87948.0437,
49,688051,佳华科技,39.19,15.47,535.4609,20231.0,
50,300456,赛微电子,47.07,-18.21,14371.0949,718333.9836,
51,688089,嘉必优,16.02,-19.98,1849.5818,30277.5,
52,300890,翔丰华,42.64,45.2,4920.8638,205370.9413,
53,301292,海科新源,83.76,30.13,2567.2494,223001.8369,
54,301666,大普微,221.99,33.65,892.218,207520.2794,
55,301667,纳百川,115.69,53.53,1204.0254,140930.6931,
56,688811,有研复材,23.97,32.08,2954.9973,71516.4,
57,688813,泰金新能,75.18,36.84,1108.1672,85727.0,
58,920111,聚星科技,37.6,51.84,6137.3411,203981.74,
