序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,春秋电子,603890,3,8天4板,10.003664016723633,30.02,1.15 亿,134.13 亿,134.13 亿,0.8536661267280579,618293360,092502,092502,0,消费电子
2,中央商场,600280,3,3天3板,9.943181991577148,3.87,5.52 亿,43.67 亿,43.67 亿,13.442801475524902,43511958,095557,095557,0,一般零售
3,大有能源,600403,2,2天2板,10.071942329406738,6.12,1.53 亿,146.32 亿,146.32 亿,1.0471798181533813,184429841,093000,093000,0,煤炭开采
4,金房能源,001210,2,2天2板,9.997014999389648,36.86,3.83 亿,35.13 亿,57.80 亿,11.00955581665039,29800204,093054,094548,1,电力
5,郑州煤电,600121,2,2天2板,10.0,5.17,10.43 亿,62.99 亿,62.99 亿,16.802661895751953,85412225,093149,094907,2,煤炭开采
6,方大集团,000055,2,2天2板,9.973752975463867,4.19,1.96 亿,28.32 亿,45.00 亿,7.050250053405762,96207314,093336,093336,0,装修建材
7,嘉欣丝绸,002404,2,2天2板,9.955423355102539,7.4,2.05 亿,33.71 亿,41.44 亿,6.166801452636719,60816160,093203,093203,0,服装家纺
8,红星发展,600367,2,6天4板,9.99716854095459,38.84,11.37 亿,125.05 亿,132.50 亿,9.505284309387207,145296556,094025,094025,0,化学原料
9,节能铁汉,300197,2,2天2板,20.20725440979004,2.32,9.83 亿,68.79 亿,68.79 亿,14.947627067565918,74319112,101339,101339,0,基础建设
10,火炬电子,603678,2,8天4板,10.003753662109375,58.61,26.89 亿,278.73 亿,278.73 亿,10.108766555786133,177588475,101542,102606,2,军工电子
11,中京电子,002579,2,6天5板,10.015897750854492,20.76,30.91 亿,121.12 亿,127.18 亿,26.414073944091797,178552089,093933,095100,3,元件
12,达实智能,002421,2,13天8板,9.955751419067383,4.97,27.40 亿,99.57 亿,105.39 亿,28.660940170288086,100404437,100442,103124,3,IT服务Ⅱ
13,福达合金,603045,2,2天2板,9.997076988220215,75.26,11.23 亿,101.94 亿,101.94 亿,11.52138900756836,75129800,102625,102625,0,金属新材
14,金时科技,002951,2,7天4板,10.0,21.34,7.28 亿,85.60 亿,86.43 亿,9.149459838867188,24035242,142042,142248,1,其他电源
15,华锡有色,600301,2,6天3板,10.0,66.55,16.72 亿,183.24 亿,420.97 亿,9.506561279296875,55709005,105830,105830,0,小金属
16,天洋新材,603330,2,2天2板,10.056657791137695,7.77,3.43 亿,31.60 亿,33.62 亿,11.439919471740723,34249600,140825,141146,1,塑料
17,美迪凯,688079,1,首板,20.0,26.76,5.41 亿,108.21 亿,110.13 亿,5.140304088592529,122604365,093257,093257,0,光学光电
18,麦格米特,002851,1,首板,10.0,147.95,49.10 亿,677.75 亿,860.52 亿,7.337352752685547,482960878,093542,100957,1,其他电源
19,意华股份,002897,1,首板,10.002494812011719,88.2,6.44 亿,160.90 亿,171.00 亿,4.085420608520508,284555161,093218,093218,0,通信设备
20,阿莱德,301419,1,首板,20.0,44.88,7.38 亿,44.50 亿,67.32 亿,17.21510887145996,80507314,093845,131833,2,通信设备
21,友发集团,601686,1,首板,10.018552780151367,5.93,2.38 亿,87.29 亿,87.29 亿,2.748538017272949,27819509,093930,093930,0,普钢
22,博杰股份,002975,1,8天4板,10.00222110748291,148.58,8.83 亿,204.08 亿,309.24 亿,4.437474250793457,234190310,093706,093927,1,自动化设
23,科瑞技术,002957,1,4天2板,9.995052337646484,66.69,20.03 亿,279.22 亿,280.09 亿,7.388284683227539,61793220,093800,132606,1,自动化设
24,模塑科技,000700,1,首板,10.0,15.07,17.44 亿,138.34 亿,138.34 亿,12.869072914123535,24495516,093657,112951,4,汽车零部
25,安邦护卫,603373,1,首板,9.993217468261719,48.65,1.15 亿,22.10 亿,52.31 亿,5.358862400054932,118054090,095416,095416,0,专业服务
26,华微电子,600360,1,4天2板,9.991386413574219,12.77,7.91 亿,122.63 亿,122.63 亿,6.625758647918701,97615667,094253,094253,0,半导体
27,五方光电,002962,1,首板,10.0,20.9,5.95 亿,43.72 亿,60.96 亿,13.920039176940918,62087630,094436,094733,1,光学光电
28,远东股份,600869,1,3天2板,10.008703231811523,25.28,29.78 亿,561.05 亿,561.05 亿,5.4689459800720215,100252820,101241,104805,1,电网设备
