序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000055,方大集团,4.19,21.11,7585.6418,30223.7065,连续三个交易日内，涨幅偏离值累计达20%的证券
2,001210,金房能源,36.86,21.03,1755.6023,61573.8918,连续三个交易日内，涨幅偏离值累计达20%的证券
3,002404,嘉欣丝绸,7.4,20.93,5609.6118,38997.6125,连续三个交易日内，涨幅偏离值累计达20%的证券
4,002421,达实智能,4.97,20.94,94382.0407,434548.2875,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002579,中京电子,20.76,21.07,36217.6038,690902.4468,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002637,赞宇科技,12.74,20.76,8415.1268,102351.2047,连续三个交易日内，涨幅偏离值累计达20%的证券
7,600121,郑州煤电,5.17,20.91,32790.2411,160180.23,连续三个交易日内，涨幅偏离值累计达20%的证券
8,600301,华锡有色,66.55,20.84,4034.4657,251798.17,连续三个交易日内，涨幅偏离值累计达20%的证券
9,600367,红星发展,38.84,20.83,4654.8906,169596.77,连续三个交易日内，涨幅偏离值累计达20%的证券
10,600403,大有能源,6.12,21.03,6911.9505,39112.02,连续三个交易日内，涨幅偏离值累计达20%的证券
11,603045,福达合金,75.26,20.83,3142.4493,218342.93,连续三个交易日内，涨幅偏离值累计达20%的证券
12,603330,天洋新材,7.77,20.87,5928.8479,43195.15,连续三个交易日内，涨幅偏离值累计达20%的证券
13,603678,火炬电子,58.61,20.83,8737.2769,475585.8,连续三个交易日内，涨幅偏离值累计达20%的证券
14,000062,深圳华强,33.52,9.23,10096.1819,326009.355,涨幅偏离值达7%的证券
15,000960,锡业股份,43.19,9.23,11577.2453,484525.5179,涨幅偏离值达7%的证券
16,002384,东山精密,210.93,9.23,10814.8134,2206974.7135,涨幅偏离值达7%的证券
17,002851,麦格米特,147.95,9.23,3361.1816,491042.1196,涨幅偏离值达7%的证券
18,600696,退市岩石,0.61,10.48,315.6847,188.92,涨幅偏离值达7%的证券
19,600936,北投科技,5.92,9.61,15386.2736,87012.3,涨幅偏离值达7%的证券
20,603687,大胜达,17.89,9.59,8066.52,140782.57,涨幅偏离值达7%的证券
21,000509,华塑控股,5.15,18.64,27111.7382,135941.9407,振幅值达15%的证券
22,001223,欧克科技,42.0,17.99,405.6052,15519.99,振幅值达15%的证券
23,002859,洁美科技,80.4,17.38,3259.9204,252875.2355,振幅值达15%的证券
24,002951,金时科技,21.34,18.49,3670.0719,72774.7335,振幅值达15%的证券
25,002976,瑞玛精密,32.82,18.22,1343.5743,47033.3104,振幅值达15%的证券
26,601991,大唐发电,9.18,15.89,100898.2533,874205.88,振幅值达15%的证券
27,603011,合锻智能,28.99,19.3,14655.5011,397665.05,振幅值达15%的证券
28,603256,宏和科技,198.8,22.22,2927.1281,541213.61,振幅值达15%的证券
29,603311,金海高科,34.1,15.99,2093.68,66393.8,振幅值达15%的证券
30,603721,中广天择,24.09,17.75,935.016,23377.98,振幅值达15%的证券
31,000767,晋控电力,6.11,31.05,90437.2866,568263.1046,换手率达20%的证券
32,002580,圣阳股份,26.96,35.25,15945.4489,435065.7767,换手率达20%的证券
33,002806,华锋股份,20.33,43.79,7299.9319,138073.9445,换手率达20%的证券
34,002995,天地在线,26.0,42.8,5208.2458,135126.8339,换手率达20%的证券
35,603344,星德胜,33.9,39.38,2127.8616,71564.24,换手率达20%的证券
36,603435,嘉德利,76.82,30.22,1078.4293,83544.93,换手率达20%的证券
37,603459,红板科技,97.11,29.47,2329.8202,217678.58,换手率达20%的证券
38,603601,再升科技,17.15,25.24,28838.3822,498692.77,换手率达20%的证券
39,920078,族兴新材,35.18,28.33,586.4006,19810.32,换手率达20%的证券
40,920128,胜业电气,33.28,32.0,777.5095,24078.42,换手率达20%的证券
41,920161,龙辰科技,44.8,43.57,1607.7159,63032.93,换手率达20%的证券
42,920190,雷神科技,37.29,28.62,2845.9603,104308.95,换手率达20%的证券
43,920218,新天力,29.75,44.69,941.8457,27384.14,换手率达20%的证券
44,001259,利仁科技,67.03,-10.76,502.3671,34027.4778,跌幅偏离值达7%的证券
