序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000533,顺钠股份,12.7,30.01,20552.9587,259362.6688,换手率达20%的证券
2,000815,美利云,18.85,31.47,21881.9375,415622.635,换手率达20%的证券
3,000820,神雾节能,4.12,31.61,9386.2113,38925.2839,换手率达20%的证券
4,002354,天娱数科,7.92,33.8,54992.9687,436085.4155,换手率达20%的证券
5,002421,达实智能,3.53,34.23,69697.5265,248056.5407,换手率达20%的证券
6,600667,太极实业,18.45,22.47,46994.3976,856932.09,换手率达20%的证券
7,603400,华之杰,44.97,26.54,961.6716,43369.43,换手率达20%的证券
8,603407,长裕集团,62.63,25.35,910.4051,55805.18,换手率达20%的证券
9,603435,嘉德利,53.21,27.35,976.0452,51680.66,换手率达20%的证券
10,603459,红板科技,91.55,28.07,2218.6985,199901.26,换手率达20%的证券
11,920092,汉鑫科技,37.44,33.62,1087.2451,38157.4,换手率达20%的证券
12,920117,龙鑫智能,35.17,47.98,969.8703,30004.12,换手率达20%的证券
13,920176,维琪科技,82.11,51.17,406.6236,31656.04,换手率达20%的证券
14,920222,益坤电气,31.02,45.31,523.9287,15536.63,换手率达20%的证券
15,920258,聚仁新材,13.86,41.57,1496.4027,20427.85,换手率达20%的证券
16,000657,中钨高新,57.43,7.93,8289.8923,459073.6258,涨幅偏离值达7%的证券
17,002080,中材科技,48.81,7.93,5648.2348,264922.9278,涨幅偏离值达7%的证券
18,002396,星网锐捷,28.7,7.93,9700.8266,272263.781,涨幅偏离值达7%的证券
19,002428,云南锗业,82.71,7.93,3112.0501,257339.186,涨幅偏离值达7%的证券
20,002636,金安国纪,56.18,7.93,5304.1714,284750.5239,涨幅偏离值达7%的证券
21,600397,江钨装备,15.35,8.56,14654.4356,215913.32,涨幅偏离值达7%的证券
22,600611,大众交通,4.69,8.62,4656.3113,21827.03,涨幅偏离值达7%的证券
23,600629,华建集团,15.57,8.56,3934.0852,58793.14,涨幅偏离值达7%的证券
24,600892,大晟文化,4.16,8.58,3030.31,12522.08,涨幅偏离值达7%的证券
25,603928,兴业股份,11.94,8.57,3418.0685,39933.56,涨幅偏离值达7%的证券
26,001229,魅视科技,42.32,28.56,2300.0161,88492.5526,连续三个交易日内，涨幅偏离值累计达20%的证券
27,600396,华电辽能,17.53,23.12,83346.2802,1345809.81,连续三个交易日内，涨幅偏离值累计达20%的证券
28,600721,百花医药,8.71,22.69,6628.3255,54524.81,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603065,宿迁联盛,15.51,20.34,15620.0399,223642.54,连续三个交易日内，涨幅偏离值累计达20%的证券
30,603657,春光科技,26.14,20.09,996.45,23073.26,连续三个交易日内，涨幅偏离值累计达20%的证券
31,603823,百合花,60.73,28.56,7114.1639,369539.68,连续三个交易日内，涨幅偏离值累计达20%的证券
32,001267,汇绿生态,35.28,15.29,3056.7793,103113.5878,振幅值达15%的证券
33,002384,东山精密,188.83,19.68,13510.689,2444070.3484,振幅值达15%的证券
34,002851,麦格米特,116.5,16.32,3866.3027,436755.4675,振幅值达15%的证券
35,600162,香江控股,3.38,15.96,26845.2605,88193.6,振幅值达15%的证券
36,600487,亨通光电,54.41,15.02,34760.5671,1822358.46,振幅值达15%的证券
37,601869,长飞光纤,312.4,16.13,1571.4045,460920.05,振幅值达15%的证券
38,603618,杭电股份,26.22,15.0,10557.5463,263727.41,振幅值达15%的证券
39,605167,利柏特,15.87,15.93,3442.0978,53142.42,振幅值达15%的证券
40,300248,新开普,10.07,20.0,3555.3732,34439.6239,
41,300552,万集科技,24.88,20.0,2181.7314,52767.5696,
42,300686,智动力,15.06,20.0,1497.046,21906.3962,
43,301026,浩通科技,21.49,20.0,2709.1865,55842.2974,
44,301045,天禄科技,63.36,20.0,438.4289,26021.9115,
45,688059,华锐精密,88.29,17.78,982.4753,80879.72,
46,688432,有研硅,32.97,17.62,8394.8594,264290.24,
47,688549,中巨芯,23.21,20.01,10217.7314,219995.53,
48,688596,正帆科技,57.42,20.0,4455.2378,246644.04,
49,688600,皖仪科技,27.44,19.98,644.5965,16682.49,
50,300420,五洋自控,7.89,31.08,38487.808,268758.6285,
51,301082,久盛电气,12.13,30.56,12717.699,140262.8071,
52,300534,陇神戎发,13.61,31.22,9429.4515,123218.0185,
53,300795,米奥会展,16.54,31.52,5491.0561,86173.121,
54,300996,普联软件,19.2,34.06,11343.1233,211767.5067,
55,301520,万邦医药,49.25,40.05,1309.5283,62804.9312,
56,301583,托伦斯,158.22,49.63,1530.169,237026.0897,
57,600363,联创光电,24.64,-11.48,537.32,13239.56,跌幅偏离值达7%的证券
58,600499,科达制造,14.52,-8.81,9833.7316,140378.91,跌幅偏离值达7%的证券
59,920045,蘅东光,323.81,31.17,268.251,82600.22,
