序号,代码,名称,最新价,涨跌幅,成交额(亿元)
8,sh601138,工业富联,65.92,9.995,185.53亿
9,sh600487,亨通光电,54.41,8.236,182.24亿
12,sz000938,紫光股份,36.94,7.634,159.18亿
16,sz000636,风华高科,57.8,6.387,127.59亿
20,sh600176,中国巨石,39.28,8.538,120.82亿
