序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,传智教育,003032,8,8天8板,10.03752326965332,11.73,6.26亿,33.37亿,47.21亿,18.78639793395996,69475617,093048,142106,4,教育
2,豪尔赛,002963,4,4天4板,10.006254196166992,17.59,5278.45万,21.63亿,26.45亿,2.504430055618286,24495834,093121,093121,0,装修装饰
3,德龙汇能,000593,4,4天4板,10.014655113220215,22.52,5.48亿,80.73亿,80.76亿,6.861711502075195,83185637,092500,093524,1,燃气Ⅱ
4,欣天科技,300615,3,3天3板,19.968050003051758,15.02,6137.29万,22.99亿,28.99亿,2.669116973876953,242936814,092500,092500,0,通信设备
5,风范股份,601700,3,3天3板,9.966216087341309,6.51,10.99亿,74.13亿,74.13亿,15.385248184204102,106112349,092501,130534,1,电网设备
6,凯撒文化,002425,2,2天2板,10.158730506896973,3.47,5200.45万,31.93亿,33.20亿,1.6286817789077759,110992461,092500,092500,0,游戏Ⅱ
7,高乐股份,002348,2,2天2板,9.981851577758789,12.12,11.30亿,109.51亿,120.37亿,10.407179832458496,32458572,092500,130009,10,文娱用品
8,利通电子,603629,2,4天3板,9.9990234375,112.65,30.51亿,406.35亿,413.12亿,7.564129829406738,251500137,093310,101513,4,消费电子
9,中京电子,002579,2,2天2板,10.0,12.98,5.95亿,75.73亿,79.52亿,7.995524883270264,132995416,093212,093318,1,元件
10,沃格光电,603773,2,2天2板,9.995800018310547,78.57,7.89亿,176.53亿,176.59亿,4.556732654571533,166627641,093623,094038,2,光学光电
11,云南锗业,002428,2,2天2板,10.001330375671387,82.71,25.73亿,540.13亿,540.20亿,4.7655134201049805,985023579,093000,093212,1,小金属
12,盛视科技,002990,2,2天2板,9.99776840209961,49.29,8.54亿,68.03亿,129.07亿,12.874288558959961,63544569,093012,105009,1,计算机设
13,博杰股份,002975,2,2天2板,9.997400283813477,84.61,2.78亿,116.22亿,176.10亿,2.436378240585327,145439174,093106,093106,0,自动化设
14,大晟文化,600892,2,2天2板,10.052909851074219,4.16,1.25亿,23.27亿,23.27亿,5.417850971221924,45849856,093051,093209,1,游戏Ⅱ
15,百花医药,600721,2,2天2板,9.974746704101562,8.71,3.61亿,33.49亿,33.49亿,10.822563171386719,106390655,092501,093246,1,医疗服务
16,金海通,603061,2,2天2板,9.998497009277344,292.86,4.25亿,254.79亿,254.79亿,1.6971436738967896,88231396,093641,093641,0,半导体
17,新金路,000510,2,2天2板,10.034130096435547,16.12,9.02亿,97.79亿,104.55亿,9.4523286819458,57769098,094018,103721,1,化学原料
18,科瑞技术,002957,2,4天3板,10.008578300476074,38.47,3.30亿,161.07亿,161.57亿,2.1213130950927734,88552323,093521,093521,0,自动化设
19,汇绿生态,001267,2,8天4板,10.009354591369629,35.28,10.31亿,214.70亿,276.95亿,5.022999286651611,79360596,094200,094500,2,通信设备
20,兴业科技,002674,2,2天2板,10.008170127868652,26.93,8.16亿,78.79亿,79.59亿,10.667764663696289,70109562,103557,103557,0,纺织制造
21,华正新材,603186,2,2天2板,10.003687858581543,119.31,16.50亿,187.07亿,187.07亿,9.109683990478516,160989755,100415,104715,3,元件
22,东方钽业,000962,2,2天2板,9.991477966308594,51.63,12.36亿,259.79亿,272.33亿,4.928221225738525,125478660,095639,095833,2,小金属
23,海星股份,603115,2,8天4板,9.995746612548828,77.58,5.82亿,189.75亿,189.75亿,3.1359140872955322,43142238,094654,103315,1,元件
24,江钨装备,600397,2,2天2板,10.035842895507812,15.35,21.59亿,151.96亿,151.96亿,14.803060531616211,27312930,135934,144710,3,专用设备
25,东材科技,601208,2,2天2板,10.013986587524414,39.33,23.25亿,397.30亿,397.30亿,6.07769250869751,81818199,105003,105003,0,塑料
26,共达电声,002655,2,2天2板,9.995936393737793,27.07,6.45亿,98.50亿,98.69亿,6.778102397918701,77130551,105021,105021,0,消费电子
27,冰轮环境,000811,2,2天2板,10.005574226379395,39.47,22.41亿,386.17亿,391.73亿,5.931524753570557,15961154,104836,142406,7,通用设备
28,宝鼎科技,002552,2,4天3板,10.011185646057129,39.34,7.06亿,144.97亿,152.63亿,5.099547386169434,84879984,112421,112421,0,元件
29,华懋科技,603306,2,2天2板,9.995107650756836,67.46,9.90亿,222.28亿,222.28亿,4.618997097015381,77309160,112431,112431,0,汽车零部
30,华盛昌,002980,2,2天2板,9.997110366821289,76.14,9.61亿,77.12亿,144.21亿,12.995126724243164,7463242,130906,142342,13,电网设备
31,中材科技,002080,2,2天2板,10.00676155090332,48.81,26.49亿,819.09亿,819.09亿,3.3658039569854736,34690243,130209,142703,6,玻璃玻纤
32,金富科技,003018,2,4天3板,10.011507987976074,38.24,4.46亿,108.80亿,120.05亿,4.2498779296875,55835524,105324,105324,0,包装印刷
33,常润股份,603201,1,首板,10.0,17.6,1.07亿,33.15亿,33.44亿,3.2701268196105957,44201027,093252,094734,2,汽车零部
34,联创电子,002036,1,首板,10.014103889465332,7.8,2.86亿,82.33亿,82.49亿,3.5458295345306396,137645063,093224,093224,0,光学光电
35,金房能源,001210,1,首板,10.0,20.79,7609.76万,27.74亿,45.64亿,2.7863521575927734,65670038,093236,093303,1,电力
36,索菱股份,002766,1,首板,10.025062561035156,4.39,4163.76万,37.62亿,37.75亿,1.1067557334899902,56657980,092500,092500,0,汽车零部
37,浙江世宝,002703,1,首板,10.0,16.28,2.07亿,95.41亿,133.92亿,2.1709811687469482,213250189,092500,092500,0,汽车零部
38,大立科技,002214,1,2天2板,10.0,14.85,2041.09万,71.04亿,88.90亿,0.28729623556137085,139008280,092500,092500,0,军工电子
39,大众交通,600611,1,首板,10.093896865844727,4.69,2.18亿,73.32亿,110.88亿,2.978482961654663,144909969,093002,093002,0,铁路公路
40,鼎龙科技,603004,1,首板,10.010881423950195,20.22,9536.53万,11.91亿,47.62亿,8.2109375,58846266,094553,094553,0,化学制品
41,坤彩科技,603826,1,首板,10.012674331665039,17.36,9886.50万,147.87亿,147.87亿,0.6888734102249146,58405636,094252,094252,0,非金属材
42,嘉环科技,603206,1,首板,9.978768348693848,15.54,1.09亿,47.43亿,47.43亿,2.357712984085083,40388460,094240,094240,0,通信服务
43,星网锐捷,002396,1,首板,10.003832817077637,28.7,27.23亿,217.38亿,218.28亿,12.807806968688965,104366115,094215,142815,4,通信设备
44,山子高科,000981,1,首板,10.06944465637207,3.17,18.85亿,301.57亿,316.92亿,6.392004489898682,176177149,094206,094318,1,汽车零部
45,百合花,603823,1,3天2板,9.998188972473145,60.73,7.41亿,252.86亿,252.86亿,2.9920825958251953,66232138,094114,095156,6,化学制品
46,江化微,603078,1,首板,10.017699241638184,31.08,3.25亿,119.86亿,119.86亿,2.7866389751434326,83111587,094101,094101,0,电子化学
47,博彦科技,002649,1,首板,9.967845916748047,10.26,2.68亿,55.03亿,60.68亿,4.961621284484863,46152558,093651,093830,1,IT服务Ⅱ
48,和泰机电,001225,1,首板,9.997567176818848,45.22,9536.28万,9.51亿,29.65亿,10.204492568969727,8496838,093551,093551,0,专用设备
49,时空科技,605178,1,4天2板,10.0,64.24,1.26亿,63.65亿,63.65亿,2.0297739505767822,49458376,093650,093750,1,专业工程
50,智动力,300686,1,首板,20.0,15.06,2.19亿,38.99亿,39.25亿,5.782158374786377,102001982,093603,093603,0,消费电子
51,兴民智通,002355,1,首板,10.022271156311035,4.94,6284.64万,30.54亿,33.02亿,2.0631332397460938,27245572,093003,093003,0,汽车零部
52,万集科技,300552,1,首板,20.019296646118164,24.88,5.28亿,33.61亿,53.03亿,16.150428771972656,17535424,093033,132548,2,计算机设
53,波导股份,600130,1,首板,9.923664093017578,4.32,1.82亿,32.40亿,32.40亿,5.699453353881836,20839248,094717,142929,2,消费电子
54,兴业股份,603928,1,首板,10.046082496643066,11.94,3.99亿,40.68亿,40.68亿,10.032369613647461,57205781,094618,100539,2,塑料
55,新开普,300248,1,首板,20.02383804321289,10.07,3.44亿,41.19亿,47.97亿,8.691940307617188,65546244,095015,095015,0,计算机设
56,正帆科技,688596,1,首板,20.0,57.42,24.66亿,166.98亿,166.98亿,15.320663452148438,16102922,100625,145110,12,专用设备
57,春光科技,603657,1,首板,10.016834259033203,26.14,6231.09万,35.34亿,35.34亿,1.8192167282104492,64254734,100945,100945,0,家电零部
58,盛达资源,000603,1,首板,10.0,29.15,14.30亿,194.35亿,201.13亿,7.674103736877441,140050009,101800,101800,0,贵金属
59,中公教育,002607,1,首板,9.813084602355957,2.35,15.29亿,130.27亿,144.93亿,12.178768157958984,83874555,101133,143215,3,教育
60,锦龙股份,000712,1,首板,9.977578163146973,9.81,4.59亿,87.87亿,87.90亿,5.386544227600098,56286248,102106,102106,0,证券Ⅱ
61,四川黄金,001337,1,首板,9.989831924438477,43.27,8.50亿,181.73亿,181.73亿,4.809341907501221,40262735,102503,133554,1,贵金属
62,红星发展,600367,1,首板,10.0,29.92,7.43亿,96.33亿,102.07亿,7.966487884521484,75501085,102824,104818,2,化学原料
63,大为股份,002213,1,首板,9.984756469726562,28.86,5.82亿,59.66亿,68.56亿,9.968852043151855,78415506,094609,104230,1,半导体
64,宝武镁业,002182,1,首板,9.974852561950684,13.12,4.30亿,113.55亿,130.12亿,3.8648476600646973,38622682,095318,095615,3,小金属
65,锌业股份,000751,1,首板,10.107526779174805,5.12,3.91亿,82.72亿,82.72亿,4.858922958374023,60465817,095118,095118,0,工业金属
66,博迁新材,605376,1,首板,9.998604774475098,157.65,22.35亿,412.41亿,412.41亿,5.549569129943848,111139781,095653,104529,1,金属新材
67,环旭电子,601231,1,首板,10.0,25.96,6.68亿,620.17亿,620.17亿,1.1090971231460571,82035832,095320,095347,1,消费电子
68,永新光学,603297,1,首板,9.996771812438965,102.22,2.04亿,113.19亿,113.19亿,1.8503645658493042,51722297,100147,100238,1,光学光电
69,德生科技,002908,1,首板,10.014513969421387,7.58,7847.97万,24.40亿,32.70亿,3.321664333343506,39433828,100312,100312,0,IT服务Ⅱ
70,天禄科技,301045,1,首板,20.0,63.36,2.60亿,44.17亿,69.90亿,6.288781642913818,115258176,100506,100506,0,光学光电
71,有研新材,600206,1,首板,10.002762794494629,39.81,34.39亿,337.01亿,337.01亿,10.415149688720703,209866377,094632,102811,1,半导体
