序号,代码,名称,最新价,涨跌幅,成交额(亿元)
4,sz002384,东山精密,217.73,-9.999,245.84亿
6,sz000938,紫光股份,37.69,7.287,191.88亿
11,sz000977,浪潮信息,81.29,5.026,141.17亿
