序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,国新健康,000503,0天0板,5.443234920501709,6.78,7.07,3.33亿,66.39亿,66.39亿,4.95180606842041,0.0,092500,2,7.465007781982422,软件开发
2,九安医疗,002432,5天3板,-8.459595680236816,72.5,87.12,75.19亿,337.32亿,337.77亿,19.735321044921875,0.0,092500,1,19.65909194946289,医疗器械
3,中岩大地,003001,2天1板,-10.0204496383667,17.6,21.52,5.27亿,20.13亿,30.72亿,24.406856536865234,0.0,092500,1,20.0408992767334,专业工程
4,米奥会展,300795,2天1板,5.820610523223877,11.09,12.58,5.29亿,19.29亿,33.15亿,25.31356430053711,0.0,092500,4,18.416030883789062,专业服务
5,星宸科技,301536,0天0板,16.11322784423828,106.65,110.22,30.75亿,199.64亿,449.76亿,15.139137268066406,0.0,092500,3,6.12955904006958,半导体
6,共进股份,603118,2天1板,-9.230769157409668,13.57,16.45,26.47亿,106.83亿,106.83亿,22.487802505493164,0.0,092501,1,19.9331111907959,通信设备
7,艾艾精工,603580,8天6板,-9.9955472946167,40.43,49.41,9.54亿,52.83亿,52.83亿,16.01655387878418,0.0,092503,1,19.9910945892334,塑料
8,紫光股份,000938,0天0板,7.287219047546387,37.69,38.64,191.88亿,1077.96亿,1077.96亿,17.5781307220459,0.0,093000,4,5.009963035583496,IT服务Ⅱ
9,德龙汇能,000593,0天0板,4.231738090515137,20.69,21.84,5.07亿,74.17亿,74.20亿,6.774211883544922,0.0,093018,1,10.931990623474121,燃气Ⅱ
10,利通电子,603629,0天0板,7.7211151123046875,97.8,99.87,42.54亿,352.79亿,358.66亿,12.065899848937988,0.0,093022,2,6.630685806274414,消费电子
11,立霸股份,603519,0天0板,9.31676959991455,17.6,17.71,4.24亿,46.87亿,46.87亿,9.276127815246582,0.0,093406,2,9.875776290893555,家电零部
12,行云科技,300209,0天0板,15.511846542358398,25.84,26.84,36.02亿,189.81亿,239.96亿,18.820714950561523,0.0,093454,4,10.818059921264648,软件开发
13,菲林格尔,603226,0天0板,4.115523338317871,43.26,45.71,4.00亿,153.79亿,153.79亿,2.523501396179199,0.0,093527,1,8.929001808166504,家居用品
14,中利集团,002309,0天0板,6.439393997192383,2.81,2.9,8.95亿,67.61亿,84.52亿,13.158735275268555,0.0,093615,1,9.848484992980957,电网设备
15,证通电子,002197,0天0板,4.7272725105285645,5.76,6.05,2.89亿,30.76亿,35.39亿,9.258719444274902,0.0,093712,1,8.909090995788574,计算机设
16,超讯科技,603322,0天0板,2.3799917697906494,25.38,27.27,2.89亿,40.00亿,40.00亿,6.997682571411133,0.0,093800,1,9.479629516601562,通信服务
