序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3796.2814,32.127,0.853,3764.1547,3791.6616,3831.6593,3741.1099,709234069.0,1294651895845,12946.52亿
2,sz399001,深证成指,13610.231,-96.653,-0.705,13706.884,13869.056,13972.992,13342.933,77287836819.0,1407475248646,14074.75亿
3,Total,沪深总成交额,,,,,,,,,2702127144491,27021.27亿
