序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,立新能源,001258,3,3天3板,10.036275863647461,9.1,7.34亿,84.93亿,84.93亿,8.800392150878906,132620670,093157,094915,2,电力
2,金牛化工,600722,2,2天2板,9.964829444885254,9.38,4.52亿,63.81亿,63.81亿,7.215700149536133,89800339,093546,093546,0,化学原料
3,华银电力,600744,2,2天2板,10.067113876342773,6.56,11.26亿,133.24亿,133.24亿,8.585075378417969,190354957,093500,094930,1,电力
4,乐山电力,600644,2,2天2板,9.988901138305664,9.91,6.71亿,57.31亿,57.31亿,11.967499732971191,48163997,093245,100303,2,电力
5,桂冠电力,600236,2,2天2板,9.98116683959961,11.68,8.49亿,920.66亿,920.66亿,0.9424805641174316,20561635,110056,141523,12,电力
6,湖南发展,000722,2,4天3板,9.978307723999023,15.21,11.01亿,70.60亿,86.90亿,16.234901428222656,3262545,144433,145621,6,电力
7,深南电A,000037,2,2天2板,10.0,10.12,7.47亿,34.30亿,61.00亿,22.61269760131836,1771000,144548,145512,2,电力
8,掌阅科技,603533,1,首板,10.0,19.69,7.68亿,86.42亿,86.42亿,8.995505332946777,6918337,093137,150000,4,数字媒体
9,传艺科技,002866,1,首板,10.0,14.85,1.14亿,26.91亿,42.99亿,4.24837589263916,57673123,093000,093000,0,消费电子
10,宝明科技,002992,1,首板,10.0,35.86,4840.27万,56.03亿,64.86亿,0.8775486350059509,64672111,093318,093318,0,光学光电
11,山东墨龙,002490,1,首板,10.014103889465332,7.8,4.24亿,42.25亿,62.23亿,10.080981254577637,48361560,093112,102121,3,专用设备
12,三德科技,300515,1,首板,20.032310485839844,14.86,8880.94万,29.98亿,30.58亿,2.962470769882202,40604727,093000,093000,0,通用设备
13,大有能源,600403,1,5天3板,10.0,5.28,2.41亿,126.23亿,126.23亿,1.970767855644226,38106335,093748,093748,0,煤炭开采
14,杭钢股份,600126,1,首板,10.070671081542969,6.23,10.86亿,210.40亿,210.40亿,5.212042331695557,139750126,093851,141506,2,普钢
15,汇金股份,300368,1,首板,20.025508880615234,9.41,4.68亿,49.77亿,49.77亿,9.737569808959961,72808934,093909,093909,0,计算机设
16,中曼石油,603619,1,首板,9.977452278137207,19.51,4.80亿,90.20亿,90.20亿,5.393224716186523,87820363,093921,093921,0,油服工程
17,威龙股份,603779,1,首板,10.012674331665039,8.68,4.11亿,28.82亿,28.82亿,14.616353034973145,59558688,094304,100637,3,非白酒
18,浪潮软件,600756,1,首板,10.023492813110352,14.05,4.40亿,45.54亿,49.12亿,9.782530784606934,33527515,094338,144053,10,IT服务Ⅱ
19,中嘉博创,000889,1,4天2板,9.872611999511719,3.45,1.44亿,30.01亿,32.30亿,4.878988265991211,85141028,093527,093527,0,通信服务
20,金达莱,688057,1,首板,19.98572540283203,16.81,1.42亿,46.40亿,46.40亿,3.1035547256469727,19906956,093546,093546,0,环境治理
21,美利云,000815,1,首板,9.983498573303223,13.33,2.10亿,92.68亿,92.68亿,2.261479139328003,179245470,092500,092500,0,IT服务Ⅱ
22,涪陵电力,600452,1,首板,10.011000633239746,10.0,8.29亿,153.65亿,153.65亿,5.497966766357422,29759000,095000,140206,5,电力
23,郑州煤电,600121,1,首板,9.941520690917969,3.76,2.25亿,45.81亿,45.81亿,5.014811038970947,47302819,094848,095009,1,煤炭开采
24,浙大网新,600797,1,首板,9.951845169067383,6.85,6.35亿,70.39亿,70.39亿,9.108744621276855,23496185,094358,140543,6,IT服务Ⅱ
25,海正药业,600267,1,首板,9.982332229614258,12.45,12.28亿,146.94亿,146.94亿,8.522950172424316,4089576,095352,145301,4,化学制药
26,运机集团,001288,1,首板,10.009578704833984,22.97,1.66亿,34.89亿,53.70亿,4.811060428619385,3174454,095754,144839,6,专用设备
27,晋控电力,000767,1,首板,9.941520690917969,3.76,12.10亿,109.50亿,115.69亿,11.363348960876465,50597650,100230,140245,2,电力
28,华电能源,600726,1,首板,10.0,5.83,7.06亿,435.81亿,461.00亿,1.6786495447158813,155736784,095528,095528,0,电力
29,古井贡酒,000596,1,4天2板,10.0,93.83,10.45亿,383.39亿,495.99亿,2.7871387004852295,30654261,095445,140133,4,白酒Ⅱ
30,博迈科,603727,1,首板,10.006627082824707,16.6,5772.81万,46.77亿,46.77亿,1.2668639421463013,91733260,100408,100408,0,油服工程
31,粤电力Ａ,000539,1,首板,9.98116683959961,5.84,9.55亿,149.23亿,306.62亿,6.597895622253418,86742104,101151,110042,3,电力
32,道生天合,601026,1,首板,9.984871864318848,14.54,1.63亿,16.15亿,95.88亿,10.31281852722168,15787008,104247,142629,4,风电设备
33,中煤能源,601898,1,首板,9.968101501464844,13.79,12.70亿,1262.06亿,1828.37亿,1.0264674425125122,35023842,103325,143413,6,煤炭开采
34,江苏索普,600746,1,5天3板,9.933774948120117,6.64,2.97亿,77.54亿,77.54亿,3.973010301589966,13309109,104308,104423,1,化学原料
35,麒盛科技,603610,1,首板,10.0,13.75,1.33亿,48.54亿,48.54亿,2.8213143348693848,45497498,104730,105339,2,家居用品
36,联创电子,002036,1,首板,10.084033966064453,6.55,2.60亿,69.13亿,69.27亿,3.8627803325653076,65849586,100306,100306,0,光学光电
37,金开新能,600821,1,首板,10.052909851074219,6.24,5.18亿,122.76亿,122.76亿,4.3528056144714355,95117568,095535,095705,1,电力
38,双枪科技,001211,1,首板,10.027247428894043,20.19,9913.83万,18.85亿,20.19亿,5.530442714691162,71540478,110106,110106,0,家居用品
39,陇神戎发,300534,1,首板,20.039880752563477,12.04,12.46亿,36.37亿,36.52亿,37.395668029785156,7313312,105045,145009,1,中药Ⅱ
40,三晖电气,002857,1,首板,10.013908386230469,15.82,8654.44万,20.34亿,20.67亿,4.352975368499756,9368762,111036,111036,0,电网设备
41,闰土股份,002440,1,首板,9.990663528442383,11.78,11.43亿,111.48亿,132.41亿,10.601646423339844,41073856,111742,140303,2,化学制品
42,华能蒙电,600863,1,首板,10.087719917297363,5.02,16.15亿,327.65亿,393.33亿,5.0893731117248535,5547100,131347,145608,4,电力
43,善水科技,301190,1,首板,19.97245216369629,17.42,2.08亿,24.93亿,37.39亿,8.847175598144531,42712098,131733,131733,0,化学原料
44,中国海油,600938,1,首板,10.010355949401855,31.87,29.98亿,952.91亿,15147.80亿,3.224895715713501,115981304,112923,130238,2,油气开采
45,兖矿能源,600188,1,首板,10.0,20.79,15.08亿,1239.37亿,2086.66亿,1.2440040111541748,48652861,131018,141836,4,煤炭开采
46,建投能源,000600,1,首板,10.049019813537598,8.98,7.72亿,97.89亿,161.93亿,8.135209083557129,3753137,132254,145136,2,电力
47,京能电力,600578,1,首板,10.0,5.72,14.05亿,382.93亿,382.93亿,3.7736566066741943,22610588,131803,144357,1,电力
48,淮北矿业,600985,1,首板,10.0,15.62,4.59亿,420.69亿,420.69亿,1.1267290115356445,1018424,140252,141234,2,煤炭开采
49,华电辽能,600396,1,首板,10.04291820526123,12.82,34.23亿,188.80亿,188.80亿,19.153764724731445,74588042,144238,144238,0,电力
50,晋控煤业,601001,1,首板,9.98288631439209,19.28,4.51亿,322.69亿,322.69亿,1.4349368810653687,34482280,144358,144358,0,煤炭开采
51,大唐发电,601991,1,首板,10.0,6.38,51.83亿,790.87亿,1180.73亿,6.904404640197754,130530972,144244,150000,8,电力
52,百合花,603823,1,首板,10.002849578857422,77.2,23.99亿,321.44亿,321.44亿,7.893949031829834,31582674,144901,144901,0,化学制品
53,浙江新能,600032,1,首板,10.04243278503418,7.78,7.08亿,187.08亿,187.08亿,3.984522819519043,787336,145520,145520,0,电力
