序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000017,深中华A,9.52,-9.21,10626.6312,101679.1284,跌幅偏离值达7%的证券
2,000977,浪潮信息,77.72,-9.21,17088.9255,1370842.6672,跌幅偏离值达7%的证券
3,002909,集泰股份,7.21,-9.21,14394.8391,113501.5033,跌幅偏离值达7%的证券
4,003005,竞业达,18.48,-9.21,4725.6001,89505.1151,跌幅偏离值达7%的证券
5,003032,传智教育,9.72,-9.21,9260.1878,95207.0681,跌幅偏离值达7%的证券
6,600121,郑州煤电,5.12,-9.71,13050.361,66891.31,跌幅偏离值达7%的证券
7,600892,大晟文化,4.91,-9.6,16648.64,83120.24,跌幅偏离值达7%的证券
8,603256,宏和科技,120.69,-9.7,2665.335,334457.81,跌幅偏离值达7%的证券
9,603353,和顺石油,33.93,-9.65,1270.603,44599.06,跌幅偏离值达7%的证券
10,605068,明新旭腾,21.15,-9.7,1063.3303,23220.14,跌幅偏离值达7%的证券
11,000560,我爱我家,3.15,10.79,78073.2593,242857.2955,涨幅偏离值达7%的证券
12,000592,平潭发展,7.49,10.79,34096.7874,247156.7689,涨幅偏离值达7%的证券
13,000876,新希望,7.7,10.79,18083.8829,136025.6301,涨幅偏离值达7%的证券
14,000892,欢瑞世纪,5.59,10.79,31168.6001,166028.577,涨幅偏离值达7%的证券
15,003040,楚天龙,21.12,10.79,4933.6875,104033.3097,涨幅偏离值达7%的证券
16,600059,古越龙山,9.19,10.36,7208.2631,65527.69,涨幅偏离值达7%的证券
17,600108,亚盛集团,4.36,10.41,22755.9757,94426.88,涨幅偏离值达7%的证券
18,600354,敦煌种业,8.66,10.34,14743.6553,124031.99,涨幅偏离值达7%的证券
19,600975,新五丰,5.59,10.34,5759.4751,31502.95,涨幅偏离值达7%的证券
20,603123,翠微股份,11.18,10.34,3174.0351,35485.71,涨幅偏离值达7%的证券
21,002059,云南旅游,5.67,17.59,20739.2357,122473.2737,振幅值达15%的证券
22,600540,新赛股份,6.11,17.34,18166.1646,106676.98,振幅值达15%的证券
23,600693,东百集团,10.93,19.72,18824.118,205955.92,振幅值达15%的证券
24,600828,茂业商业,4.97,18.3,13611.7798,66420.82,振幅值达15%的证券
25,601086,国芳集团,12.65,22.11,13055.7583,155012.29,振幅值达15%的证券
26,603286,日盈电子,43.05,16.4,611.41,27608.42,振幅值达15%的证券
27,002104,恒宝股份,14.05,33.7,20477.7929,290630.3643,换手率达20%的证券
28,002354,天娱数科,8.45,38.09,61969.0578,521931.6867,换手率达20%的证券
29,600127,金健米业,12.3,40.76,26159.3814,321771.69,换手率达20%的证券
30,600272,开开实业,17.57,31.91,5104.8581,90063.44,换手率达20%的证券
31,600721,百花医药,11.94,29.9,11496.2568,135191.41,换手率达20%的证券
32,603270,金帝股份,33.37,48.41,3423.3539,121349.09,换手率达20%的证券
33,920065,千岸科技,37.05,30.04,473.1674,17623.19,换手率达20%的证券
34,920071,金钛股份,28.04,75.53,2379.3159,63991.23,换手率达20%的证券
35,920176,维琪科技,69.58,47.69,379.0102,27461.42,换手率达20%的证券
36,920222,益坤电气,28.94,49.16,568.4154,16122.38,换手率达20%的证券
37,920895,花溪科技,27.52,30.13,865.8866,25090.94,换手率达20%的证券
38,002403,爱仕达,11.28,21.77,2002.37,21340.4953,连续三个交易日内，涨幅偏离值累计达20%的证券
39,002639,雪人集团,14.32,20.92,41231.256,571250.7618,连续三个交易日内，涨幅偏离值累计达20%的证券
40,600865,百大集团,11.35,21.29,8210.2609,84901.06,连续三个交易日内，涨幅偏离值累计达20%的证券
41,600869,远东股份,21.2,20.83,89400.1304,1832110.53,连续三个交易日内，涨幅偏离值累计达20%的证券
42,603150,万朗磁塑,66.51,25.8,1423.5044,88488.12,连续三个交易日内，涨幅偏离值累计达20%的证券
43,603162,海通发展,14.64,21.28,16125.0856,221931.94,连续三个交易日内，涨幅偏离值累计达20%的证券
44,605398,新炬网络,26.66,21.25,592.9834,15367.16,连续三个交易日内，涨幅偏离值累计达20%的证券
45,605580,恒盛能源,22.47,21.29,1165.316,24101.61,连续三个交易日内，涨幅偏离值累计达20%的证券
46,002742,冀衡医药,4.28,-21.26,28204.0347,133697.6717,连续三个交易日内，跌幅偏离值累计达20%的证券
47,603339,四方科技,12.54,-20.76,6146.8139,87539.97,连续三个交易日内，跌幅偏离值累计达20%的证券
48,300189,神农种业,7.05,35.9,31813.2386,223641.4181,
49,301171,易点天下,38.28,31.8,15962.3031,631408.5223,
50,301591,肯特股份,46.61,36.5,1631.3037,77622.4856,
51,300300,海峡创新,9.13,16.01,15630.3659,136681.7058,
52,688170,德龙激光,61.9,17.5,1747.1919,106886.28,
53,920075,柏星龙,21.32,30.16,605.5811,12226.46,
54,920970,大禹生物,7.58,30.87,2033.7021,15328.92,
