序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,大众交通,600611,2天1板,-2.7184464931488037,5.01,5.67,17.03亿,78.32亿,118.44亿,20.383739471435547,0.0,092502,1,13.009709358215332,铁路公路
2,双环传动,002472,0天0板,7.4251837730407715,38.05,38.96,31.96亿,288.03亿,323.42亿,10.86828899383545,0.0,093000,14,2.7103331089019775,汽车零部
3,华盛昌,002980,2天1板,0.6562910079956055,107.36,117.33,19.84亿,108.74亿,202.28亿,17.637386322021484,0.0,093027,1,10.097505569458008,电网设备
4,冠盛股份,605088,2天1板,4.258241653442383,22.77,24.02,6.36亿,45.81亿,46.16亿,13.496315956115723,0.0,093040,2,7.554945468902588,汽车零部
5,海量数据,603138,2天1板,5.724138259887695,15.33,15.95,7.52亿,44.20亿,45.01亿,17.14988136291504,0.0,093100,1,11.379310607910156,IT服务Ⅱ
6,金帝股份,603270,5天3板,-4.520744323730469,33.37,38.45,12.13亿,23.60亿,73.12亿,48.4094352722168,0.0,093111,1,15.30758285522461,通用设备
7,美能能源,001299,2天1板,2.992957830429077,11.7,12.5,4.82亿,33.03亿,36.76亿,14.11012077331543,0.0,093154,1,12.147887229919434,燃气Ⅱ
8,恒宝股份,002104,4天2板,7.662835121154785,14.05,14.36,29.06亿,85.37亿,99.52亿,33.70155334472656,0.0,093245,4,4.8275861740112305,通信设备
9,海联金汇,002537,0天0板,5.600000381469727,6.6,6.88,7.59亿,77.25亿,77.49亿,9.634212493896484,0.0,093306,1,6.559999942779541,汽车零部
10,江南新材,603124,0天0板,-2.9629628658294678,119.21,135.14,13.79亿,92.52亿,173.74亿,13.93652057647705,0.0,093307,4,14.5950345993042,金属新材
11,我爱我家,000560,6天3板,10.139860153198242,3.15,3.15,24.29亿,73.79亿,74.20亿,33.32635498046875,0.0,093321,25,9.440559387207031,房地产服
12,伊戈尔,002922,0天0板,2.7653517723083496,25.27,27.05,10.75亿,96.56亿,106.79亿,10.837631225585938,0.0,093321,1,9.556730270385742,其他电子
13,信达地产,600657,3天2板,4.1666669845581055,3.5,3.7,8.95亿,99.82亿,99.82亿,8.747977256774902,0.0,093354,4,15.476190567016602,房地产开
14,振华股份,603067,0天0板,4.113834857940674,36.95,39.04,32.10亿,279.17亿,279.17亿,11.096514701843262,0.0,093530,10,7.495068550109863,化学原料
