序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,传智教育,003032,7,7天7板,10.010319709777832,10.66,3.15亿,30.33亿,42.90亿,10.399969100952148,151294182,093006,093006,0,教育
2,神雾节能,000820,4,4天4板,10.077519416809082,4.26,3.77亿,12.65亿,27.54亿,32.304813385009766,12342250,143603,143603,0,环保设备
3,新能股份,000595,3,10天6板,10.067113876342773,6.56,3.23亿,74.70亿,74.70亿,4.331552505493164,88391545,093012,095742,1,电力
4,恒银科技,603106,3,3天3板,9.975668907165527,9.04,1.92亿,47.06亿,47.06亿,4.089738368988037,87543360,092500,093042,1,计算机设
5,美利云,000815,3,12天7板,10.0,18.37,6.70亿,127.72亿,127.72亿,5.309931755065918,298584620,093027,093027,0,IT服务Ⅱ
6,德龙汇能,000593,3,3天3板,9.994626998901367,20.47,2802.41万,73.38亿,73.41亿,0.3818954825401306,142720299,092500,092500,0,燃气Ⅱ
7,豪尔赛,002963,3,3天3板,9.972489356994629,15.99,9514.33万,19.67亿,24.04亿,4.9407267570495605,45485154,093409,093457,1,装修装饰
8,天娱数科,002354,3,3天3板,10.055866241455078,7.88,37.37亿,128.10亿,130.38亿,30.691715240478516,111046536,134651,134651,0,广告营销
9,利柏特,605167,2,2天2板,10.0,15.84,3604.62万,80.77亿,80.77亿,0.4462853670120239,74168534,092501,092501,0,专业工程
10,欣天科技,300615,2,2天2板,20.03835105895996,12.52,1056.11万,19.17亿,24.16亿,0.5510190725326538,243806467,092500,092500,0,通信设备
11,魅视科技,001229,2,2天2板,10.005717277526855,38.48,3.25亿,28.38亿,55.19亿,11.99429988861084,8009227,104539,105712,3,计算机设
12,神剑股份,002361,2,2天2板,10.009910583496094,11.1,24.92亿,89.80亿,105.56亿,28.648862838745117,116346870,102533,144742,1,塑料
13,顺钠股份,000533,2,9天6板,10.043667793273926,12.6,16.74亿,86.30亿,87.04亿,19.999897003173828,92074210,100948,101127,1,电网设备
